!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052012      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8943         4363   212.940   188.453     3.056     2.911    -0.014     1.800     4.721     0.163     3.070     2.204    -5.091     3.274    11.867     0.000     0.000     0.000     0.015     0.110    -0.007     0.009    -3.077     3.339     0.000     0.000     0.000     0.000    -0.637     1.930     0.000     0.000
     2    31.400GHz    -1         8943         4511   204.303   176.673     2.591     3.565     0.190     1.319     4.938     0.079     2.401     3.264    -7.601     4.906    15.898     0.000     0.000     0.000     0.004     0.153    -0.003     0.003    -5.023     5.446     0.000     0.000     0.000     0.000    -0.875     2.653     0.000     0.000
     3    50.300GHz    -1         8943         4506   244.035   235.536     2.606     2.294     0.058     1.112     3.576     0.114     2.548     1.914    -5.237     3.422    11.238     0.000     0.000     0.000     0.053     0.214    -0.030     0.037    -3.121     3.375     0.000     0.000     0.000     0.000    -0.356     1.083     0.000     0.000
     4    52.799GHz     1         8943         4512   256.668   256.756     0.034     0.572     0.002     0.273     1.170     0.062     0.032     0.474    -1.135     0.740     1.621     0.000     0.000     0.000     0.005     0.011     0.055     0.055    -0.531     0.576     0.000     0.000     0.000     0.000     0.017     0.053     0.000     0.000
     5    53.595GHz     1         8943         4512   249.388   250.369     0.066     0.303     0.004     0.175     0.461     0.162     0.062     0.244    -0.291     0.201     0.443     0.000     0.000     0.000    -0.073     0.114     0.005     0.005    -0.025     0.027     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
     6    54.400GHz    -1         8943         8500   232.684   232.919    -2.103     0.664    -0.008     0.186     0.264     0.559    -2.095     0.647     0.142     0.243    -1.950     0.000     0.000     0.000    -0.321     0.650     0.045     0.041     0.003     0.006     0.000     0.000     0.000     0.000    -0.015     0.026     0.000     0.000
     7    54.941GHz     1         8943         8941   224.739   224.739    -0.056     0.338    -0.002     0.135     0.255     0.284    -0.054     0.307     0.271     0.237    -0.224     0.000     0.000     0.000    -0.100     0.193    -0.002     0.002     0.002     0.004     0.000     0.000     0.000     0.000    -0.002     0.006     0.000     0.000
     8    55.499GHz     1         8943         8943   217.665   217.665    -0.043     0.269     0.002     0.131     0.275     0.227    -0.045     0.231    -0.090     0.099     0.186     0.000     0.000     0.000    -0.109     0.187    -0.028     0.034    -0.001     0.002     0.000     0.000     0.000     0.000    -0.003     0.012     0.000     0.000
     9    57.290GHz     1         8943         8943   212.223   212.223    -0.176     0.250     0.002     0.168     0.340     0.244    -0.178     0.184    -0.060     0.161    -0.067     0.000     0.000     0.000    -0.073     0.111     0.009     0.014     0.008     0.015     0.000     0.000     0.000     0.000     0.006     0.015     0.000     0.000
    10    57.290GHz     1         8943         8943   214.982   214.982    -0.074     0.325    -0.003     0.189     0.400     0.223    -0.070     0.264    -0.022     0.172    -0.018     0.000     0.000     0.000    -0.051     0.213     0.016     0.018     0.002     0.003     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8943         8943   228.266   228.266     0.186     0.394    -0.003     0.321     1.000     0.103     0.189     0.237    -0.026     0.173     0.274     0.000     0.000     0.000    -0.064     0.163     0.003     0.005     0.001     0.002     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    13    57.290GHz     1         8936         8936   238.325   238.325     0.325     0.513     0.002     0.466     1.500     0.097     0.324     0.217    -0.028     0.174     0.394     0.000     0.000     0.000    -0.042     0.126     0.003     0.004    -0.003     0.006     0.000     0.000     0.000     0.000    -0.000     0.000     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8943         4040   243.551   237.919     3.418     4.145     0.164     2.135     5.285     0.208     3.254     3.496    -6.884     4.562    16.905     0.000     0.000     0.000     0.107     0.761    -0.281     0.314    -5.511     5.825     0.000     0.000     0.000     0.000    -1.081     3.097     0.000     0.000
