!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051018      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8810         4645   202.846   182.997     3.190     3.052    -0.054     1.872     4.607     0.184     3.244     2.302    -5.155     3.285    11.839     0.000     0.000     0.000     0.029     0.123    -0.000     0.001    -2.999     3.244     0.000     0.000     0.000     0.000    -0.469     1.771     0.000     0.000
     2    31.400GHz    -1         8810         4833   193.595   172.349     2.728     3.739     0.108     1.292     4.762     0.084     2.620     3.408    -7.759     4.948    15.860     0.000     0.000     0.000     0.020     0.154    -0.002     0.003    -4.876     5.305     0.000     0.000     0.000     0.000    -0.624     2.377     0.000     0.000
     3    50.300GHz    -1         8810         4825   239.605   233.572     2.625     2.373     0.062     1.079     3.475     0.107     2.563     2.010    -5.348     3.454    11.212     0.000     0.000     0.000     0.030     0.241    -0.036     0.048    -3.050     3.315     0.000     0.000     0.000     0.000    -0.244     0.940     0.000     0.000
     4    52.799GHz     1         8810         4833   255.565   255.981     0.012     0.581    -0.003     0.293     1.130     0.075     0.015     0.464    -1.157     0.743     1.619     0.000     0.000     0.000     0.006     0.019     0.053     0.053    -0.516     0.562     0.000     0.000     0.000     0.000     0.012     0.045     0.000     0.000
     5    53.595GHz     1         8810         4833   249.129   250.002     0.074     0.318     0.002     0.195     0.449     0.215     0.072     0.253    -0.291     0.197     0.442     0.000     0.000     0.000    -0.059     0.124    -0.002     0.002    -0.021     0.023     0.000     0.000     0.000     0.000     0.003     0.014     0.000     0.000
     6    54.400GHz    -1         8810         8412   232.862   233.161    -2.069     0.712    -0.002     0.195     0.259     0.638    -2.067     0.694     0.141     0.242    -1.934     0.000     0.000     0.000    -0.319     0.696     0.048     0.039     0.011     0.016     0.000     0.000     0.000     0.000    -0.014     0.029     0.000     0.000
     7    54.941GHz     1         8810         8810   225.017   225.017    -0.052     0.347     0.005     0.144     0.252     0.328    -0.056     0.316     0.273     0.239    -0.231     0.000     0.000     0.000    -0.103     0.208     0.004     0.004     0.002     0.003     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     8    55.499GHz     1         8810         8810   217.949   217.949    -0.047     0.284     0.004     0.144     0.275     0.275    -0.051     0.241    -0.089     0.099     0.183     0.000     0.000     0.000    -0.121     0.208    -0.020     0.022    -0.001     0.003     0.000     0.000     0.000     0.000    -0.002     0.010     0.000     0.000
     9    57.290GHz     1         8810         8807   212.329   212.331    -0.167     0.263     0.010     0.199     0.340     0.342    -0.178     0.176    -0.055     0.158    -0.071     0.000     0.000     0.000    -0.071     0.101     0.006     0.009     0.009     0.016     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
    10    57.290GHz     1         8810         8809   215.065   215.066    -0.043     0.340     0.035     0.207     0.400     0.275    -0.078     0.256    -0.020     0.169    -0.021     0.000     0.000     0.000    -0.055     0.208     0.016     0.019     0.001     0.001     0.000     0.000     0.000     0.000     0.001     0.004     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8807         8807   227.993   227.993     0.189     0.434    -0.001     0.343     1.000     0.117     0.190     0.229    -0.027     0.169     0.271     0.000     0.000     0.000    -0.074     0.178     0.020     0.033    -0.001     0.002     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8804         8804   237.816   237.816     0.308     0.531    -0.022     0.481     1.500     0.103     0.330     0.209    -0.028     0.176     0.398     0.000     0.000     0.000    -0.049     0.125     0.015     0.022    -0.005     0.010     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8810         4363   238.449   234.143     3.552     4.320     0.083     2.199     5.164     0.227     3.469     3.568    -7.115     4.626    16.844     0.000     0.000     0.000     0.168     0.670    -0.293     0.332    -5.399     5.718     0.000     0.000     0.000     0.000    -0.736     2.656     0.000     0.000
