!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052212      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8913         4085   213.668   187.448     3.221     3.119     0.115     1.891     4.721     0.184     3.106     2.318    -5.133     3.263    11.887     0.000     0.000     0.000     0.020     0.121    -0.009     0.011    -2.997     3.313     0.000     0.000     0.000     0.000    -0.662     1.982     0.000     0.000
     2    31.400GHz    -1         8913         4250   205.107   176.317     2.634     3.748     0.211     1.346     4.901     0.086     2.423     3.405    -7.742     4.876    15.910     0.000     0.000     0.000     0.008     0.152    -0.009     0.012    -4.851     5.399     0.000     0.000     0.000     0.000    -0.892     2.698     0.000     0.000
     3    50.300GHz    -1         8913         4243   244.267   235.022     2.506     2.312    -0.040     1.111     3.547     0.113     2.546     1.998    -5.340     3.405    11.235     0.000     0.000     0.000     0.051     0.210    -0.028     0.035    -3.014     3.352     0.000     0.000     0.000     0.000    -0.359     1.093     0.000     0.000
     4    52.799GHz     1         8913         4250   256.681   256.325    -0.011     0.592    -0.027     0.294     1.167     0.074     0.015     0.479    -1.159     0.737     1.618     0.000     0.000     0.000     0.003     0.007     0.056     0.056    -0.514     0.572     0.000     0.000     0.000     0.000     0.012     0.037     0.000     0.000
     5    53.595GHz     1         8913         4250   249.317   249.954     0.041     0.329    -0.007     0.195     0.461     0.202     0.047     0.249    -0.297     0.200     0.441     0.000     0.000     0.000    -0.075     0.118     0.002     0.001    -0.025     0.028     0.000     0.000     0.000     0.000     0.001     0.005     0.000     0.000
     6    54.400GHz    -1         8913         8440   232.453   232.709    -2.141     0.675    -0.019     0.205     0.259     0.685    -2.122     0.634     0.136     0.238    -1.959     0.000     0.000     0.000    -0.346     0.639     0.052     0.048     0.002     0.003     0.000     0.000     0.000     0.000    -0.009     0.015     0.000     0.000
     7    54.941GHz     1         8913         8910   224.371   224.370    -0.065     0.339    -0.000     0.147     0.254     0.338    -0.065     0.306     0.270     0.234    -0.223     0.000     0.000     0.000    -0.108     0.189    -0.005     0.005     0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
     8    55.499GHz     1         8913         8913   217.116   217.116    -0.049     0.270     0.008     0.148     0.275     0.292    -0.057     0.227    -0.091     0.098     0.185     0.000     0.000     0.000    -0.118     0.185    -0.029     0.034    -0.002     0.003     0.000     0.000     0.000     0.000    -0.002     0.012     0.000     0.000
     9    57.290GHz     1         8913         8913   211.461   211.461    -0.143     0.274     0.034     0.192     0.340     0.330    -0.177     0.185    -0.061     0.162    -0.067     0.000     0.000     0.000    -0.077     0.120     0.014     0.021     0.008     0.016     0.000     0.000     0.000     0.000     0.006     0.015     0.000     0.000
    10    57.290GHz     1         8913         8913   214.283   214.283    -0.021     0.355     0.039     0.210     0.400     0.285    -0.060     0.266    -0.022     0.172    -0.016     0.000     0.000     0.000    -0.047     0.218     0.021     0.024     0.002     0.003     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8911         8911   227.873   227.873     0.211     0.432     0.016     0.344     1.000     0.119     0.195     0.237    -0.029     0.168     0.273     0.000     0.000     0.000    -0.057     0.163     0.005     0.008     0.001     0.001     0.000     0.000     0.000     0.000     0.002     0.004     0.000     0.000
    13    57.290GHz     1         8910         8910   237.930   237.930     0.342     0.545     0.024     0.497     1.500     0.110     0.318     0.217    -0.031     0.175     0.393     0.000     0.000     0.000    -0.052     0.123     0.010     0.015    -0.003     0.007     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8913         3779   243.804   236.616     3.295     4.382     0.076     2.191     5.263     0.217     3.219     3.703    -7.053     4.584    16.873     0.000     0.000     0.000     0.127     0.749    -0.290     0.307    -5.341     5.818     0.000     0.000     0.000     0.000    -1.096     3.123     0.000     0.000
