!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052906      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8955         4732   206.376   184.477     3.445     3.041     0.169     1.935     4.602     0.194     3.276     2.265    -5.104     3.271    11.903     0.000     0.000     0.000     0.021     0.076     0.003     0.003    -3.033     3.308     0.000     0.000     0.000     0.000    -0.514     1.737     0.000     0.000
     2    31.400GHz    -1         8955         4931   197.453   173.741     2.871     3.770     0.216     1.333     4.777     0.085     2.655     3.484    -7.679     4.926    15.931     0.000     0.000     0.000     0.016     0.119     0.001     0.002    -4.930     5.382     0.000     0.000     0.000     0.000    -0.685     2.345     0.000     0.000
     3    50.300GHz    -1         8955         4919   242.352   233.951     2.722     2.424     0.042     1.120     3.471     0.115     2.680     2.062    -5.252     3.410    11.238     0.000     0.000     0.000     0.038     0.180    -0.008     0.010    -3.072     3.341     0.000     0.000     0.000     0.000    -0.264     0.911     0.000     0.000
     4    52.799GHz     1         8955         4931   257.134   256.079     0.024     0.590    -0.011     0.293     1.124     0.074     0.036     0.477    -1.134     0.733     1.618     0.000     0.000     0.000     0.003     0.007     0.057     0.056    -0.526     0.574     0.000     0.000     0.000     0.000     0.018     0.061     0.000     0.000
     5    53.595GHz     1         8955         4931   249.865   249.935     0.064     0.305    -0.008     0.184     0.444     0.185     0.072     0.240    -0.289     0.200     0.443     0.000     0.000     0.000    -0.068     0.115     0.010     0.009    -0.026     0.029     0.000     0.000     0.000     0.000     0.003     0.009     0.000     0.000
     6    54.400GHz    -1         8955         8598   232.703   232.991    -2.155     0.652     0.001     0.215     0.246     0.792    -2.156     0.603     0.138     0.239    -1.965     0.000     0.000     0.000    -0.385     0.613     0.067     0.062     0.001     0.001     0.000     0.000     0.000     0.000    -0.013     0.022     0.000     0.000
     7    54.941GHz     1         8955         8955   224.552   224.552    -0.055     0.339     0.000     0.148     0.251     0.349    -0.055     0.298     0.271     0.237    -0.219     0.000     0.000     0.000    -0.111     0.177     0.003     0.003     0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
     8    55.499GHz     1         8955         8955   217.309   217.309    -0.032     0.263     0.014     0.149     0.275     0.298    -0.046     0.213    -0.088     0.097     0.184     0.000     0.000     0.000    -0.117     0.177    -0.022     0.026    -0.001     0.002     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     9    57.290GHz     1         8955         8955   211.875   211.875    -0.124     0.258     0.040     0.179     0.340     0.291    -0.163     0.186    -0.060     0.162    -0.058     0.000     0.000     0.000    -0.072     0.121     0.013     0.020     0.010     0.017     0.000     0.000     0.000     0.000     0.004     0.013     0.000     0.000
    10    57.290GHz     1         8955         8955   214.756   214.756    -0.003     0.342     0.051     0.202     0.400     0.272    -0.053     0.257    -0.022     0.171    -0.008     0.000     0.000     0.000    -0.050     0.211     0.023     0.027     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8955         8955   228.193   228.193     0.312     0.443     0.095     0.357     1.000     0.136     0.218     0.218    -0.021     0.171     0.288     0.000     0.000     0.000    -0.055     0.130     0.001     0.003     0.003     0.005     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    13    57.290GHz     1         8951         8951   238.303   238.303     0.486     0.570     0.131     0.514     1.500     0.125     0.354     0.214    -0.022     0.178     0.411     0.000     0.000     0.000    -0.037     0.115     0.004     0.007    -0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8955         4400   242.245   234.894     3.821     4.268     0.113     2.229     5.133     0.228     3.708     3.691    -6.976     4.555    16.868     0.000     0.000     0.000     0.187     0.655    -0.194     0.220    -5.321     5.762     0.000     0.000     0.000     0.000    -0.856     2.761     0.000     0.000
