!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052606      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8965         4771   206.250   185.995     3.154     2.990     0.088     1.861     4.644     0.177     3.066     2.265    -5.126     3.292    11.871     0.000     0.000     0.000     0.021     0.100    -0.020     0.028    -3.127     3.376     0.000     0.000     0.000     0.000    -0.553     1.822     0.000     0.000
     2    31.400GHz    -1         8965         4964   197.138   174.460     2.616     3.695     0.204     1.330     4.845     0.083     2.412     3.401    -7.683     4.913    15.906     0.000     0.000     0.000     0.012     0.129    -0.013     0.020    -5.058     5.485     0.000     0.000     0.000     0.000    -0.751     2.507     0.000     0.000
     3    50.300GHz    -1         8965         4954   242.129   234.571     2.567     2.374     0.012     1.099     3.517     0.109     2.555     1.981    -5.270     3.415    11.242     0.000     0.000     0.000     0.044     0.183    -0.012     0.015    -3.152     3.410     0.000     0.000     0.000     0.000    -0.297     0.994     0.000     0.000
     4    52.799GHz     1         8965         4964   257.154   256.870     0.003     0.554    -0.003     0.270     1.137     0.062     0.006     0.457    -1.142     0.738     1.615     0.000     0.000     0.000     0.002     0.005     0.060     0.059    -0.542     0.588     0.000     0.000     0.000     0.000     0.011     0.038     0.000     0.000
     5    53.595GHz     1         8965         4964   249.992   250.646     0.050     0.290    -0.006     0.170     0.447     0.163     0.055     0.242    -0.292     0.201     0.442     0.000     0.000     0.000    -0.077     0.115     0.008     0.007    -0.027     0.030     0.000     0.000     0.000     0.000     0.002     0.008     0.000     0.000
     6    54.400GHz    -1         8965         8553   232.855   233.119    -2.154     0.649     0.018     0.189     0.248     0.607    -2.172     0.608     0.136     0.239    -1.969     0.000     0.000     0.000    -0.391     0.608     0.058     0.053     0.001     0.001     0.000     0.000     0.000     0.000    -0.007     0.012     0.000     0.000
     7    54.941GHz     1         8965         8964   224.639   224.640    -0.069     0.330     0.000     0.133     0.251     0.280    -0.070     0.302     0.270     0.237    -0.223     0.000     0.000     0.000    -0.114     0.178    -0.005     0.005     0.002     0.004     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8965         8965   217.332   217.332    -0.054     0.253    -0.001     0.130     0.275     0.224    -0.053     0.219    -0.089     0.098     0.183     0.000     0.000     0.000    -0.119     0.179    -0.025     0.029    -0.001     0.003     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     9    57.290GHz     1         8965         8963   211.896   211.895    -0.159     0.252     0.001     0.169     0.340     0.248    -0.161     0.185    -0.059     0.162    -0.059     0.000     0.000     0.000    -0.068     0.117     0.012     0.018     0.009     0.017     0.000     0.000     0.000     0.000     0.004     0.013     0.000     0.000
    10    57.290GHz     1         8965         8965   214.871   214.871    -0.042     0.319     0.006     0.189     0.400     0.223    -0.048     0.254    -0.020     0.170    -0.006     0.000     0.000     0.000    -0.042     0.201     0.015     0.018     0.003     0.005     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8964         8964   228.784   228.784     0.232     0.403     0.010     0.328     1.000     0.108     0.222     0.236    -0.021     0.168     0.286     0.000     0.000     0.000    -0.045     0.155    -0.003     0.006     0.003     0.005     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    13    57.290GHz     1         8965         8965   238.971   238.971     0.344     0.522     0.002     0.472     1.500     0.099     0.342     0.222    -0.024     0.177     0.407     0.000     0.000     0.000    -0.043     0.130     0.003     0.005    -0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8965         4438   241.955   235.713     3.361     4.139     0.074     2.145     5.219     0.212     3.287     3.554    -7.024     4.590    16.853     0.000     0.000     0.000     0.153     0.679    -0.227     0.277    -5.530     5.905     0.000     0.000     0.000     0.000    -0.937     2.948     0.000     0.000
