!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019053106      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8946         4728   205.453   184.093     3.050     2.927    -0.005     1.835     4.611     0.173     3.055     2.149    -5.277     3.275    11.907     0.000     0.000     0.000     0.017     0.067    -0.001     0.001    -3.141     3.303     0.000     0.000     0.000     0.000    -0.452     1.617     0.000     0.000
     2    31.400GHz    -1         8946         4886   196.751   173.137     2.505     3.584     0.157     1.312     4.808     0.081     2.348     3.281    -7.906     4.892    15.933     0.000     0.000     0.000     0.014     0.112     0.004     0.005    -5.082     5.369     0.000     0.000     0.000     0.000    -0.614     2.201     0.000     0.000
     3    50.300GHz    -1         8946         4873   241.712   233.773     2.408     2.255    -0.032     1.076     3.487     0.108     2.440     1.906    -5.433     3.412    11.236     0.000     0.000     0.000     0.043     0.173    -0.010     0.014    -3.156     3.332     0.000     0.000     0.000     0.000    -0.240     0.866     0.000     0.000
     4    52.799GHz     1         8946         4886   256.711   256.111    -0.025     0.536     0.000     0.277     1.125     0.066    -0.025     0.430    -1.177     0.739     1.620     0.000     0.000     0.000     0.003     0.007     0.054     0.055    -0.539     0.569     0.000     0.000     0.000     0.000     0.015     0.053     0.000     0.000
     5    53.595GHz     1         8946         4886   249.515   249.889     0.047     0.299    -0.001     0.173     0.443     0.165     0.048     0.240    -0.302     0.202     0.443     0.000     0.000     0.000    -0.072     0.114     0.003     0.003    -0.027     0.029     0.000     0.000     0.000     0.000     0.003     0.011     0.000     0.000
     6    54.400GHz    -1         8946         8512   232.295   232.640    -2.196     0.624    -0.016     0.198     0.249     0.661    -2.180     0.593     0.137     0.238    -1.968     0.000     0.000     0.000    -0.398     0.591     0.057     0.054     0.001     0.001     0.000     0.000     0.000     0.000    -0.008     0.016     0.000     0.000
     7    54.941GHz     1         8946         8946   224.090   224.090    -0.069     0.328    -0.000     0.133     0.251     0.283    -0.069     0.299     0.271     0.234    -0.219     0.000     0.000     0.000    -0.115     0.172    -0.006     0.006     0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     8    55.499GHz     1         8946         8946   216.759   216.759    -0.060     0.253    -0.000     0.130     0.275     0.225    -0.060     0.217    -0.090     0.098     0.185     0.000     0.000     0.000    -0.122     0.172    -0.031     0.036    -0.001     0.002     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     9    57.290GHz     1         8946         8946   211.121   211.121    -0.165     0.252     0.004     0.167     0.340     0.243    -0.169     0.186    -0.061     0.165    -0.059     0.000     0.000     0.000    -0.081     0.122     0.018     0.027     0.010     0.016     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
    10    57.290GHz     1         8946         8946   213.795   213.795    -0.062     0.325     0.000     0.188     0.400     0.221    -0.062     0.265    -0.021     0.173    -0.006     0.000     0.000     0.000    -0.061     0.218     0.023     0.024     0.002     0.003     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8946         8946   226.838   226.838     0.224     0.393     0.006     0.328     1.000     0.107     0.218     0.219    -0.020     0.168     0.292     0.000     0.000     0.000    -0.059     0.135    -0.001     0.002     0.003     0.005     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    13    57.290GHz     1         8940         8940   236.900   236.900     0.360     0.507    -0.002     0.464     1.500     0.096     0.362     0.210    -0.024     0.178     0.416     0.000     0.000     0.000    -0.034     0.114     0.004     0.005    -0.001     0.001     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8946         4377   241.186   234.617     3.217     4.124    -0.038     2.165     5.190     0.217     3.255     3.476    -7.221     4.579    16.830     0.000     0.000     0.000     0.179     0.661    -0.202     0.225    -5.564     5.781     0.000     0.000     0.000     0.000    -0.767     2.596     0.000     0.000
