!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019053106      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8946         4690   205.453   183.410     3.312     3.054     0.127     1.920     4.611     0.191     3.185     2.216    -5.217     3.287    11.907     0.000     0.000     0.000     0.020     0.067    -0.001     0.001    -3.060     3.283     0.000     0.000     0.000     0.000    -0.464     1.640     0.000     0.000
     2    31.400GHz    -1         8946         4898   196.751   173.116     2.735     3.701     0.197     1.326     4.780     0.085     2.537     3.389    -7.820     4.908    15.933     0.000     0.000     0.000     0.018     0.111     0.004     0.005    -4.970     5.334     0.000     0.000     0.000     0.000    -0.626     2.226     0.000     0.000
     3    50.300GHz    -1         8946         4887   241.712   233.554     2.541     2.327    -0.020     1.098     3.474     0.113     2.562     1.990    -5.370     3.417    11.236     0.000     0.000     0.000     0.038     0.173    -0.010     0.014    -3.086     3.310     0.000     0.000     0.000     0.000    -0.246     0.880     0.000     0.000
     4    52.799GHz     1         8946         4898   256.711   255.797     0.002     0.578    -0.003     0.297     1.127     0.076     0.004     0.454    -1.163     0.739     1.620     0.000     0.000     0.000     0.003     0.007     0.054     0.055    -0.527     0.565     0.000     0.000     0.000     0.000     0.017     0.061     0.000     0.000
     5    53.595GHz     1         8946         4898   249.515   249.632     0.065     0.317     0.008     0.191     0.446     0.200     0.057     0.241    -0.299     0.202     0.443     0.000     0.000     0.000    -0.067     0.114     0.004     0.003    -0.026     0.028     0.000     0.000     0.000     0.000     0.003     0.011     0.000     0.000
     6    54.400GHz    -1         8946         8542   232.295   232.621    -2.183     0.630    -0.005     0.210     0.248     0.747    -2.177     0.592     0.136     0.238    -1.968     0.000     0.000     0.000    -0.394     0.592     0.057     0.054     0.001     0.001     0.000     0.000     0.000     0.000    -0.008     0.015     0.000     0.000
     7    54.941GHz     1         8946         8946   224.090   224.090    -0.059     0.336    -0.000     0.148     0.251     0.348    -0.059     0.293     0.271     0.235    -0.220     0.000     0.000     0.000    -0.113     0.169     0.003     0.003     0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     8    55.499GHz     1         8946         8946   216.759   216.759    -0.050     0.266     0.001     0.150     0.275     0.297    -0.050     0.209    -0.089     0.097     0.185     0.000     0.000     0.000    -0.122     0.171    -0.023     0.027    -0.001     0.002     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     9    57.290GHz     1         8946         8945   211.121   211.122    -0.146     0.267     0.032     0.185     0.340     0.306    -0.178     0.188    -0.061     0.164    -0.060     0.000     0.000     0.000    -0.082     0.123     0.013     0.018     0.010     0.016     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
    10    57.290GHz     1         8946         8946   213.795   213.795    -0.021     0.350     0.046     0.209     0.400     0.286    -0.066     0.267    -0.021     0.173    -0.006     0.000     0.000     0.000    -0.062     0.218     0.019     0.020     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8946         8946   226.838   226.838     0.309     0.454     0.096     0.359     1.000     0.138     0.213     0.220    -0.020     0.168     0.291     0.000     0.000     0.000    -0.059     0.134    -0.004     0.006     0.003     0.005     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    13    57.290GHz     1         8940         8940   236.900   236.900     0.462     0.580     0.106     0.522     1.500     0.126     0.356     0.213    -0.025     0.178     0.415     0.000     0.000     0.000    -0.036     0.115     0.001     0.001    -0.001     0.001     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8946         4343   241.186   234.093     3.455     4.163    -0.001     2.185     5.172     0.220     3.456     3.559    -7.135     4.592    16.830     0.000     0.000     0.000     0.203     0.653    -0.202     0.219    -5.450     5.759     0.000     0.000     0.000     0.000    -0.789     2.636     0.000     0.000
