!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050212      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8959         4116   212.128   187.771     3.192     2.971     0.061     1.848     4.696     0.173     3.131     2.251    -5.145     3.295    11.793     0.000     0.000     0.000     0.004     0.023     0.020     0.025    -2.947     3.362     0.000     0.000     0.000     0.000    -0.596     1.835     0.000     0.000
     2    31.400GHz    -1         8959         4260   203.502   175.974     2.697     3.715     0.229     1.337     4.887     0.084     2.468     3.406    -7.740     4.937    15.802     0.000     0.000     0.000     0.008     0.100     0.017     0.022    -4.813     5.512     0.000     0.000     0.000     0.000    -0.806     2.507     0.000     0.000
     3    50.300GHz    -1         8959         4248   243.342   235.215     2.603     2.337     0.079     1.093     3.549     0.110     2.524     1.999    -5.337     3.442    11.197     0.000     0.000     0.000     0.049     0.253    -0.045     0.056    -3.017     3.442     0.000     0.000     0.000     0.000    -0.322     1.011     0.000     0.000
     4    52.799GHz     1         8959         4260   256.259   256.913     0.036     0.575     0.017     0.283     1.158     0.069     0.019     0.475    -1.162     0.748     1.610     0.000     0.000     0.000     0.012     0.030     0.051     0.051    -0.515     0.590     0.000     0.000     0.000     0.000     0.023     0.072     0.000     0.000
     5    53.595GHz     1         8959         4260   249.199   250.640     0.072     0.308     0.003     0.172     0.456     0.161     0.069     0.245    -0.291     0.196     0.442     0.000     0.000     0.000    -0.074     0.117     0.005     0.005    -0.019     0.021     0.000     0.000     0.000     0.000     0.005     0.016     0.000     0.000
     6    54.400GHz    -1         8959         8315   232.701   232.911    -2.040     0.695    -0.036     0.195     0.263     0.613    -2.004     0.659     0.155     0.248    -1.887     0.000     0.000     0.000    -0.329     0.647     0.025     0.022     0.024     0.043     0.000     0.000     0.000     0.000     0.007     0.013     0.000     0.000
     7    54.941GHz     1         8959         8959   224.637   224.637    -0.066     0.346     0.003     0.137     0.254     0.294    -0.069     0.319     0.274     0.240    -0.232     0.000     0.000     0.000    -0.107     0.202    -0.003     0.003     0.001     0.002     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     8    55.499GHz     1         8959         8959   217.394   217.394    -0.070     0.289     0.001     0.135     0.275     0.239    -0.071     0.254    -0.092     0.101     0.177     0.000     0.000     0.000    -0.131     0.220    -0.021     0.024    -0.002     0.004     0.000     0.000     0.000     0.000    -0.002     0.012     0.000     0.000
     9    57.290GHz     1         8959         8959   211.581   211.581    -0.184     0.251    -0.001     0.171     0.340     0.254    -0.183     0.187    -0.056     0.166    -0.074     0.000     0.000     0.000    -0.064     0.096     0.000     0.000     0.007     0.015     0.000     0.000     0.000     0.000     0.005     0.012     0.000     0.000
    10    57.290GHz     1         8959         8959   214.430   214.430    -0.074     0.318    -0.001     0.189     0.400     0.224    -0.074     0.258    -0.025     0.174    -0.023     0.000     0.000     0.000    -0.041     0.200     0.015     0.015     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8957         8957   227.998   227.998     0.188     0.394    -0.002     0.321     1.000     0.103     0.189     0.232    -0.031     0.173     0.274     0.000     0.000     0.000    -0.059     0.158     0.007     0.008    -0.001     0.001     0.000     0.000     0.000     0.000    -0.002     0.003     0.000     0.000
    13    57.290GHz     1         8955         8955   238.160   238.160     0.330     0.500     0.001     0.453     1.500     0.091     0.330     0.209    -0.031     0.171     0.400     0.000     0.000     0.000    -0.035     0.121     0.001     0.001    -0.004     0.008     0.000     0.000     0.000     0.000    -0.002     0.004     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8959         3864   242.508   236.717     3.394     4.339     0.109     2.191     5.258     0.218     3.285     3.696    -7.082     4.637    16.820     0.000     0.000     0.000     0.133     0.686    -0.305     0.313    -5.315     6.010     0.000     0.000     0.000     0.000    -0.968     2.878     0.000     0.000
