!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050212      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8959         4001   212.128   186.069     3.375     3.071     0.117     1.876     4.677     0.182     3.258     2.277    -5.109     3.299    11.793     0.000     0.000     0.000     0.004     0.023     0.020     0.024    -2.935     3.344     0.000     0.000     0.000     0.000    -0.516     1.720     0.000     0.000
     2    31.400GHz    -1         8959         4185   203.502   174.747     2.895     3.810     0.260     1.346     4.864     0.087     2.635     3.492    -7.694     4.956    15.802     0.000     0.000     0.000     0.008     0.100     0.017     0.021    -4.796     5.493     0.000     0.000     0.000     0.000    -0.703     2.363     0.000     0.000
     3    50.300GHz    -1         8959         4174   243.342   234.689     2.674     2.366     0.065     1.098     3.534     0.112     2.609     2.041    -5.305     3.452    11.197     0.000     0.000     0.000     0.049     0.250    -0.044     0.052    -3.007     3.428     0.000     0.000     0.000     0.000    -0.281     0.950     0.000     0.000
     4    52.799GHz     1         8959         4185   256.259   256.743     0.027     0.577     0.008     0.307     1.150     0.082     0.020     0.468    -1.155     0.750     1.608     0.000     0.000     0.000     0.012     0.029     0.049     0.048    -0.514     0.589     0.000     0.000     0.000     0.000     0.019     0.063     0.000     0.000
     5    53.595GHz     1         8959         4185   249.199   250.568     0.070     0.317    -0.000     0.194     0.452     0.207     0.070     0.245    -0.288     0.196     0.442     0.000     0.000     0.000    -0.074     0.117     0.005     0.004    -0.019     0.022     0.000     0.000     0.000     0.000     0.004     0.015     0.000     0.000
     6    54.400GHz    -1         8959         8224   232.701   232.921    -2.044     0.695    -0.034     0.203     0.261     0.672    -2.010     0.655     0.155     0.248    -1.887     0.000     0.000     0.000    -0.335     0.643     0.025     0.022     0.024     0.043     0.000     0.000     0.000     0.000     0.007     0.013     0.000     0.000
     7    54.941GHz     1         8959         8957   224.637   224.637    -0.065     0.354     0.005     0.150     0.254     0.351    -0.070     0.320     0.274     0.239    -0.232     0.000     0.000     0.000    -0.108     0.203    -0.004     0.004     0.001     0.001     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
     8    55.499GHz     1         8959         8959   217.394   217.394    -0.068     0.300     0.001     0.154     0.275     0.313    -0.069     0.250    -0.092     0.101     0.177     0.000     0.000     0.000    -0.131     0.219    -0.018     0.020    -0.002     0.004     0.000     0.000     0.000     0.000    -0.002     0.012     0.000     0.000
     9    57.290GHz     1         8959         8959   211.581   211.581    -0.172     0.268     0.007     0.194     0.340     0.326    -0.179     0.185    -0.056     0.166    -0.073     0.000     0.000     0.000    -0.065     0.096     0.003     0.005     0.007     0.015     0.000     0.000     0.000     0.000     0.005     0.012     0.000     0.000
    10    57.290GHz     1         8959         8959   214.430   214.430    -0.053     0.341     0.019     0.209     0.400     0.275    -0.072     0.256    -0.025     0.176    -0.024     0.000     0.000     0.000    -0.041     0.198     0.017     0.018     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8957         8957   227.998   227.998     0.221     0.433     0.033     0.344     1.000     0.119     0.188     0.233    -0.030     0.173     0.274     0.000     0.000     0.000    -0.059     0.158     0.006     0.007    -0.001     0.002     0.000     0.000     0.000     0.000    -0.002     0.004     0.000     0.000
    13    57.290GHz     1         8955         8955   238.160   238.160     0.367     0.536     0.034     0.484     1.500     0.105     0.333     0.207    -0.032     0.176     0.400     0.000     0.000     0.000    -0.034     0.113     0.004     0.006    -0.004     0.008     0.000     0.000     0.000     0.000    -0.002     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8959         3780   242.508   236.104     3.585     4.428     0.106     2.224     5.234     0.226     3.479     3.763    -7.057     4.648    16.820     0.000     0.000     0.000     0.136     0.682    -0.302     0.306    -5.277     5.971     0.000     0.000     0.000     0.000    -0.841     2.701     0.000     0.000
