!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050600      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8943         4241   213.608   190.177     3.276     3.141     0.170     1.833     4.712     0.173     3.106     2.385    -5.211     3.257    11.843     0.000     0.000     0.000     0.012     0.088     0.035     0.040    -2.805     3.220     0.000     0.000     0.000     0.000    -0.768     2.141     0.000     0.000
     2    31.400GHz    -1         8943         4410   204.280   178.006     2.791     3.751     0.288     1.322     4.869     0.082     2.504     3.451    -7.728     4.831    15.852     0.000     0.000     0.000     0.007     0.149     0.022     0.026    -4.627     5.303     0.000     0.000     0.000     0.000    -1.023     2.892     0.000     0.000
     3    50.300GHz    -1         8943         4405   243.312   235.740     2.625     2.306     0.027     1.111     3.546     0.111     2.598     1.971    -5.353     3.409    11.217     0.000     0.000     0.000     0.040     0.274    -0.042     0.052    -2.882     3.301     0.000     0.000     0.000     0.000    -0.383     1.086     0.000     0.000
     4    52.799GHz     1         8943         4410   256.206   256.740     0.038     0.589    -0.015     0.306     1.178     0.078     0.054     0.474    -1.170     0.746     1.618     0.000     0.000     0.000     0.011     0.032     0.061     0.059    -0.488     0.559     0.000     0.000     0.000     0.000     0.022     0.064     0.000     0.000
     5    53.595GHz     1         8943         4410   249.262   250.460     0.058     0.319    -0.018     0.192     0.468     0.196     0.076     0.250    -0.295     0.200     0.446     0.000     0.000     0.000    -0.066     0.122     0.004     0.003    -0.018     0.020     0.000     0.000     0.000     0.000     0.004     0.013     0.000     0.000
     6    54.400GHz    -1         8943         8458   232.893   233.257    -2.075     0.695    -0.023     0.200     0.263     0.652    -2.052     0.685     0.146     0.247    -1.908     0.000     0.000     0.000    -0.334     0.693     0.043     0.035     0.017     0.029     0.000     0.000     0.000     0.000    -0.016     0.028     0.000     0.000
     7    54.941GHz     1         8943         8941   224.907   224.908    -0.063     0.351    -0.004     0.145     0.256     0.326    -0.059     0.313     0.273     0.240    -0.231     0.000     0.000     0.000    -0.106     0.202     0.006     0.006     0.001     0.003     0.000     0.000     0.000     0.000    -0.002     0.006     0.000     0.000
     8    55.499GHz     1         8943         8943   217.649   217.649    -0.069     0.293     0.004     0.145     0.275     0.276    -0.073     0.247    -0.092     0.102     0.177     0.000     0.000     0.000    -0.134     0.215    -0.019     0.021    -0.002     0.003     0.000     0.000     0.000     0.000    -0.003     0.015     0.000     0.000
     9    57.290GHz     1         8943         8943   211.736   211.736    -0.165     0.260     0.019     0.189     0.340     0.314    -0.184     0.182    -0.058     0.162    -0.074     0.000     0.000     0.000    -0.070     0.103     0.005     0.007     0.008     0.014     0.000     0.000     0.000     0.000     0.005     0.012     0.000     0.000
    10    57.290GHz     1         8943         8943   214.560   214.560    -0.047     0.333     0.026     0.203     0.400     0.261    -0.073     0.263    -0.024     0.170    -0.025     0.000     0.000     0.000    -0.044     0.215     0.019     0.020     0.001     0.001     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8941         8941   227.767   227.767     0.153     0.427    -0.022     0.336     1.000     0.113     0.175     0.236    -0.030     0.170     0.274     0.000     0.000     0.000    -0.078     0.166     0.009     0.012    -0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    13    57.290GHz     1         8941         8941   237.517   237.517     0.298     0.534    -0.008     0.466     1.500     0.097     0.306     0.220    -0.032     0.175     0.398     0.000     0.000     0.000    -0.058     0.127     0.004     0.005    -0.004     0.009     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8943         3917   242.677   237.948     3.385     4.200     0.045     2.162     5.213     0.218     3.340     3.633    -7.072     4.558    16.868     0.000     0.000     0.000     0.109     0.723    -0.297     0.299    -5.075     5.702     0.000     0.000     0.000     0.000    -1.193     3.171     0.000     0.000
