!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050600      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8943         4296   213.608   191.670     3.090     3.037     0.118     1.795     4.759     0.163     2.972     2.329    -5.247     3.255    11.843     0.000     0.000     0.000     0.012     0.088     0.034     0.040    -2.816     3.229     0.000     0.000     0.000     0.000    -0.853     2.243     0.000     0.000
     2    31.400GHz    -1         8943         4439   204.280   179.271     2.581     3.635     0.259     1.332     4.922     0.080     2.322     3.354    -7.790     4.830    15.852     0.000     0.000     0.000     0.008     0.149     0.022     0.026    -4.626     5.320     0.000     0.000     0.000     0.000    -1.144     3.033     0.000     0.000
     3    50.300GHz    -1         8943         4432   243.312   236.305     2.535     2.251     0.023     1.107     3.584     0.108     2.512     1.924    -5.391     3.403    11.217     0.000     0.000     0.000     0.040     0.276    -0.042     0.053    -2.882     3.312     0.000     0.000     0.000     0.000    -0.429     1.143     0.000     0.000
     4    52.799GHz     1         8943         4439   256.206   256.949     0.053     0.590     0.003     0.287     1.199     0.068     0.050     0.487    -1.179     0.744     1.618     0.000     0.000     0.000     0.010     0.029     0.062     0.060    -0.487     0.561     0.000     0.000     0.000     0.000     0.027     0.072     0.000     0.000
     5    53.595GHz     1         8943         4439   249.262   250.550     0.066     0.313    -0.004     0.173     0.476     0.160     0.070     0.253    -0.298     0.200     0.445     0.000     0.000     0.000    -0.067     0.124     0.003     0.002    -0.018     0.020     0.000     0.000     0.000     0.000     0.005     0.013     0.000     0.000
     6    54.400GHz    -1         8943         8397   232.893   233.269    -2.077     0.687    -0.024     0.188     0.264     0.578    -2.053     0.687     0.148     0.248    -1.908     0.000     0.000     0.000    -0.336     0.695     0.043     0.035     0.017     0.029     0.000     0.000     0.000     0.000    -0.016     0.029     0.000     0.000
     7    54.941GHz     1         8943         8941   224.907   224.908    -0.071     0.342    -0.004     0.134     0.256     0.277    -0.067     0.317     0.273     0.239    -0.232     0.000     0.000     0.000    -0.107     0.204     0.000     0.000     0.001     0.003     0.000     0.000     0.000     0.000    -0.002     0.005     0.000     0.000
     8    55.499GHz     1         8943         8943   217.649   217.649    -0.079     0.281    -0.002     0.130     0.275     0.224    -0.077     0.250    -0.092     0.102     0.176     0.000     0.000     0.000    -0.135     0.216    -0.021     0.023    -0.002     0.003     0.000     0.000     0.000     0.000    -0.003     0.015     0.000     0.000
     9    57.290GHz     1         8943         8943   211.736   211.736    -0.181     0.248     0.001     0.170     0.340     0.250    -0.182     0.181    -0.058     0.162    -0.074     0.000     0.000     0.000    -0.069     0.103     0.006     0.009     0.008     0.015     0.000     0.000     0.000     0.000     0.005     0.013     0.000     0.000
    10    57.290GHz     1         8943         8943   214.560   214.560    -0.071     0.318    -0.002     0.189     0.400     0.223    -0.069     0.259    -0.025     0.171    -0.026     0.000     0.000     0.000    -0.043     0.213     0.022     0.023     0.001     0.002     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8941         8941   227.767   227.767     0.159     0.398    -0.012     0.322     1.000     0.104     0.171     0.236    -0.032     0.172     0.272     0.000     0.000     0.000    -0.079     0.165     0.009     0.012    -0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
    13    57.290GHz     1         8941         8941   237.517   237.517     0.307     0.508     0.001     0.452     1.500     0.091     0.306     0.223    -0.031     0.176     0.398     0.000     0.000     0.000    -0.058     0.131     0.003     0.004    -0.005     0.009     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8943         3977   242.677   238.536     3.193     4.081     0.024     2.143     5.265     0.210     3.169     3.527    -7.115     4.547    16.868     0.000     0.000     0.000     0.113     0.722    -0.296     0.296    -5.067     5.741     0.000     0.000     0.000     0.000    -1.334     3.336     0.000     0.000
