!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050812      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8957         4333   213.184   189.450     3.205     3.157     0.098     1.896     4.730     0.183     3.107     2.382    -5.072     3.267    11.836     0.000     0.000     0.000     0.014     0.098     0.019     0.023    -2.925     3.286     0.000     0.000     0.000     0.000    -0.766     2.168     0.000     0.000
     2    31.400GHz    -1         8957         4504   204.465   177.698     2.716     3.776     0.245     1.355     4.910     0.085     2.471     3.499    -7.601     4.904    15.859     0.000     0.000     0.000     0.010     0.153     0.012     0.015    -4.787     5.382     0.000     0.000     0.000     0.000    -1.021     2.925     0.000     0.000
     3    50.300GHz    -1         8957         4494   244.035   235.689     2.601     2.398     0.023     1.126     3.565     0.112     2.577     2.011    -5.249     3.421    11.211     0.000     0.000     0.000     0.044     0.258    -0.036     0.043    -2.987     3.354     0.000     0.000     0.000     0.000    -0.407     1.176     0.000     0.000
     4    52.799GHz     1         8957         4504   256.684   256.596     0.044     0.592    -0.016     0.304     1.176     0.078     0.060     0.481    -1.139     0.741     1.617     0.000     0.000     0.000     0.009     0.026     0.057     0.053    -0.504     0.567     0.000     0.000     0.000     0.000     0.020     0.059     0.000     0.000
     5    53.595GHz     1         8957         4504   249.465   250.264     0.074     0.313    -0.009     0.188     0.465     0.187     0.083     0.250    -0.286     0.195     0.445     0.000     0.000     0.000    -0.064     0.121     0.001     0.001    -0.019     0.022     0.000     0.000     0.000     0.000     0.006     0.018     0.000     0.000
     6    54.400GHz    -1         8957         8469   232.887   233.111    -2.047     0.713     0.001     0.201     0.261     0.659    -2.049     0.678     0.144     0.244    -1.920     0.000     0.000     0.000    -0.319     0.682     0.048     0.041     0.013     0.022     0.000     0.000     0.000     0.000    -0.014     0.025     0.000     0.000
     7    54.941GHz     1         8957         8951   224.926   224.925    -0.044     0.349     0.004     0.150     0.254     0.346    -0.048     0.315     0.274     0.240    -0.230     0.000     0.000     0.000    -0.100     0.203     0.007     0.007     0.001     0.002     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
     8    55.499GHz     1         8957         8957   217.824   217.824    -0.030     0.290     0.018     0.153     0.275     0.313    -0.048     0.244    -0.090     0.100     0.180     0.000     0.000     0.000    -0.119     0.214    -0.015     0.018    -0.002     0.003     0.000     0.000     0.000     0.000    -0.003     0.013     0.000     0.000
     9    57.290GHz     1         8957         8956   212.305   212.306    -0.154     0.268     0.017     0.194     0.340     0.328    -0.171     0.179    -0.057     0.162    -0.072     0.000     0.000     0.000    -0.060     0.094     0.005     0.008     0.007     0.015     0.000     0.000     0.000     0.000     0.005     0.013     0.000     0.000
    10    57.290GHz     1         8957         8957   215.303   215.303    -0.035     0.342     0.028     0.212     0.400     0.287    -0.063     0.249    -0.022     0.171    -0.025     0.000     0.000     0.000    -0.036     0.196     0.017     0.021     0.001     0.001     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8957         8957   229.023   229.023     0.186     0.417     0.004     0.338     1.000     0.115     0.182     0.218    -0.031     0.169     0.270     0.000     0.000     0.000    -0.064     0.155     0.007     0.011    -0.001     0.002     0.000     0.000     0.000     0.000     0.001     0.001     0.000     0.000
    13    57.290GHz     1         8955         8955   238.943   238.943     0.327     0.538     0.026     0.495     1.500     0.109     0.301     0.198    -0.035     0.172     0.391     0.000     0.000     0.000    -0.055     0.112     0.006     0.009    -0.006     0.011     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8957         4023   243.458   237.508     3.312     4.201     0.029     2.162     5.262     0.207     3.283     3.698    -6.966     4.590    16.858     0.000     0.000     0.000     0.119     0.700    -0.295     0.307    -5.223     5.825     0.000     0.000     0.000     0.000    -1.210     3.270     0.000     0.000
