!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050812      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8957         4399   213.184   190.460     3.044     2.987     0.037     1.813     4.742     0.164     3.007     2.299    -5.091     3.252    11.836     0.000     0.000     0.000     0.014     0.099     0.019     0.024    -2.943     3.291     0.000     0.000     0.000     0.000    -0.829     2.244     0.000     0.000
     2    31.400GHz    -1         8957         4539   204.465   178.695     2.529     3.633     0.192     1.333     4.927     0.080     2.336     3.371    -7.632     4.878    15.859     0.000     0.000     0.000     0.010     0.155     0.012     0.015    -4.795     5.389     0.000     0.000     0.000     0.000    -1.118     3.040     0.000     0.000
     3    50.300GHz    -1         8957         4526   244.035   236.097     2.521     2.327     0.015     1.121     3.578     0.109     2.507     1.947    -5.271     3.405    11.211     0.000     0.000     0.000     0.043     0.260    -0.036     0.044    -2.994     3.359     0.000     0.000     0.000     0.000    -0.446     1.225     0.000     0.000
     4    52.799GHz     1         8957         4539   256.684   256.725     0.064     0.585     0.005     0.287     1.184     0.068     0.059     0.486    -1.144     0.737     1.618     0.000     0.000     0.000     0.009     0.027     0.058     0.055    -0.505     0.567     0.000     0.000     0.000     0.000     0.022     0.060     0.000     0.000
     5    53.595GHz     1         8957         4539   249.465   250.316     0.086     0.303     0.000     0.172     0.469     0.154     0.086     0.247    -0.287     0.194     0.445     0.000     0.000     0.000    -0.063     0.119     0.004     0.003    -0.019     0.022     0.000     0.000     0.000     0.000     0.006     0.017     0.000     0.000
     6    54.400GHz    -1         8957         8519   232.887   233.091    -2.048     0.702    -0.003     0.190     0.262     0.580    -2.045     0.680     0.144     0.245    -1.920     0.000     0.000     0.000    -0.316     0.684     0.048     0.041     0.013     0.022     0.000     0.000     0.000     0.000    -0.014     0.025     0.000     0.000
     7    54.941GHz     1         8957         8953   224.926   224.926    -0.050     0.339    -0.004     0.134     0.254     0.280    -0.047     0.312     0.273     0.240    -0.231     0.000     0.000     0.000    -0.099     0.202     0.011     0.011     0.001     0.002     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     8    55.499GHz     1         8957         8957   217.824   217.824    -0.041     0.275     0.005     0.131     0.275     0.228    -0.046     0.243    -0.090     0.100     0.180     0.000     0.000     0.000    -0.119     0.216    -0.013     0.015    -0.002     0.003     0.000     0.000     0.000     0.000    -0.003     0.013     0.000     0.000
     9    57.290GHz     1         8957         8957   212.305   212.305    -0.181     0.247    -0.004     0.168     0.340     0.245    -0.177     0.182    -0.057     0.162    -0.074     0.000     0.000     0.000    -0.061     0.095     0.001     0.003     0.008     0.015     0.000     0.000     0.000     0.000     0.005     0.013     0.000     0.000
    10    57.290GHz     1         8957         8957   215.303   215.303    -0.065     0.315    -0.001     0.190     0.400     0.226    -0.064     0.251    -0.021     0.170    -0.025     0.000     0.000     0.000    -0.036     0.198     0.017     0.021     0.000     0.001     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8957         8957   229.023   229.023     0.184     0.384     0.001     0.320     1.000     0.103     0.183     0.216    -0.031     0.169     0.270     0.000     0.000     0.000    -0.064     0.155     0.009     0.015    -0.001     0.002     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8955         8955   238.943   238.943     0.337     0.502     0.026     0.464     1.500     0.096     0.311     0.196    -0.032     0.170     0.395     0.000     0.000     0.000    -0.054     0.112     0.008     0.012    -0.005     0.010     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8957         4082   243.458   237.825     3.145     4.109    -0.007     2.129     5.278     0.200     3.153     3.607    -6.971     4.567    16.858     0.000     0.000     0.000     0.120     0.709    -0.303     0.319    -5.230     5.847     0.000     0.000     0.000     0.000    -1.323     3.401     0.000     0.000
