!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051006      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8943         4839   205.407   184.641     3.046     2.936    -0.013     1.809     4.647     0.168     3.059     2.255    -5.025     3.293    11.832     0.000     0.000     0.000     0.026     0.123    -0.002     0.003    -3.250     3.350     0.000     0.000     0.000     0.000    -0.523     1.843     0.000     0.000
     2    31.400GHz    -1         8943         5027   196.149   173.273     2.485     3.638     0.135     1.309     4.876     0.080     2.349     3.331    -7.530     4.915    15.857     0.000     0.000     0.000     0.017     0.153    -0.002     0.002    -5.296     5.470     0.000     0.000     0.000     0.000    -0.696     2.471     0.000     0.000
     3    50.300GHz    -1         8943         5018   241.449   234.008     2.518     2.296     0.080     1.054     3.532     0.099     2.437     1.916    -5.201     3.445    11.213     0.000     0.000     0.000     0.039     0.229    -0.032     0.039    -3.313     3.413     0.000     0.000     0.000     0.000    -0.267     0.955     0.000     0.000
     4    52.799GHz     1         8943         5027   256.849   256.697     0.008     0.538     0.006     0.271     1.129     0.063     0.002     0.442    -1.128     0.744     1.620     0.000     0.000     0.000     0.007     0.018     0.050     0.048    -0.560     0.579     0.000     0.000     0.000     0.000     0.012     0.045     0.000     0.000
     5    53.595GHz     1         8943         5027   249.899   250.674     0.067     0.302    -0.001     0.172     0.443     0.166     0.068     0.246    -0.286     0.199     0.443     0.000     0.000     0.000    -0.069     0.117    -0.001     0.001    -0.023     0.024     0.000     0.000     0.000     0.000     0.005     0.017     0.000     0.000
     6    54.400GHz    -1         8943         8508   233.083   233.345    -2.117     0.686    -0.011     0.186     0.248     0.591    -2.106     0.654     0.142     0.239    -1.928     0.000     0.000     0.000    -0.367     0.656     0.047     0.041     0.012     0.018     0.000     0.000     0.000     0.000    -0.012     0.023     0.000     0.000
     7    54.941GHz     1         8943         8941   225.031   225.031    -0.066     0.343     0.003     0.132     0.251     0.278    -0.069     0.313     0.273     0.238    -0.231     0.000     0.000     0.000    -0.113     0.200     0.001     0.001     0.002     0.003     0.000     0.000     0.000     0.000    -0.000     0.000     0.000     0.000
     8    55.499GHz     1         8943         8943   217.830   217.830    -0.062     0.273    -0.003     0.130     0.275     0.223    -0.059     0.239    -0.090     0.100     0.183     0.000     0.000     0.000    -0.127     0.203    -0.023     0.026    -0.001     0.002     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     9    57.290GHz     1         8943         8943   212.133   212.133    -0.171     0.249     0.002     0.171     0.340     0.253    -0.173     0.179    -0.056     0.161    -0.071     0.000     0.000     0.000    -0.069     0.101     0.010     0.016     0.010     0.017     0.000     0.000     0.000     0.000     0.004     0.011     0.000     0.000
    10    57.290GHz     1         8943         8943   214.936   214.936    -0.059     0.318     0.004     0.191     0.400     0.229    -0.063     0.254    -0.021     0.171    -0.021     0.000     0.000     0.000    -0.047     0.207     0.024     0.028     0.001     0.001     0.000     0.000     0.000     0.000     0.001     0.004     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8943         8943   228.541   228.541     0.203     0.394     0.001     0.323     1.000     0.104     0.202     0.227    -0.029     0.171     0.270     0.000     0.000     0.000    -0.051     0.162     0.011     0.020    -0.001     0.002     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    13    57.290GHz     1         8941         8941   238.844   238.844     0.339     0.511     0.002     0.465     1.500     0.096     0.337     0.211    -0.033     0.176     0.394     0.000     0.000     0.000    -0.028     0.125     0.011     0.017    -0.006     0.010     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8943         4548   240.745   234.893     3.422     4.225     0.278     2.132     5.273     0.207     3.144     3.528    -6.888     4.596    16.845     0.000     0.000     0.000     0.154     0.671    -0.285     0.309    -5.855     5.897     0.000     0.000     0.000     0.000    -0.827     2.785     0.000     0.000
