!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052306      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8948         4784   205.183   183.998     3.502     3.135     0.136     1.817     4.608     0.172     3.366     2.374    -5.145     3.295    11.893     0.000     0.000     0.000     0.032     0.129    -0.013     0.017    -2.892     3.275     0.000     0.000     0.000     0.000    -0.509     1.771     0.000     0.000
     2    31.400GHz    -1         8948         4977   196.583   173.772     3.061     3.861     0.241     1.297     4.765     0.081     2.819     3.546    -7.677     4.907    15.914     0.000     0.000     0.000     0.020     0.152    -0.012     0.016    -4.743     5.352     0.000     0.000     0.000     0.000    -0.681     2.392     0.000     0.000
     3    50.300GHz    -1         8948         4972   241.340   233.826     2.719     2.455     0.009     1.097     3.470     0.111     2.710     2.092    -5.307     3.447    11.232     0.000     0.000     0.000     0.034     0.205    -0.021     0.027    -2.951     3.324     0.000     0.000     0.000     0.000    -0.276     0.975     0.000     0.000
     4    52.799GHz     1         8948         4977   256.162   255.689     0.027     0.590    -0.002     0.297     1.133     0.075     0.028     0.475    -1.153     0.747     1.617     0.000     0.000     0.000     0.003     0.008     0.054     0.055    -0.502     0.567     0.000     0.000     0.000     0.000     0.010     0.036     0.000     0.000
     5    53.595GHz     1         8948         4977   249.145   249.591     0.079     0.315     0.010     0.190     0.449     0.198     0.069     0.246    -0.295     0.204     0.442     0.000     0.000     0.000    -0.061     0.119     0.007     0.006    -0.024     0.027     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
     6    54.400GHz    -1         8948         8528   232.348   232.634    -2.108     0.656     0.008     0.207     0.249     0.728    -2.117     0.625     0.135     0.239    -1.963     0.000     0.000     0.000    -0.332     0.618     0.049     0.047     0.002     0.003     0.000     0.000     0.000     0.000    -0.007     0.013     0.000     0.000
     7    54.941GHz     1         8948         8947   224.373   224.373    -0.047     0.343     0.007     0.146     0.251     0.338    -0.054     0.304     0.270     0.235    -0.223     0.000     0.000     0.000    -0.104     0.187     0.001     0.002     0.002     0.004     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8948         8947   217.285   217.286    -0.033     0.280     0.012     0.146     0.275     0.285    -0.045     0.226    -0.090     0.098     0.185     0.000     0.000     0.000    -0.112     0.184    -0.026     0.032    -0.002     0.003     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     9    57.290GHz     1         8948         8948   211.803   211.803    -0.162     0.264     0.017     0.190     0.340     0.315    -0.178     0.187    -0.061     0.163    -0.066     0.000     0.000     0.000    -0.079     0.124     0.014     0.021     0.009     0.016     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
    10    57.290GHz     1         8948         8948   214.441   214.441    -0.052     0.346     0.022     0.213     0.400     0.286    -0.074     0.268    -0.022     0.173    -0.017     0.000     0.000     0.000    -0.062     0.223     0.023     0.027     0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.004     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8947         8947   227.295   227.295     0.230     0.446     0.038     0.348     1.000     0.123     0.192     0.234    -0.027     0.168     0.275     0.000     0.000     0.000    -0.070     0.174     0.011     0.020     0.001     0.002     0.000     0.000     0.000     0.000     0.002     0.004     0.000     0.000
    13    57.290GHz     1         8948         8948   237.251   237.251     0.396     0.565     0.068     0.506     1.500     0.116     0.327     0.206    -0.028     0.174     0.393     0.000     0.000     0.000    -0.045     0.117     0.012     0.018    -0.004     0.008     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8948         4464   240.668   234.331     3.728     4.359     0.031     2.164     5.154     0.219     3.697     3.803    -7.015     4.626    16.869     0.000     0.000     0.000     0.180     0.691    -0.258     0.281    -5.221     5.778     0.000     0.000     0.000     0.000    -0.859     2.845     0.000     0.000
