!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050906      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8917         4848   205.534   185.683     2.939     2.869    -0.019     1.816     4.628     0.171     2.958     2.185    -5.206     3.322    11.824     0.000     0.000     0.000     0.021     0.115     0.005     0.006    -3.147     3.291     0.000     0.000     0.000     0.000    -0.539     1.827     0.000     0.000
     2    31.400GHz    -1         8917         4973   196.357   174.192     2.341     3.545     0.130     1.274     4.834     0.077     2.210     3.285    -7.781     4.945    15.852     0.000     0.000     0.000     0.014     0.160     0.000     0.001    -5.141     5.383     0.000     0.000     0.000     0.000    -0.734     2.505     0.000     0.000
     3    50.300GHz    -1         8917         4964   241.505   234.361     2.381     2.292     0.041     1.084     3.507     0.108     2.340     1.891    -5.381     3.469    11.209     0.000     0.000     0.000     0.042     0.239    -0.036     0.046    -3.213     3.357     0.000     0.000     0.000     0.000    -0.281     0.963     0.000     0.000
     4    52.799GHz     1         8917         4973   256.670   256.401    -0.028     0.536    -0.007     0.281     1.127     0.069    -0.021     0.436    -1.165     0.749     1.617     0.000     0.000     0.000     0.008     0.022     0.052     0.053    -0.544     0.570     0.000     0.000     0.000     0.000     0.011     0.038     0.000     0.000
     5    53.595GHz     1         8917         4973   249.736   250.257     0.054     0.306    -0.005     0.176     0.444     0.176     0.059     0.250    -0.295     0.200     0.443     0.000     0.000     0.000    -0.067     0.118    -0.003     0.002    -0.022     0.023     0.000     0.000     0.000     0.000     0.003     0.010     0.000     0.000
     6    54.400GHz    -1         8917         8442   232.971   233.247    -2.099     0.690    -0.012     0.189     0.248     0.608    -2.087     0.657     0.145     0.242    -1.919     0.000     0.000     0.000    -0.360     0.657     0.046     0.039     0.014     0.020     0.000     0.000     0.000     0.000    -0.013     0.024     0.000     0.000
     7    54.941GHz     1         8917         8915   224.911   224.910    -0.062     0.340     0.003     0.134     0.251     0.286    -0.064     0.311     0.272     0.238    -0.232     0.000     0.000     0.000    -0.113     0.201     0.008     0.008     0.001     0.002     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8917         8917   217.681   217.681    -0.058     0.275     0.001     0.132     0.275     0.230    -0.059     0.240    -0.090     0.100     0.182     0.000     0.000     0.000    -0.131     0.210    -0.018     0.020    -0.002     0.003     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     9    57.290GHz     1         8917         8917   211.906   211.906    -0.183     0.246    -0.002     0.168     0.340     0.243    -0.182     0.184    -0.057     0.163    -0.073     0.000     0.000     0.000    -0.069     0.103     0.004     0.006     0.009     0.016     0.000     0.000     0.000     0.000     0.004     0.011     0.000     0.000
    10    57.290GHz     1         8917         8916   214.739   214.740    -0.066     0.323     0.002     0.190     0.400     0.226    -0.067     0.259    -0.021     0.173    -0.023     0.000     0.000     0.000    -0.045     0.209     0.020     0.022     0.000     0.001     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8917         8917   228.318   228.318     0.193     0.396    -0.003     0.322     1.000     0.104     0.196     0.218    -0.029     0.168     0.271     0.000     0.000     0.000    -0.055     0.149     0.009     0.014    -0.001     0.001     0.000     0.000     0.000     0.000     0.001     0.001     0.000     0.000
    13    57.290GHz     1         8911         8911   238.516   238.516     0.304     0.512    -0.018     0.459     1.500     0.094     0.321     0.214    -0.035     0.173     0.391     0.000     0.000     0.000    -0.031     0.125     0.004     0.005    -0.006     0.011     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8917         4526   240.773   235.440     3.140     4.139     0.069     2.126     5.223     0.209     3.070     3.498    -7.103     4.650    16.848     0.000     0.000     0.000     0.142     0.686    -0.289     0.324    -5.663     5.824     0.000     0.000     0.000     0.000    -0.865     2.809     0.000     0.000
