!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019053000      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8965         4262   213.865   188.486     3.080     2.970     0.037     1.771     4.703     0.160     3.043     2.193    -5.300     3.287    11.902     0.000     0.000     0.000     0.011     0.084     0.009     0.012    -2.919     3.259     0.000     0.000     0.000     0.000    -0.660     1.920     0.000     0.000
     2    31.400GHz    -1         8965         4398   205.433   176.944     2.587     3.548     0.184     1.303     4.870     0.078     2.404     3.221    -7.887     4.911    15.930     0.000     0.000     0.000     0.003     0.135     0.006     0.008    -4.754     5.326     0.000     0.000     0.000     0.000    -0.894     2.619     0.000     0.000
     3    50.300GHz    -1         8965         4388   244.159   235.356     2.578     2.240     0.029     1.132     3.540     0.113     2.549     1.887    -5.413     3.419    11.244     0.000     0.000     0.000     0.049     0.186    -0.011     0.015    -2.958     3.302     0.000     0.000     0.000     0.000    -0.362     1.068     0.000     0.000
     4    52.799GHz     1         8965         4399   256.273   256.374     0.035     0.586     0.005     0.286     1.170     0.068     0.030     0.473    -1.174     0.740     1.620     0.000     0.000     0.000     0.003     0.008     0.059     0.062    -0.505     0.566     0.000     0.000     0.000     0.000     0.026     0.078     0.000     0.000
     5    53.595GHz     1         8965         4399   248.944   249.916     0.050     0.299    -0.002     0.170     0.464     0.158     0.052     0.243    -0.301     0.203     0.444     0.000     0.000     0.000    -0.075     0.118     0.006     0.005    -0.025     0.028     0.000     0.000     0.000     0.000     0.003     0.010     0.000     0.000
     6    54.400GHz    -1         8965         8396   232.202   232.556    -2.163     0.660    -0.032     0.200     0.267     0.654    -2.130     0.635     0.139     0.242    -1.960     0.000     0.000     0.000    -0.358     0.648     0.063     0.060     0.001     0.002     0.000     0.000     0.000     0.000    -0.016     0.029     0.000     0.000
     7    54.941GHz     1         8965         8964   224.167   224.167    -0.066     0.333    -0.004     0.137     0.255     0.293    -0.062     0.307     0.271     0.237    -0.219     0.000     0.000     0.000    -0.108     0.185    -0.006     0.006     0.002     0.003     0.000     0.000     0.000     0.000    -0.002     0.007     0.000     0.000
     8    55.499GHz     1         8965         8965   216.854   216.854    -0.059     0.264    -0.001     0.130     0.275     0.222    -0.057     0.229    -0.089     0.099     0.186     0.000     0.000     0.000    -0.125     0.190    -0.025     0.029    -0.001     0.002     0.000     0.000     0.000     0.000    -0.003     0.014     0.000     0.000
     9    57.290GHz     1         8965         8965   211.088   211.088    -0.171     0.255    -0.002     0.170     0.340     0.251    -0.169     0.192    -0.063     0.163    -0.058     0.000     0.000     0.000    -0.077     0.132     0.015     0.022     0.008     0.016     0.000     0.000     0.000     0.000     0.006     0.015     0.000     0.000
    10    57.290GHz     1         8965         8965   213.883   213.883    -0.063     0.332    -0.000     0.188     0.400     0.222    -0.062     0.275    -0.024     0.173    -0.007     0.000     0.000     0.000    -0.055     0.229     0.019     0.020     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8965         8965   226.755   226.755     0.199     0.400    -0.007     0.330     1.000     0.109     0.205     0.224    -0.021     0.172     0.291     0.000     0.000     0.000    -0.068     0.139    -0.002     0.003     0.003     0.006     0.000     0.000     0.000     0.000     0.003     0.006     0.000     0.000
    13    57.290GHz     1         8959         8959   236.552   236.552     0.332     0.518    -0.010     0.465     1.500     0.096     0.342     0.214    -0.024     0.183     0.413     0.000     0.000     0.000    -0.053     0.117     0.005     0.008    -0.001     0.003     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8965         4036   243.498   236.495     3.332     4.000     0.007     2.108     5.189     0.207     3.325     3.436    -7.163     4.583    16.862     0.000     0.000     0.000     0.119     0.784    -0.257     0.303    -5.147     5.674     0.000     0.000     0.000     0.000    -1.089     3.059     0.000     0.000
