!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019053000      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8965         4233   213.865   187.477     3.242     3.093     0.099     1.836     4.686     0.174     3.142     2.283    -5.289     3.303    11.902     0.000     0.000     0.000     0.012     0.084     0.009     0.012    -2.868     3.255     0.000     0.000     0.000     0.000    -0.624     1.873     0.000     0.000
     2    31.400GHz    -1         8965         4403   205.433   176.255     2.779     3.680     0.233     1.329     4.846     0.083     2.546     3.343    -7.851     4.933    15.930     0.000     0.000     0.000     0.005     0.135     0.006     0.008    -4.700     5.322     0.000     0.000     0.000     0.000    -0.843     2.555     0.000     0.000
     3    50.300GHz    -1         8965         4390   244.159   234.936     2.657     2.303     0.032     1.141     3.523     0.117     2.624     1.957    -5.390     3.437    11.244     0.000     0.000     0.000     0.047     0.186    -0.011     0.014    -2.925     3.299     0.000     0.000     0.000     0.000    -0.340     1.038     0.000     0.000
     4    52.799GHz     1         8965         4404   256.273   256.082     0.023     0.607    -0.013     0.313     1.163     0.083     0.036     0.466    -1.168     0.744     1.620     0.000     0.000     0.000     0.003     0.007     0.059     0.062    -0.500     0.566     0.000     0.000     0.000     0.000     0.022     0.069     0.000     0.000
     5    53.595GHz     1         8965         4404   248.944   249.700     0.040     0.317    -0.018     0.196     0.461     0.208     0.058     0.246    -0.299     0.204     0.444     0.000     0.000     0.000    -0.073     0.118     0.006     0.005    -0.025     0.028     0.000     0.000     0.000     0.000     0.005     0.017     0.000     0.000
     6    54.400GHz    -1         8965         8397   232.202   232.539    -2.166     0.671    -0.037     0.214     0.265     0.768    -2.129     0.634     0.139     0.241    -1.960     0.000     0.000     0.000    -0.357     0.648     0.063     0.060     0.001     0.002     0.000     0.000     0.000     0.000    -0.016     0.028     0.000     0.000
     7    54.941GHz     1         8965         8963   224.167   224.166    -0.066     0.345     0.001     0.158     0.255     0.389    -0.068     0.313     0.272     0.237    -0.217     0.000     0.000     0.000    -0.110     0.188    -0.012     0.013     0.002     0.003     0.000     0.000     0.000     0.000    -0.002     0.007     0.000     0.000
     8    55.499GHz     1         8965         8965   216.854   216.854    -0.055     0.274     0.005     0.151     0.275     0.299    -0.060     0.231    -0.089     0.098     0.186     0.000     0.000     0.000    -0.125     0.190    -0.028     0.032    -0.001     0.002     0.000     0.000     0.000     0.000    -0.003     0.014     0.000     0.000
     9    57.290GHz     1         8965         8965   211.088   211.088    -0.153     0.271     0.015     0.193     0.340     0.326    -0.168     0.192    -0.061     0.163    -0.057     0.000     0.000     0.000    -0.079     0.133     0.016     0.023     0.008     0.016     0.000     0.000     0.000     0.000     0.006     0.015     0.000     0.000
    10    57.290GHz     1         8965         8965   213.883   213.883    -0.028     0.350     0.032     0.207     0.400     0.274    -0.060     0.275    -0.023     0.173    -0.007     0.000     0.000     0.000    -0.056     0.230     0.022     0.023     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8965         8965   226.755   226.755     0.213     0.449     0.002     0.374     1.000     0.140     0.211     0.221    -0.020     0.171     0.292     0.000     0.000     0.000    -0.067     0.138     0.000     0.000     0.003     0.006     0.000     0.000     0.000     0.000     0.003     0.006     0.000     0.000
    13    57.290GHz     1         8959         8959   236.552   236.552     0.347     0.605    -0.002     0.552     1.500     0.135     0.349     0.210    -0.021     0.181     0.415     0.000     0.000     0.000    -0.052     0.113     0.007     0.011    -0.001     0.002     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8965         4008   243.498   235.890     3.535     4.144     0.055     2.143     5.166     0.215     3.480     3.583    -7.154     4.598    16.862     0.000     0.000     0.000     0.130     0.786    -0.259     0.305    -5.065     5.653     0.000     0.000     0.000     0.000    -1.035     2.991     0.000     0.000
