!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050418      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8817         4785   201.132   183.614     3.679     3.249     0.202     1.937     4.604     0.199     3.477     2.327    -4.917     3.317    11.823     0.000     0.000     0.000     0.011     0.051     0.033     0.041    -3.060     3.330     0.000     0.000     0.000     0.000    -0.412     1.608     0.000     0.000
     2    31.400GHz    -1         8817         4982   191.937   172.522     3.255     3.887     0.302     1.299     4.801     0.084     2.953     3.512    -7.361     4.941    15.831     0.000     0.000     0.000     0.013     0.120     0.019     0.026    -4.999     5.494     0.000     0.000     0.000     0.000    -0.551     2.182     0.000     0.000
     3    50.300GHz    -1         8816         4970   238.852   233.702     2.838     2.375     0.057     1.109     3.489     0.113     2.781     2.036    -5.082     3.461    11.210     0.000     0.000     0.000     0.045     0.256    -0.041     0.054    -3.127     3.417     0.000     0.000     0.000     0.000    -0.224     0.894     0.000     0.000
     4    52.799GHz     1         8817         4982   255.191   256.270     0.061     0.563     0.010     0.290     1.126     0.073     0.051     0.450    -1.110     0.756     1.614     0.000     0.000     0.000     0.012     0.032     0.053     0.054    -0.529     0.581     0.000     0.000     0.000     0.000     0.010     0.040     0.000     0.000
     5    53.595GHz     1         8817         4982   248.823   250.329     0.103     0.308     0.016     0.188     0.446     0.199     0.088     0.247    -0.279     0.201     0.446     0.000     0.000     0.000    -0.069     0.117     0.007     0.006    -0.019     0.021     0.000     0.000     0.000     0.000     0.002     0.008     0.000     0.000
     6    54.400GHz    -1         8817         8360   232.510   232.838    -2.025     0.683     0.019     0.199     0.257     0.654    -2.044     0.657     0.148     0.248    -1.910     0.000     0.000     0.000    -0.338     0.661     0.042     0.035     0.021     0.034     0.000     0.000     0.000     0.000    -0.007     0.016     0.000     0.000
     7    54.941GHz     1         8817         8816   224.538   224.538    -0.042     0.346     0.017     0.146     0.252     0.340    -0.058     0.311     0.274     0.240    -0.230     0.000     0.000     0.000    -0.107     0.198     0.006     0.006     0.001     0.003     0.000     0.000     0.000     0.000    -0.002     0.006     0.000     0.000
     8    55.499GHz     1         8817         8817   217.398   217.398    -0.041     0.288     0.018     0.148     0.275     0.296    -0.059     0.238    -0.091     0.101     0.177     0.000     0.000     0.000    -0.127     0.209    -0.014     0.017    -0.002     0.004     0.000     0.000     0.000     0.000    -0.002     0.010     0.000     0.000
     9    57.290GHz     1         8817         8817   211.827   211.827    -0.154     0.267     0.025     0.188     0.340     0.311    -0.180     0.181    -0.057     0.163    -0.075     0.000     0.000     0.000    -0.062     0.096     0.003     0.005     0.008     0.016     0.000     0.000     0.000     0.000     0.003     0.009     0.000     0.000
    10    57.290GHz     1         8817         8817   214.704   214.704    -0.040     0.327     0.030     0.205     0.400     0.269    -0.070     0.244    -0.024     0.171    -0.026     0.000     0.000     0.000    -0.042     0.191     0.021     0.023     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8817         8817   228.257   228.257     0.210     0.422     0.017     0.334     1.000     0.112     0.193     0.229    -0.028     0.174     0.275     0.000     0.000     0.000    -0.063     0.152     0.011     0.014    -0.000     0.001     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
    13    57.290GHz     1         8812         8812   238.236   238.236     0.337     0.528     0.020     0.468     1.500     0.097     0.317     0.212    -0.029     0.178     0.400     0.000     0.000     0.000    -0.050     0.103     0.001     0.002    -0.005     0.010     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8817         4410   237.599   234.679     3.935     4.334     0.201     2.165     5.225     0.214     3.734     3.807    -6.703     4.643    16.841     0.000     0.000     0.000     0.144     0.659    -0.279     0.311    -5.593     5.937     0.000     0.000     0.000     0.000    -0.677     2.513     0.000     0.000
