!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050418      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8817         4812   201.132   184.439     3.498     3.125     0.142     1.873     4.615     0.183     3.356     2.278    -4.943     3.314    11.823     0.000     0.000     0.000     0.011     0.051     0.032     0.041    -3.124     3.343     0.000     0.000     0.000     0.000    -0.443     1.659     0.000     0.000
     2    31.400GHz    -1         8817         4971   191.937   173.034     3.038     3.745     0.271     1.287     4.824     0.080     2.767     3.404    -7.403     4.934    15.831     0.000     0.000     0.000     0.012     0.121     0.019     0.026    -5.098     5.502     0.000     0.000     0.000     0.000    -0.594     2.256     0.000     0.000
     3    50.300GHz    -1         8816         4959   238.852   234.003     2.731     2.324     0.057     1.096     3.502     0.109     2.673     1.987    -5.112     3.458    11.210     0.000     0.000     0.000     0.047     0.256    -0.042     0.055    -3.188     3.426     0.000     0.000     0.000     0.000    -0.242     0.925     0.000     0.000
     4    52.799GHz     1         8817         4971   255.191   256.450     0.053     0.550     0.012     0.269     1.128     0.062     0.041     0.450    -1.116     0.755     1.616     0.000     0.000     0.000     0.013     0.033     0.055     0.056    -0.538     0.581     0.000     0.000     0.000     0.000     0.011     0.043     0.000     0.000
     5    53.595GHz     1         8817         4971   248.823   250.442     0.097     0.299     0.008     0.170     0.447     0.163     0.089     0.245    -0.281     0.200     0.447     0.000     0.000     0.000    -0.070     0.116     0.010     0.008    -0.019     0.020     0.000     0.000     0.000     0.000     0.002     0.008     0.000     0.000
     6    54.400GHz    -1         8817         8314   232.510   232.876    -2.033     0.685     0.011     0.189     0.257     0.580    -2.045     0.658     0.148     0.248    -1.910     0.000     0.000     0.000    -0.339     0.663     0.043     0.035     0.022     0.034     0.000     0.000     0.000     0.000    -0.008     0.016     0.000     0.000
     7    54.941GHz     1         8817         8816   224.538   224.538    -0.055     0.340     0.002     0.134     0.252     0.281    -0.056     0.311     0.274     0.241    -0.230     0.000     0.000     0.000    -0.106     0.198     0.006     0.006     0.001     0.003     0.000     0.000     0.000     0.000    -0.002     0.005     0.000     0.000
     8    55.499GHz     1         8817         8817   217.398   217.398    -0.059     0.272     0.002     0.131     0.275     0.228    -0.061     0.239    -0.091     0.102     0.177     0.000     0.000     0.000    -0.126     0.208    -0.015     0.018    -0.002     0.004     0.000     0.000     0.000     0.000    -0.002     0.010     0.000     0.000
     9    57.290GHz     1         8817         8817   211.827   211.827    -0.180     0.252     0.001     0.171     0.340     0.254    -0.181     0.182    -0.057     0.164    -0.075     0.000     0.000     0.000    -0.062     0.096     0.003     0.004     0.008     0.016     0.000     0.000     0.000     0.000     0.003     0.009     0.000     0.000
    10    57.290GHz     1         8817         8817   214.704   214.704    -0.066     0.315     0.004     0.191     0.400     0.227    -0.070     0.246    -0.024     0.172    -0.025     0.000     0.000     0.000    -0.043     0.193     0.020     0.022     0.001     0.001     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8817         8817   228.257   228.257     0.189     0.396    -0.000     0.318     1.000     0.101     0.190     0.233    -0.028     0.174     0.274     0.000     0.000     0.000    -0.064     0.156     0.008     0.011    -0.001     0.001     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
    13    57.290GHz     1         8812         8812   238.236   238.236     0.311     0.499    -0.006     0.450     1.500     0.090     0.316     0.213    -0.030     0.178     0.399     0.000     0.000     0.000    -0.049     0.105     0.002     0.002    -0.005     0.009     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8817         4440   237.599   235.132     3.727     4.222     0.183     2.131     5.244     0.207     3.543     3.697    -6.758     4.647    16.841     0.000     0.000     0.000     0.139     0.656    -0.276     0.307    -5.680     5.970     0.000     0.000     0.000     0.000    -0.723     2.584     0.000     0.000
