!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052106      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8945         4704   205.718   183.118     3.409     2.935     0.123     1.839     4.618     0.177     3.286     2.105    -5.037     3.282    11.870     0.000     0.000     0.000     0.028     0.107    -0.011     0.014    -3.139     3.265     0.000     0.000     0.000     0.000    -0.425     1.584     0.000     0.000
     2    31.400GHz    -1         8945         4885   197.026   172.746     2.944     3.575     0.250     1.283     4.808     0.079     2.694     3.245    -7.550     4.935    15.902     0.000     0.000     0.000     0.021     0.144    -0.006     0.008    -5.090     5.340     0.000     0.000     0.000     0.000    -0.583     2.185     0.000     0.000
     3    50.300GHz    -1         8945         4876   241.821   233.645     2.695     2.313     0.055     1.072     3.490     0.108     2.640     1.923    -5.200     3.445    11.234     0.000     0.000     0.000     0.029     0.200    -0.028     0.036    -3.163     3.314     0.000     0.000     0.000     0.000    -0.231     0.874     0.000     0.000
     4    52.799GHz     1         8945         4885   256.702   256.131     0.013     0.569    -0.005     0.296     1.128     0.076     0.018     0.451    -1.127     0.744     1.618     0.000     0.000     0.000     0.003     0.009     0.049     0.051    -0.539     0.565     0.000     0.000     0.000     0.000     0.013     0.050     0.000     0.000
     5    53.595GHz     1         8945         4885   249.661   250.171     0.066     0.312    -0.002     0.188     0.445     0.195     0.068     0.242    -0.288     0.201     0.441     0.000     0.000     0.000    -0.063     0.114     0.002     0.002    -0.026     0.027     0.000     0.000     0.000     0.000     0.001     0.004     0.000     0.000
     6    54.400GHz    -1         8945         8434   232.868   233.159    -2.124     0.672     0.010     0.223     0.248     0.850    -2.134     0.630     0.138     0.239    -1.955     0.000     0.000     0.000    -0.359     0.634     0.053     0.049     0.003     0.005     0.000     0.000     0.000     0.000    -0.015     0.027     0.000     0.000
     7    54.941GHz     1         8945         8944   224.880   224.879    -0.044     0.341     0.023     0.148     0.251     0.358    -0.067     0.312     0.271     0.237    -0.226     0.000     0.000     0.000    -0.111     0.196    -0.003     0.003     0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.001     0.000     0.000
     8    55.499GHz     1         8945         8945   217.720   217.720    -0.035     0.277     0.017     0.150     0.275     0.302    -0.052     0.230    -0.090     0.098     0.185     0.000     0.000     0.000    -0.119     0.191    -0.026     0.030    -0.002     0.003     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     9    57.290GHz     1         8945         8945   212.190   212.190    -0.155     0.266     0.020     0.190     0.340     0.315    -0.174     0.185    -0.060     0.160    -0.068     0.000     0.000     0.000    -0.072     0.122     0.012     0.019     0.009     0.017     0.000     0.000     0.000     0.000     0.004     0.013     0.000     0.000
    10    57.290GHz     1         8945         8945   214.989   214.989    -0.045     0.337     0.024     0.205     0.400     0.266    -0.069     0.263    -0.021     0.171    -0.018     0.000     0.000     0.000    -0.051     0.214     0.017     0.020     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8943         8943   228.316   228.316     0.205     0.438     0.011     0.344     1.000     0.119     0.193     0.236    -0.026     0.174     0.274     0.000     0.000     0.000    -0.060     0.153     0.003     0.004     0.001     0.002     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    13    57.290GHz     1         8938         8938   238.368   238.368     0.325     0.557     0.009     0.498     1.500     0.110     0.316     0.208    -0.028     0.173     0.393     0.000     0.000     0.000    -0.048     0.109     0.003     0.005    -0.005     0.009     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8945         4386   240.858   234.063     3.711     4.168     0.045     2.180     5.183     0.220     3.665     3.502    -6.906     4.632    16.893     0.000     0.000     0.000     0.194     0.713    -0.264     0.303    -5.526     5.763     0.000     0.000     0.000     0.000    -0.726     2.575     0.000     0.000
