!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051906      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8950         4663   204.754   183.573     3.403     3.010     0.166     1.866     4.626     0.180     3.237     2.223    -5.092     3.307    11.849     0.000     0.000     0.000     0.028     0.111    -0.006     0.007    -3.070     3.338     0.000     0.000     0.000     0.000    -0.472     1.689     0.000     0.000
     2    31.400GHz    -1         8950         4847   195.995   173.175     2.925     3.657     0.245     1.294     4.817     0.080     2.680     3.370    -7.576     4.907    15.880     0.000     0.000     0.000     0.020     0.155    -0.002     0.003    -5.006     5.447     0.000     0.000     0.000     0.000    -0.635     2.302     0.000     0.000
     3    50.300GHz    -1         8950         4838   241.090   233.724     2.704     2.325     0.048     1.065     3.497     0.103     2.656     1.978    -5.230     3.442    11.230     0.000     0.000     0.000     0.040     0.210    -0.024     0.031    -3.109     3.381     0.000     0.000     0.000     0.000    -0.250     0.910     0.000     0.000
     4    52.799GHz     1         8950         4847   256.214   256.023     0.007     0.585    -0.016     0.301     1.132     0.079     0.023     0.462    -1.134     0.745     1.619     0.000     0.000     0.000     0.005     0.012     0.050     0.052    -0.531     0.577     0.000     0.000     0.000     0.000     0.014     0.051     0.000     0.000
     5    53.595GHz     1         8950         4847   249.279   249.993     0.059     0.320    -0.006     0.195     0.447     0.210     0.065     0.245    -0.290     0.203     0.445     0.000     0.000     0.000    -0.069     0.114     0.001     0.001    -0.025     0.027     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
     6    54.400GHz    -1         8950         8537   232.425   232.724    -2.128     0.663     0.002     0.207     0.249     0.728    -2.130     0.627     0.139     0.240    -1.944     0.000     0.000     0.000    -0.368     0.625     0.044     0.042     0.005     0.008     0.000     0.000     0.000     0.000    -0.006     0.011     0.000     0.000
     7    54.941GHz     1         8950         8949   224.332   224.332    -0.063     0.343     0.002     0.146     0.251     0.338    -0.065     0.306     0.270     0.236    -0.226     0.000     0.000     0.000    -0.113     0.190     0.001     0.001     0.002     0.004     0.000     0.000     0.000     0.000    -0.000     0.000     0.000     0.000
     8    55.499GHz     1         8950         8950   217.100   217.100    -0.050     0.277     0.003     0.150     0.275     0.299    -0.053     0.228    -0.090     0.098     0.186     0.000     0.000     0.000    -0.122     0.189    -0.025     0.030    -0.002     0.003     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     9    57.290GHz     1         8950         8950   211.550   211.550    -0.161     0.258     0.011     0.181     0.340     0.286    -0.172     0.185    -0.060     0.162    -0.068     0.000     0.000     0.000    -0.072     0.120     0.014     0.021     0.009     0.017     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
    10    57.290GHz     1         8950         8950   214.412   214.412    -0.048     0.332     0.023     0.202     0.400     0.257    -0.071     0.262    -0.022     0.171    -0.017     0.000     0.000     0.000    -0.047     0.206     0.012     0.013     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8950         8950   227.683   227.683     0.169     0.446    -0.019     0.345     1.000     0.119     0.189     0.241    -0.023     0.171     0.278     0.000     0.000     0.000    -0.070     0.159     0.001     0.001     0.003     0.005     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8944         8944   237.591   237.591     0.294     0.554    -0.031     0.489     1.500     0.107     0.325     0.212    -0.026     0.171     0.400     0.000     0.000     0.000    -0.051     0.119     0.003     0.005    -0.000     0.000     0.000     0.000     0.000     0.000    -0.001     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8950         4301   240.392   234.620     3.866     4.306     0.237     2.147     5.199     0.212     3.629     3.648    -6.888     4.577    16.894     0.000     0.000     0.000     0.175     0.683    -0.266     0.295    -5.494     5.829     0.000     0.000     0.000     0.000    -0.792     2.696     0.000     0.000
