!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050218      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8841         4746   203.126   184.437     3.337     3.029     0.084     1.871     4.607     0.182     3.254     2.166    -5.111     3.305    11.795     0.000     0.000     0.000     0.004     0.021     0.022     0.029    -3.011     3.291     0.000     0.000     0.000     0.000    -0.445     1.620     0.000     0.000
     2    31.400GHz    -1         8841         4913   193.955   173.373     2.861     3.713     0.210     1.289     4.789     0.080     2.651     3.345    -7.663     4.957    15.805     0.000     0.000     0.000     0.011     0.100     0.017     0.024    -4.914     5.429     0.000     0.000     0.000     0.000    -0.606     2.222     0.000     0.000
     3    50.300GHz    -1         8841         4903   239.703   234.138     2.633     2.311     0.034     1.087     3.486     0.108     2.599     1.971    -5.280     3.463    11.199     0.000     0.000     0.000     0.039     0.261    -0.045     0.058    -3.075     3.392     0.000     0.000     0.000     0.000    -0.239     0.885     0.000     0.000
     4    52.799GHz     1         8841         4913   255.454   256.399     0.021     0.561     0.007     0.283     1.130     0.069     0.014     0.452    -1.151     0.753     1.611     0.000     0.000     0.000     0.011     0.031     0.050     0.051    -0.524     0.579     0.000     0.000     0.000     0.000     0.017     0.063     0.000     0.000
     5    53.595GHz     1         8841         4913   248.994   250.363     0.097     0.305     0.010     0.174     0.447     0.170     0.086     0.242    -0.287     0.198     0.444     0.000     0.000     0.000    -0.065     0.116     0.009     0.008    -0.019     0.021     0.000     0.000     0.000     0.000     0.004     0.017     0.000     0.000
     6    54.400GHz    -1         8841         8333   232.741   233.117    -2.017     0.668    -0.005     0.184     0.259     0.544    -2.012     0.654     0.151     0.246    -1.895     0.000     0.000     0.000    -0.325     0.649     0.028     0.024     0.026     0.042     0.000     0.000     0.000     0.000     0.003     0.006     0.000     0.000
     7    54.941GHz     1         8841         8837   224.779   224.779    -0.065     0.342     0.000     0.133     0.252     0.279    -0.065     0.313     0.274     0.240    -0.231     0.000     0.000     0.000    -0.105     0.196    -0.004     0.004     0.001     0.002     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8841         8840   217.656   217.656    -0.064     0.274    -0.000     0.134     0.275     0.239    -0.064     0.239    -0.091     0.100     0.178     0.000     0.000     0.000    -0.124     0.202    -0.022     0.026    -0.002     0.004     0.000     0.000     0.000     0.000    -0.002     0.009     0.000     0.000
     9    57.290GHz     1         8841         8841   212.024   212.024    -0.184     0.249    -0.000     0.170     0.340     0.251    -0.183     0.184    -0.055     0.166    -0.075     0.000     0.000     0.000    -0.063     0.092    -0.001     0.001     0.008     0.015     0.000     0.000     0.000     0.000     0.004     0.010     0.000     0.000
    10    57.290GHz     1         8841         8841   214.863   214.863    -0.070     0.313     0.000     0.191     0.400     0.227    -0.070     0.245    -0.023     0.173    -0.024     0.000     0.000     0.000    -0.043     0.193     0.020     0.022     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8840         8840   228.577   228.577     0.190     0.390    -0.001     0.323     1.000     0.104     0.191     0.225    -0.030     0.171     0.274     0.000     0.000     0.000    -0.057     0.147     0.007     0.009    -0.001     0.002     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
    13    57.290GHz     1         8838         8838   238.573   238.573     0.302     0.493    -0.006     0.448     1.500     0.089     0.308     0.204    -0.030     0.170     0.399     0.000     0.000     0.000    -0.055     0.104    -0.001     0.001    -0.005     0.009     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8841         4412   238.088   234.462     3.572     4.241     0.101     2.152     5.193     0.214     3.471     3.653    -7.035     4.656    16.822     0.000     0.000     0.000     0.155     0.682    -0.309     0.357    -5.403     5.903     0.000     0.000     0.000     0.000    -0.758     2.623     0.000     0.000
