!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050318      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8960         4833   200.767   182.679     3.595     3.258     0.158     1.955     4.592     0.201     3.438     2.271    -4.972     3.304    11.818     0.000     0.000     0.000     0.008     0.035     0.027     0.035    -3.086     3.351     0.000     0.000     0.000     0.000    -0.358     1.485     0.000     0.000
     2    31.400GHz    -1         8960         5040   191.526   171.993     3.186     3.937     0.272     1.312     4.789     0.086     2.914     3.554    -7.438     4.936    15.821     0.000     0.000     0.000     0.013     0.104     0.019     0.025    -5.015     5.520     0.000     0.000     0.000     0.000    -0.486     2.039     0.000     0.000
     3    50.300GHz    -1         8960         5030   238.848   233.565     2.780     2.461     0.035     1.108     3.482     0.114     2.745     2.101    -5.133     3.457    11.206     0.000     0.000     0.000     0.045     0.256    -0.043     0.054    -3.134     3.444     0.000     0.000     0.000     0.000    -0.197     0.833     0.000     0.000
     4    52.799GHz     1         8960         5040   255.421   256.304     0.032     0.580     0.006     0.307     1.119     0.083     0.026     0.451    -1.122     0.756     1.611     0.000     0.000     0.000     0.012     0.031     0.049     0.049    -0.534     0.588     0.000     0.000     0.000     0.000     0.010     0.042     0.000     0.000
     5    53.595GHz     1         8960         5040   249.067   250.359     0.088     0.323     0.012     0.197     0.442     0.222     0.075     0.246    -0.282     0.201     0.444     0.000     0.000     0.000    -0.070     0.115     0.001     0.001    -0.019     0.021     0.000     0.000     0.000     0.000     0.002     0.008     0.000     0.000
     6    54.400GHz    -1         8960         8443   232.659   233.063    -2.063     0.660     0.016     0.198     0.255     0.647    -2.079     0.652     0.147     0.246    -1.904     0.000     0.000     0.000    -0.370     0.649     0.029     0.024     0.024     0.038     0.000     0.000     0.000     0.000    -0.004     0.010     0.000     0.000
     7    54.941GHz     1         8960         8956   224.562   224.562    -0.058     0.342     0.017     0.144     0.252     0.332    -0.075     0.312     0.274     0.239    -0.233     0.000     0.000     0.000    -0.116     0.193    -0.001     0.001     0.001     0.002     0.000     0.000     0.000     0.000    -0.002     0.005     0.000     0.000
     8    55.499GHz     1         8960         8960   217.244   217.244    -0.063     0.279     0.013     0.150     0.275     0.298    -0.076     0.241    -0.092     0.101     0.179     0.000     0.000     0.000    -0.140     0.207    -0.020     0.023    -0.002     0.004     0.000     0.000     0.000     0.000    -0.002     0.009     0.000     0.000
     9    57.290GHz     1         8960         8955   211.468   211.473    -0.164     0.265     0.013     0.190     0.340     0.314    -0.177     0.183    -0.056     0.166    -0.075     0.000     0.000     0.000    -0.060     0.094     0.003     0.005     0.008     0.016     0.000     0.000     0.000     0.000     0.003     0.009     0.000     0.000
    10    57.290GHz     1         8960         8960   214.428   214.428    -0.037     0.328     0.023     0.205     0.400     0.266    -0.060     0.247    -0.024     0.172    -0.023     0.000     0.000     0.000    -0.038     0.195     0.024     0.027     0.001     0.001     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8958         8958   228.048   228.048     0.221     0.413     0.037     0.336     1.000     0.114     0.184     0.225    -0.029     0.174     0.275     0.000     0.000     0.000    -0.071     0.147     0.009     0.012    -0.001     0.001     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
    13    57.290GHz     1         8954         8954   237.760   237.760     0.327     0.526     0.030     0.472     1.500     0.099     0.296     0.206    -0.030     0.175     0.400     0.000     0.000     0.000    -0.067     0.102    -0.002     0.002    -0.004     0.008     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8960         4483   237.391   233.853     3.895     4.406     0.137     2.205     5.213     0.222     3.758     3.803    -6.807     4.647    16.838     0.000     0.000     0.000     0.162     0.640    -0.277     0.309    -5.553     6.001     0.000     0.000     0.000     0.000    -0.605     2.386     0.000     0.000
