!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052200      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8956         4130   214.186   189.502     3.238     3.215     0.152     1.892     4.699     0.183     3.086     2.356    -5.213     3.240    11.881     0.000     0.000     0.000     0.018     0.111    -0.007     0.009    -2.876     3.227     0.000     0.000     0.000     0.000    -0.716     2.007     0.000     0.000
     2    31.400GHz    -1         8956         4292   205.339   177.977     2.671     3.854     0.216     1.382     4.855     0.089     2.455     3.522    -7.798     4.839    15.908     0.000     0.000     0.000     0.006     0.147    -0.007     0.009    -4.663     5.262     0.000     0.000     0.000     0.000    -0.992     2.790     0.000     0.000
     3    50.300GHz    -1         8956         4283   243.991   235.767     2.577     2.395    -0.016     1.144     3.534     0.118     2.594     2.083    -5.386     3.394    11.238     0.000     0.000     0.000     0.055     0.209    -0.028     0.036    -2.896     3.266     0.000     0.000     0.000     0.000    -0.388     1.099     0.000     0.000
     4    52.799GHz     1         8956         4292   256.298   256.560     0.013     0.623    -0.016     0.312     1.176     0.082     0.028     0.502    -1.172     0.737     1.617     0.000     0.000     0.000     0.004     0.008     0.055     0.055    -0.494     0.557     0.000     0.000     0.000     0.000     0.018     0.052     0.000     0.000
     5    53.595GHz     1         8956         4292   249.015   250.040     0.031     0.326    -0.015     0.203     0.467     0.216     0.046     0.245    -0.301     0.202     0.441     0.000     0.000     0.000    -0.078     0.113     0.004     0.004    -0.024     0.027     0.000     0.000     0.000     0.000     0.003     0.009     0.000     0.000
     6    54.400GHz    -1         8956         8358   232.176   232.656    -2.187     0.673    -0.018     0.211     0.261     0.733    -2.170     0.624     0.139     0.241    -1.957     0.000     0.000     0.000    -0.380     0.628     0.047     0.042     0.002     0.004     0.000     0.000     0.000     0.000    -0.021     0.035     0.000     0.000
     7    54.941GHz     1         8956         8955   224.011   224.010    -0.078     0.349    -0.001     0.152     0.255     0.356    -0.077     0.311     0.272     0.236    -0.224     0.000     0.000     0.000    -0.119     0.191    -0.007     0.007     0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     8    55.499GHz     1         8956         8956   216.598   216.598    -0.067     0.277     0.004     0.149     0.275     0.294    -0.071     0.230    -0.090     0.098     0.184     0.000     0.000     0.000    -0.129     0.187    -0.031     0.036    -0.002     0.003     0.000     0.000     0.000     0.000    -0.003     0.014     0.000     0.000
     9    57.290GHz     1         8956         8955   210.812   210.813    -0.157     0.272     0.017     0.193     0.340     0.324    -0.174     0.189    -0.061     0.162    -0.067     0.000     0.000     0.000    -0.073     0.123     0.013     0.020     0.007     0.015     0.000     0.000     0.000     0.000     0.006     0.015     0.000     0.000
    10    57.290GHz     1         8956         8956   213.773   213.773    -0.019     0.347     0.036     0.209     0.400     0.281    -0.055     0.267    -0.021     0.174    -0.017     0.000     0.000     0.000    -0.041     0.217     0.020     0.021     0.002     0.003     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8955         8955   227.427   227.427     0.219     0.427     0.032     0.345     1.000     0.120     0.188     0.220    -0.026     0.170     0.275     0.000     0.000     0.000    -0.065     0.144     0.001     0.002     0.001     0.002     0.000     0.000     0.000     0.000     0.002     0.004     0.000     0.000
    13    57.290GHz     1         8953         8953   237.391   237.391     0.359     0.563     0.046     0.499     1.500     0.112     0.313     0.206    -0.029     0.172     0.394     0.000     0.000     0.000    -0.055     0.119     0.007     0.010    -0.004     0.008     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8956         3868   243.129   237.520     3.198     4.262    -0.113     2.171     5.186     0.218     3.311     3.714    -7.142     4.540    16.886     0.000     0.000     0.000     0.122     0.734    -0.276     0.308    -5.068     5.684     0.000     0.000     0.000     0.000    -1.210     3.231     0.000     0.000
