!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050518      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8950         4752   202.702   184.077     3.431     3.146     0.107     1.916     4.584     0.193     3.324     2.308    -5.066     3.252    11.841     0.000     0.000     0.000     0.015     0.077     0.031     0.038    -3.066     3.283     0.000     0.000     0.000     0.000    -0.431     1.665     0.000     0.000
     2    31.400GHz    -1         8950         4952   192.683   172.559     2.900     3.819     0.216     1.308     4.768     0.084     2.684     3.502    -7.623     4.889    15.851     0.000     0.000     0.000     0.011     0.134     0.018     0.024    -5.009     5.397     0.000     0.000     0.000     0.000    -0.564     2.219     0.000     0.000
     3    50.300GHz    -1         8950         4944   239.411   233.865     2.674     2.384     0.032     1.107     3.466     0.113     2.642     2.040    -5.251     3.414    11.218     0.000     0.000     0.000     0.055     0.245    -0.036     0.045    -3.121     3.358     0.000     0.000     0.000     0.000    -0.224     0.883     0.000     0.000
     4    52.799GHz     1         8950         4952   255.786   256.378     0.025     0.575     0.003     0.301     1.115     0.079     0.021     0.446    -1.144     0.742     1.617     0.000     0.000     0.000     0.012     0.029     0.054     0.053    -0.528     0.569     0.000     0.000     0.000     0.000     0.010     0.041     0.000     0.000
     5    53.595GHz     1         8950         4952   249.280   250.288     0.086     0.309     0.014     0.191     0.440     0.208     0.072     0.242    -0.286     0.196     0.446     0.000     0.000     0.000    -0.070     0.117     0.001     0.001    -0.019     0.021     0.000     0.000     0.000     0.000     0.001     0.005     0.000     0.000
     6    54.400GHz    -1         8950         8495   232.758   233.147    -2.047     0.708     0.030     0.195     0.254     0.644    -2.077     0.659     0.147     0.247    -1.917     0.000     0.000     0.000    -0.357     0.657     0.038     0.032     0.021     0.031     0.000     0.000     0.000     0.000    -0.009     0.019     0.000     0.000
     7    54.941GHz     1         8950         8950   224.675   224.675    -0.052     0.345     0.016     0.149     0.252     0.353    -0.068     0.317     0.275     0.242    -0.231     0.000     0.000     0.000    -0.110     0.199    -0.001     0.001     0.002     0.003     0.000     0.000     0.000     0.000    -0.002     0.007     0.000     0.000
     8    55.499GHz     1         8950         8950   217.434   217.434    -0.052     0.297     0.008     0.154     0.275     0.313    -0.060     0.241    -0.091     0.102     0.177     0.000     0.000     0.000    -0.130     0.215    -0.012     0.014    -0.002     0.004     0.000     0.000     0.000     0.000    -0.002     0.008     0.000     0.000
     9    57.290GHz     1         8950         8949   211.824   211.825    -0.158     0.269     0.012     0.196     0.340     0.335    -0.170     0.175    -0.057     0.161    -0.074     0.000     0.000     0.000    -0.057     0.089     0.005     0.009     0.009     0.016     0.000     0.000     0.000     0.000     0.003     0.010     0.000     0.000
    10    57.290GHz     1         8950         8950   214.890   214.890    -0.044     0.326     0.019     0.204     0.400     0.263    -0.063     0.243    -0.023     0.170    -0.026     0.000     0.000     0.000    -0.031     0.185     0.016     0.017     0.001     0.002     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8950         8950   229.070   229.070     0.236     0.424     0.027     0.341     1.000     0.117     0.209     0.227    -0.028     0.172     0.274     0.000     0.000     0.000    -0.042     0.144     0.006     0.008    -0.001     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
    13    57.290GHz     1         8947         8947   239.471   239.471     0.371     0.542     0.036     0.492     1.500     0.108     0.335     0.206    -0.029     0.176     0.399     0.000     0.000     0.000    -0.030     0.098     0.003     0.003    -0.006     0.011     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8950         4448   238.476   234.885     3.687     4.331     0.098     2.190     5.179     0.224     3.589     3.753    -6.943     4.596    16.867     0.000     0.000     0.000     0.140     0.665    -0.259     0.287    -5.542     5.847     0.000     0.000     0.000     0.000    -0.673     2.502     0.000     0.000
