!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052506      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8952         4672   205.977   184.090     3.320     3.102     0.146     1.911     4.652     0.189     3.175     2.269    -5.038     3.302    11.866     0.000     0.000     0.000     0.028     0.105    -0.022     0.030    -3.108     3.321     0.000     0.000     0.000     0.000    -0.552     1.836     0.000     0.000
     2    31.400GHz    -1         8952         4888   197.243   173.609     2.792     3.783     0.214     1.306     4.840     0.081     2.577     3.453    -7.552     4.944    15.907     0.000     0.000     0.000     0.021     0.134    -0.013     0.018    -5.051     5.406     0.000     0.000     0.000     0.000    -0.734     2.484     0.000     0.000
     3    50.300GHz    -1         8952         4878   242.043   233.781     2.701     2.382     0.071     1.092     3.515     0.109     2.629     2.005    -5.175     3.429    11.237     0.000     0.000     0.000     0.032     0.193    -0.015     0.019    -3.151     3.360     0.000     0.000     0.000     0.000    -0.299     1.015     0.000     0.000
     4    52.799GHz     1         8952         4888   256.886   256.055     0.021     0.581    -0.009     0.297     1.141     0.075     0.030     0.462    -1.119     0.738     1.615     0.000     0.000     0.000     0.003     0.007     0.058     0.059    -0.540     0.577     0.000     0.000     0.000     0.000     0.013     0.044     0.000     0.000
     5    53.595GHz     1         8952         4888   249.752   250.026     0.071     0.323    -0.010     0.194     0.450     0.208     0.082     0.239    -0.283     0.198     0.444     0.000     0.000     0.000    -0.067     0.117     0.013     0.012    -0.026     0.028     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
     6    54.400GHz    -1         8952         8583   232.759   232.934    -2.136     0.654     0.004     0.200     0.248     0.681    -2.140     0.611     0.136     0.239    -1.963     0.000     0.000     0.000    -0.362     0.609     0.055     0.051     0.001     0.002     0.000     0.000     0.000     0.000    -0.008     0.014     0.000     0.000
     7    54.941GHz     1         8952         8952   224.655   224.655    -0.056     0.341     0.004     0.145     0.251     0.337    -0.061     0.300     0.269     0.235    -0.224     0.000     0.000     0.000    -0.110     0.184     0.003     0.003     0.002     0.005     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
     8    55.499GHz     1         8952         8952   217.448   217.448    -0.038     0.269     0.009     0.150     0.275     0.298    -0.047     0.222    -0.090     0.099     0.185     0.000     0.000     0.000    -0.117     0.184    -0.023     0.027    -0.002     0.003     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     9    57.290GHz     1         8952         8952   212.042   212.042    -0.145     0.275     0.022     0.190     0.340     0.316    -0.167     0.187    -0.060     0.164    -0.061     0.000     0.000     0.000    -0.069     0.117     0.011     0.017     0.009     0.018     0.000     0.000     0.000     0.000     0.004     0.013     0.000     0.000
    10    57.290GHz     1         8952         8952   214.962   214.962    -0.019     0.350     0.040     0.215     0.400     0.300    -0.059     0.256    -0.021     0.171    -0.013     0.000     0.000     0.000    -0.046     0.203     0.018     0.020     0.003     0.005     0.000     0.000     0.000     0.000     0.001     0.004     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8951         8951   228.520   228.520     0.267     0.475     0.050     0.371     1.000     0.140     0.216     0.227    -0.022     0.164     0.283     0.000     0.000     0.000    -0.055     0.165     0.007     0.015     0.003     0.005     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    13    57.290GHz     1         8946         8946   238.607   238.607     0.438     0.594     0.095     0.525     1.500     0.127     0.343     0.211    -0.025     0.175     0.404     0.000     0.000     0.000    -0.046     0.127     0.011     0.018    -0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8952         4394   241.491   234.108     3.706     4.155     0.159     2.175     5.215     0.217     3.547     3.649    -6.892     4.603    16.864     0.000     0.000     0.000     0.197     0.672    -0.233     0.273    -5.475     5.818     0.000     0.000     0.000     0.000    -0.913     2.919     0.000     0.000
