!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052712      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8548         3958   216.050   189.503     3.177     3.095     0.212     1.919     4.735     0.183     2.964     2.207    -5.063     3.277    11.889     0.000     0.000     0.000     0.008     0.096    -0.011     0.015    -3.157     3.312     0.000     0.000     0.000     0.000    -0.702     2.042     0.000     0.000
     2    31.400GHz    -1         8548         4116   207.109   177.270     2.588     3.603     0.312     1.366     4.953     0.084     2.276     3.251    -7.587     4.890    15.913     0.000     0.000     0.000    -0.002     0.134    -0.008     0.012    -5.088     5.426     0.000     0.000     0.000     0.000    -0.952     2.796     0.000     0.000
     3    50.300GHz    -1         8548         4113   245.227   235.638     2.547     2.180     0.045     1.090     3.589     0.107     2.502     1.896    -5.215     3.405    11.232     0.000     0.000     0.000     0.051     0.181    -0.013     0.016    -3.170     3.378     0.000     0.000     0.000     0.000    -0.383     1.130     0.000     0.000
     4    52.799GHz     1         8548         4116   257.148   256.837     0.005     0.568    -0.017     0.290     1.177     0.071     0.023     0.472    -1.128     0.735     1.614     0.000     0.000     0.000     0.002     0.005     0.061     0.060    -0.545     0.582     0.000     0.000     0.000     0.000     0.019     0.055     0.000     0.000
     5    53.595GHz     1         8548         4116   249.658   250.427     0.044     0.318    -0.011     0.193     0.463     0.199     0.055     0.247    -0.291     0.201     0.439     0.000     0.000     0.000    -0.075     0.120     0.006     0.005    -0.028     0.030     0.000     0.000     0.000     0.000     0.004     0.013     0.000     0.000
     6    54.400GHz    -1         8548         8053   232.775   232.958    -2.145     0.695    -0.013     0.204     0.262     0.665    -2.132     0.643     0.136     0.238    -1.967     0.000     0.000     0.000    -0.347     0.644     0.054     0.051     0.000     0.000     0.000     0.000     0.000     0.000    -0.008     0.013     0.000     0.000
     7    54.941GHz     1         8548         8544   224.718   224.715    -0.063     0.348    -0.006     0.149     0.254     0.348    -0.056     0.307     0.270     0.236    -0.222     0.000     0.000     0.000    -0.107     0.193     0.001     0.001     0.002     0.004     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8548         8548   217.478   217.478    -0.045     0.284     0.007     0.148     0.275     0.289    -0.053     0.233    -0.089     0.100     0.185     0.000     0.000     0.000    -0.117     0.193    -0.027     0.031    -0.001     0.003     0.000     0.000     0.000     0.000    -0.003     0.014     0.000     0.000
     9    57.290GHz     1         8548         8547   211.908   211.909    -0.141     0.262     0.020     0.189     0.340     0.311    -0.160     0.180    -0.061     0.163    -0.057     0.000     0.000     0.000    -0.069     0.111     0.012     0.018     0.008     0.016     0.000     0.000     0.000     0.000     0.006     0.015     0.000     0.000
    10    57.290GHz     1         8548         8548   214.938   214.938    -0.005     0.349     0.038     0.213     0.400     0.292    -0.042     0.260    -0.021     0.169    -0.005     0.000     0.000     0.000    -0.040     0.212     0.019     0.021     0.002     0.005     0.000     0.000     0.000     0.000     0.003     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8545         8545   228.467   228.467     0.245     0.441     0.036     0.353     1.000     0.126     0.209     0.243    -0.021     0.170     0.288     0.000     0.000     0.000    -0.060     0.161    -0.003     0.006     0.002     0.004     0.000     0.000     0.000     0.000     0.003     0.007     0.000     0.000
    13    57.290GHz     1         8546         8546   238.487   238.487     0.381     0.556     0.029     0.503     1.500     0.113     0.352     0.218    -0.022     0.177     0.412     0.000     0.000     0.000    -0.042     0.124     0.004     0.007    -0.001     0.002     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8548         3716   244.973   237.957     3.221     3.959     0.126     2.171     5.282     0.210     3.095     3.518    -6.916     4.534    16.850     0.000     0.000     0.000     0.072     0.747    -0.265     0.309    -5.515     5.821     0.000     0.000     0.000     0.000    -1.130     3.154     0.000     0.000
