!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052712      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8548         4037   216.050   190.378     2.921     3.009     0.066     1.857     4.749     0.169     2.855     2.148    -5.130     3.258    11.889     0.000     0.000     0.000     0.006     0.097    -0.011     0.015    -3.154     3.327     0.000     0.000     0.000     0.000    -0.745     2.091     0.000     0.000
     2    31.400GHz    -1         8548         4172   207.109   178.129     2.317     3.492     0.234     1.358     4.974     0.082     2.083     3.143    -7.695     4.876    15.913     0.000     0.000     0.000    -0.004     0.137    -0.009     0.012    -5.096     5.425     0.000     0.000     0.000     0.000    -1.027     2.884     0.000     0.000
     3    50.300GHz    -1         8548         4166   245.227   236.044     2.419     2.126     0.024     1.086     3.604     0.104     2.395     1.825    -5.284     3.392    11.232     0.000     0.000     0.000     0.053     0.184    -0.013     0.017    -3.179     3.375     0.000     0.000     0.000     0.000    -0.414     1.167     0.000     0.000
     4    52.799GHz     1         8548         4172   257.148   257.011     0.009     0.549    -0.001     0.273     1.184     0.061     0.011     0.467    -1.141     0.730     1.615     0.000     0.000     0.000     0.003     0.006     0.063     0.062    -0.547     0.582     0.000     0.000     0.000     0.000     0.019     0.054     0.000     0.000
     5    53.595GHz     1         8548         4172   249.658   250.512     0.056     0.299    -0.001     0.178     0.466     0.167     0.057     0.242    -0.293     0.200     0.440     0.000     0.000     0.000    -0.076     0.119     0.010     0.009    -0.028     0.030     0.000     0.000     0.000     0.000     0.004     0.013     0.000     0.000
     6    54.400GHz    -1         8548         8100   232.775   233.000    -2.133     0.678    -0.004     0.192     0.262     0.580    -2.129     0.644     0.137     0.239    -1.967     0.000     0.000     0.000    -0.345     0.643     0.054     0.051     0.000     0.000     0.000     0.000     0.000     0.000    -0.008     0.013     0.000     0.000
     7    54.941GHz     1         8548         8548   224.718   224.718    -0.058     0.335    -0.001     0.136     0.254     0.291    -0.057     0.307     0.270     0.236    -0.222     0.000     0.000     0.000    -0.107     0.193     0.002     0.002     0.002     0.004     0.000     0.000     0.000     0.000    -0.002     0.006     0.000     0.000
     8    55.499GHz     1         8548         8548   217.478   217.478    -0.046     0.265     0.001     0.131     0.275     0.228    -0.047     0.229    -0.089     0.099     0.185     0.000     0.000     0.000    -0.117     0.193    -0.022     0.025    -0.001     0.003     0.000     0.000     0.000     0.000    -0.003     0.015     0.000     0.000
     9    57.290GHz     1         8548         8548   211.908   211.908    -0.163     0.249    -0.001     0.169     0.340     0.247    -0.161     0.182    -0.061     0.163    -0.057     0.000     0.000     0.000    -0.068     0.112     0.010     0.015     0.009     0.016     0.000     0.000     0.000     0.000     0.006     0.015     0.000     0.000
    10    57.290GHz     1         8548         8548   214.938   214.938    -0.041     0.328    -0.002     0.191     0.400     0.228    -0.039     0.261    -0.021     0.170    -0.006     0.000     0.000     0.000    -0.040     0.214     0.023     0.025     0.002     0.004     0.000     0.000     0.000     0.000     0.003     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8545         8545   228.467   228.467     0.220     0.405     0.006     0.330     1.000     0.109     0.214     0.238    -0.020     0.169     0.288     0.000     0.000     0.000    -0.060     0.161     0.000     0.001     0.002     0.004     0.000     0.000     0.000     0.000     0.003     0.007     0.000     0.000
    13    57.290GHz     1         8546         8546   238.487   238.487     0.350     0.519    -0.003     0.470     1.500     0.098     0.353     0.220    -0.022     0.179     0.411     0.000     0.000     0.000    -0.039     0.126     0.004     0.006    -0.002     0.003     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8548         3786   244.973   238.434     2.966     3.828     0.081     2.128     5.296     0.204     2.884     3.391    -7.003     4.525    16.850     0.000     0.000     0.000     0.060     0.760    -0.274     0.324    -5.536     5.818     0.000     0.000     0.000     0.000    -1.212     3.244     0.000     0.000
