!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051106      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8937         4875   204.389   184.567     3.080     2.946     0.063     1.783     4.654     0.161     3.017     2.248    -5.102     3.292    11.833     0.000     0.000     0.000     0.029     0.122    -0.004     0.005    -3.158     3.354     0.000     0.000     0.000     0.000    -0.582     1.936     0.000     0.000
     2    31.400GHz    -1         8937         5040   195.711   173.825     2.556     3.607     0.211     1.303     4.861     0.078     2.345     3.348    -7.616     4.900    15.860     0.000     0.000     0.000     0.021     0.154    -0.004     0.006    -5.137     5.483     0.000     0.000     0.000     0.000    -0.779     2.615     0.000     0.000
     3    50.300GHz    -1         8937         5033   240.980   233.932     2.462     2.231     0.013     1.055     3.527     0.099     2.449     1.900    -5.268     3.444    11.217     0.000     0.000     0.000     0.034     0.232    -0.032     0.043    -3.211     3.424     0.000     0.000     0.000     0.000    -0.291     0.979     0.000     0.000
     4    52.799GHz     1         8937         5040   256.322   256.158    -0.001     0.531    -0.008     0.270     1.136     0.063     0.007     0.443    -1.142     0.744     1.620     0.000     0.000     0.000     0.007     0.019     0.051     0.053    -0.545     0.582     0.000     0.000     0.000     0.000     0.016     0.055     0.000     0.000
     5    53.595GHz     1         8937         5040   249.438   250.122     0.072     0.302    -0.001     0.169     0.448     0.161     0.072     0.250    -0.290     0.201     0.443     0.000     0.000     0.000    -0.066     0.121     0.002     0.002    -0.023     0.024     0.000     0.000     0.000     0.000     0.006     0.020     0.000     0.000
     6    54.400GHz    -1         8937         8490   232.705   233.003    -2.109     0.680    -0.012     0.189     0.249     0.602    -2.097     0.663     0.141     0.242    -1.935     0.000     0.000     0.000    -0.353     0.657     0.048     0.043     0.011     0.016     0.000     0.000     0.000     0.000    -0.008     0.015     0.000     0.000
     7    54.941GHz     1         8937         8936   224.713   224.712    -0.060     0.338     0.001     0.133     0.251     0.283    -0.061     0.313     0.272     0.238    -0.231     0.000     0.000     0.000    -0.108     0.200     0.004     0.004     0.002     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     8    55.499GHz     1         8937         8937   217.590   217.590    -0.054     0.270    -0.000     0.129     0.275     0.219    -0.053     0.239    -0.089     0.099     0.183     0.000     0.000     0.000    -0.121     0.201    -0.024     0.027    -0.001     0.002     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     9    57.290GHz     1         8937         8937   211.989   211.989    -0.179     0.247     0.004     0.168     0.340     0.243    -0.183     0.181    -0.056     0.160    -0.072     0.000     0.000     0.000    -0.075     0.104     0.007     0.010     0.009     0.016     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
    10    57.290GHz     1         8937         8937   214.620   214.620    -0.077     0.322    -0.001     0.191     0.400     0.227    -0.076     0.261    -0.021     0.169    -0.019     0.000     0.000     0.000    -0.059     0.215     0.021     0.023     0.001     0.002     0.000     0.000     0.000     0.000     0.001     0.004     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8937         8937   227.600   227.600     0.182     0.401    -0.005     0.327     1.000     0.107     0.187     0.229    -0.027     0.169     0.270     0.000     0.000     0.000    -0.069     0.179     0.015     0.026    -0.001     0.002     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    13    57.290GHz     1         8937         8937   237.584   237.584     0.293     0.518    -0.028     0.468     1.500     0.098     0.321     0.208    -0.033     0.176     0.392     0.000     0.000     0.000    -0.038     0.126     0.009     0.013    -0.007     0.013     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8937         4548   239.949   234.549     3.290     4.155     0.151     2.140     5.265     0.209     3.139     3.525    -6.951     4.595    16.847     0.000     0.000     0.000     0.174     0.692    -0.306     0.339    -5.709     5.912     0.000     0.000     0.000     0.000    -0.917     2.908     0.000     0.000
