!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051106      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8937         4891   204.389   183.838     3.294     3.021     0.140     1.835     4.640     0.173     3.154     2.300    -5.037     3.298    11.833     0.000     0.000     0.000     0.031     0.121    -0.004     0.005    -3.112     3.324     0.000     0.000     0.000     0.000    -0.557     1.898     0.000     0.000
     2    31.400GHz    -1         8937         5059   195.711   173.465     2.800     3.693     0.251     1.294     4.837     0.079     2.549     3.438    -7.516     4.918    15.860     0.000     0.000     0.000     0.023     0.153    -0.004     0.006    -5.068     5.446     0.000     0.000     0.000     0.000    -0.747     2.568     0.000     0.000
     3    50.300GHz    -1         8937         5050   240.980   233.652     2.582     2.288     0.013     1.055     3.512     0.101     2.568     1.976    -5.201     3.455    11.217     0.000     0.000     0.000     0.029     0.232    -0.031     0.040    -3.167     3.400     0.000     0.000     0.000     0.000    -0.278     0.961     0.000     0.000
     4    52.799GHz     1         8937         5059   256.322   255.912     0.007     0.564    -0.024     0.296     1.134     0.077     0.031     0.461    -1.127     0.747     1.620     0.000     0.000     0.000     0.006     0.019     0.051     0.052    -0.537     0.577     0.000     0.000     0.000     0.000     0.018     0.061     0.000     0.000
     5    53.595GHz     1         8937         5059   249.438   249.957     0.072     0.316    -0.004     0.189     0.448     0.200     0.076     0.251    -0.287     0.201     0.443     0.000     0.000     0.000    -0.062     0.121    -0.000     0.000    -0.022     0.024     0.000     0.000     0.000     0.000     0.004     0.015     0.000     0.000
     6    54.400GHz    -1         8937         8570   232.705   232.956    -2.101     0.687    -0.010     0.204     0.249     0.712    -2.091     0.664     0.140     0.242    -1.935     0.000     0.000     0.000    -0.347     0.658     0.048     0.042     0.011     0.016     0.000     0.000     0.000     0.000    -0.008     0.015     0.000     0.000
     7    54.941GHz     1         8937         8935   224.713   224.713    -0.050     0.347     0.013     0.147     0.251     0.343    -0.063     0.314     0.272     0.238    -0.231     0.000     0.000     0.000    -0.108     0.200     0.002     0.002     0.002     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     8    55.499GHz     1         8937         8936   217.590   217.590    -0.037     0.287     0.014     0.144     0.275     0.278    -0.051     0.239    -0.089     0.099     0.184     0.000     0.000     0.000    -0.123     0.204    -0.021     0.024    -0.001     0.002     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     9    57.290GHz     1         8937         8937   211.989   211.989    -0.154     0.260     0.032     0.187     0.340     0.311    -0.186     0.183    -0.056     0.160    -0.072     0.000     0.000     0.000    -0.076     0.105     0.005     0.007     0.009     0.016     0.000     0.000     0.000     0.000     0.004     0.011     0.000     0.000
    10    57.290GHz     1         8937         8937   214.620   214.620    -0.049     0.333     0.032     0.206     0.400     0.271    -0.081     0.263    -0.021     0.171    -0.020     0.000     0.000     0.000    -0.059     0.215     0.017     0.019     0.001     0.002     0.000     0.000     0.000     0.000     0.001     0.004     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8937         8937   227.600   227.600     0.201     0.438     0.011     0.354     1.000     0.125     0.191     0.226    -0.027     0.169     0.271     0.000     0.000     0.000    -0.069     0.177     0.015     0.028    -0.001     0.001     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    13    57.290GHz     1         8937         8937   237.584   237.584     0.326     0.582    -0.003     0.521     1.500     0.121     0.329     0.203    -0.030     0.173     0.395     0.000     0.000     0.000    -0.040     0.121     0.010     0.015    -0.006     0.011     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8937         4560   239.949   234.070     3.565     4.257     0.197     2.152     5.247     0.211     3.369     3.642    -6.837     4.615    16.847     0.000     0.000     0.000     0.186     0.692    -0.309     0.333    -5.644     5.881     0.000     0.000     0.000     0.000    -0.876     2.847     0.000     0.000
