!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051118      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8966         4926   200.662   183.132     3.191     2.962    -0.009     1.815     4.588     0.170     3.200     2.202    -5.119     3.276    11.850     0.000     0.000     0.000     0.026     0.123     0.000     0.001    -3.132     3.294     0.000     0.000     0.000     0.000    -0.427     1.660     0.000     0.000
     2    31.400GHz    -1         8966         5103   191.426   172.058     2.712     3.595     0.178     1.273     4.782     0.078     2.534     3.270    -7.666     4.923    15.870     0.000     0.000     0.000     0.016     0.153    -0.003     0.004    -5.119     5.401     0.000     0.000     0.000     0.000    -0.563     2.226     0.000     0.000
     3    50.300GHz    -1         8966         5095   238.990   233.573     2.579     2.253     0.075     1.058     3.479     0.101     2.504     1.941    -5.295     3.447    11.217     0.000     0.000     0.000     0.041     0.236    -0.033     0.049    -3.204     3.375     0.000     0.000     0.000     0.000    -0.221     0.886     0.000     0.000
     4    52.799GHz     1         8966         5103   255.488   256.197    -0.002     0.542    -0.005     0.268     1.120     0.063     0.003     0.447    -1.147     0.744     1.619     0.000     0.000     0.000     0.007     0.018     0.052     0.056    -0.543     0.573     0.000     0.000     0.000     0.000     0.015     0.061     0.000     0.000
     5    53.595GHz     1         8966         5103   249.060   250.184     0.064     0.305    -0.001     0.170     0.445     0.166     0.065     0.249    -0.291     0.200     0.442     0.000     0.000     0.000    -0.068     0.123     0.001     0.001    -0.023     0.024     0.000     0.000     0.000     0.000     0.004     0.018     0.000     0.000
     6    54.400GHz    -1         8966         8498   232.659   233.022    -2.099     0.707     0.005     0.181     0.256     0.538    -2.104     0.690     0.143     0.242    -1.939     0.000     0.000     0.000    -0.356     0.691     0.047     0.037     0.010     0.015     0.000     0.000     0.000     0.000    -0.009     0.020     0.000     0.000
     7    54.941GHz     1         8966         8961   224.708   224.707    -0.059     0.349     0.005     0.133     0.252     0.280    -0.064     0.320     0.276     0.239    -0.229     0.000     0.000     0.000    -0.111     0.208    -0.001     0.001     0.002     0.003     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8966         8966   217.534   217.534    -0.053     0.276     0.006     0.130     0.275     0.224    -0.059     0.242    -0.089     0.100     0.184     0.000     0.000     0.000    -0.129     0.209    -0.021     0.024    -0.001     0.002     0.000     0.000     0.000     0.000    -0.002     0.009     0.000     0.000
     9    57.290GHz     1         8966         8966   211.845   211.845    -0.169     0.252     0.008     0.168     0.340     0.245    -0.177     0.182    -0.056     0.161    -0.068     0.000     0.000     0.000    -0.073     0.105     0.006     0.009     0.010     0.017     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
    10    57.290GHz     1         8966         8966   214.634   214.634    -0.060     0.324     0.006     0.189     0.400     0.223    -0.066     0.263    -0.020     0.170    -0.017     0.000     0.000     0.000    -0.052     0.216     0.020     0.022     0.002     0.003     0.000     0.000     0.000     0.000     0.001     0.004     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8964         8964   227.618   227.618     0.171     0.408    -0.004     0.327     1.000     0.107     0.175     0.247    -0.026     0.169     0.271     0.000     0.000     0.000    -0.081     0.191     0.012     0.020    -0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
    13    57.290GHz     1         8962         8962   237.352   237.352     0.305     0.509    -0.005     0.462     1.500     0.095     0.310     0.217    -0.030     0.174     0.395     0.000     0.000     0.000    -0.054     0.132     0.006     0.010    -0.007     0.012     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8966         4632   237.839   234.117     3.487     4.136     0.123     2.189     5.196     0.220     3.364     3.510    -7.009     4.625    16.847     0.000     0.000     0.000     0.153     0.673    -0.293     0.339    -5.664     5.865     0.000     0.000     0.000     0.000    -0.671     2.520     0.000     0.000
