!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051800      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8946         4218   213.814   188.789     3.338     3.010     0.199     1.847     4.670     0.176     3.139     2.279    -5.219     3.289    11.848     0.000     0.000     0.000     0.013     0.110    -0.001     0.001    -2.868     3.275     0.000     0.000     0.000     0.000    -0.634     1.913     0.000     0.000
     2    31.400GHz    -1         8946         4367   204.769   176.740     2.866     3.605     0.314     1.326     4.828     0.084     2.552     3.362    -7.790     4.899    15.875     0.000     0.000     0.000     0.000     0.162     0.001     0.001    -4.673     5.349     0.000     0.000     0.000     0.000    -0.861     2.628     0.000     0.000
     3    50.300GHz    -1         8946         4358   243.640   235.599     2.675     2.325     0.016     1.114     3.512     0.116     2.659     1.971    -5.377     3.429    11.229     0.000     0.000     0.000     0.069     0.225    -0.025     0.033    -2.904     3.319     0.000     0.000     0.000     0.000    -0.333     1.025     0.000     0.000
     4    52.799GHz     1         8946         4367   256.125   256.791     0.015     0.599    -0.027     0.297     1.158     0.076     0.043     0.473    -1.163     0.740     1.619     0.000     0.000     0.000     0.008     0.015     0.057     0.058    -0.496     0.568     0.000     0.000     0.000     0.000     0.018     0.057     0.000     0.000
     5    53.595GHz     1         8946         4367   248.919   250.281     0.030     0.318    -0.023     0.189     0.459     0.196     0.053     0.243    -0.296     0.200     0.445     0.000     0.000     0.000    -0.082     0.112     0.005     0.004    -0.023     0.026     0.000     0.000     0.000     0.000     0.005     0.016     0.000     0.000
     6    54.400GHz    -1         8946         8296   232.169   232.643    -2.167     0.690    -0.033     0.208     0.262     0.712    -2.134     0.649     0.143     0.242    -1.940     0.000     0.000     0.000    -0.386     0.649     0.055     0.047     0.005     0.009     0.000     0.000     0.000     0.000    -0.011     0.019     0.000     0.000
     7    54.941GHz     1         8946         8943   224.040   224.039    -0.074     0.354    -0.006     0.150     0.255     0.350    -0.068     0.309     0.273     0.238    -0.227     0.000     0.000     0.000    -0.116     0.189     0.001     0.001     0.002     0.003     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     8    55.499GHz     1         8946         8946   216.668   216.668    -0.062     0.280    -0.001     0.146     0.275     0.280    -0.061     0.226    -0.089     0.099     0.187     0.000     0.000     0.000    -0.130     0.187    -0.025     0.029    -0.001     0.002     0.000     0.000     0.000     0.000    -0.003     0.014     0.000     0.000
     9    57.290GHz     1         8946         8946   210.812   210.812    -0.156     0.266     0.024     0.184     0.340     0.297    -0.179     0.188    -0.060     0.164    -0.068     0.000     0.000     0.000    -0.080     0.122     0.015     0.023     0.008     0.015     0.000     0.000     0.000     0.000     0.006     0.014     0.000     0.000
    10    57.290GHz     1         8946         8946   213.621   213.621    -0.027     0.344     0.036     0.204     0.400     0.269    -0.064     0.264    -0.022     0.173    -0.019     0.000     0.000     0.000    -0.048     0.215     0.022     0.024     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8941         8941   227.245   227.245     0.255     0.441     0.051     0.350     1.000     0.125     0.204     0.225    -0.025     0.166     0.279     0.000     0.000     0.000    -0.055     0.152     0.002     0.004     0.003     0.005     0.000     0.000     0.000     0.000     0.001     0.001     0.000     0.000
    13    57.290GHz     1         8940         8940   237.426   237.426     0.393     0.542     0.060     0.494     1.500     0.110     0.333     0.206    -0.027     0.171     0.400     0.000     0.000     0.000    -0.039     0.116     0.001     0.002    -0.002     0.003     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8946         3949   242.818   237.572     3.576     4.228     0.053     2.177     5.161     0.222     3.523     3.599    -7.044     4.545    16.894     0.000     0.000     0.000     0.086     0.689    -0.282     0.319    -5.113     5.727     0.000     0.000     0.000     0.000    -1.017     2.952     0.000     0.000
