!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051800      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8946         4282   213.814   190.107     3.122     2.989     0.098     1.843     4.684     0.172     3.024     2.251    -5.269     3.286    11.848     0.000     0.000     0.000     0.012     0.111    -0.001     0.001    -2.867     3.277     0.000     0.000     0.000     0.000    -0.699     1.999     0.000     0.000
     2    31.400GHz    -1         8946         4391   204.769   177.705     2.648     3.547     0.246     1.330     4.843     0.081     2.402     3.310    -7.854     4.895    15.875     0.000     0.000     0.000    -0.000     0.164     0.001     0.001    -4.665     5.343     0.000     0.000     0.000     0.000    -0.954     2.747     0.000     0.000
     3    50.300GHz    -1         8946         4381   243.640   235.997     2.571     2.308    -0.008     1.116     3.523     0.115     2.579     1.948    -5.424     3.425    11.229     0.000     0.000     0.000     0.069     0.229    -0.026     0.033    -2.900     3.316     0.000     0.000     0.000     0.000    -0.369     1.072     0.000     0.000
     4    52.799GHz     1         8946         4392   256.125   256.933     0.027     0.597    -0.007     0.281     1.166     0.066     0.034     0.489    -1.176     0.741     1.617     0.000     0.000     0.000     0.007     0.014     0.056     0.056    -0.495     0.567     0.000     0.000     0.000     0.000     0.025     0.073     0.000     0.000
     5    53.595GHz     1         8946         4392   248.919   250.347     0.043     0.312    -0.001     0.174     0.463     0.163     0.043     0.247    -0.299     0.200     0.444     0.000     0.000     0.000    -0.084     0.115     0.001     0.001    -0.023     0.027     0.000     0.000     0.000     0.000     0.005     0.015     0.000     0.000
     6    54.400GHz    -1         8946         8326   232.169   232.633    -2.157     0.681    -0.026     0.197     0.264     0.623    -2.131     0.652     0.143     0.242    -1.940     0.000     0.000     0.000    -0.383     0.651     0.055     0.047     0.005     0.009     0.000     0.000     0.000     0.000    -0.011     0.020     0.000     0.000
     7    54.941GHz     1         8946         8943   224.040   224.039    -0.075     0.342     0.002     0.137     0.255     0.294    -0.077     0.315     0.273     0.237    -0.227     0.000     0.000     0.000    -0.117     0.191    -0.007     0.007     0.002     0.003     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
     8    55.499GHz     1         8946         8946   216.668   216.668    -0.068     0.267    -0.001     0.132     0.275     0.230    -0.067     0.231    -0.089     0.099     0.186     0.000     0.000     0.000    -0.130     0.189    -0.030     0.035    -0.001     0.002     0.000     0.000     0.000     0.000    -0.003     0.014     0.000     0.000
     9    57.290GHz     1         8946         8946   210.812   210.812    -0.180     0.253    -0.003     0.168     0.340     0.244    -0.177     0.187    -0.060     0.164    -0.068     0.000     0.000     0.000    -0.078     0.122     0.015     0.024     0.008     0.015     0.000     0.000     0.000     0.000     0.006     0.015     0.000     0.000
    10    57.290GHz     1         8946         8946   213.621   213.621    -0.064     0.322     0.001     0.188     0.400     0.222    -0.065     0.264    -0.023     0.172    -0.019     0.000     0.000     0.000    -0.047     0.213     0.019     0.021     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8941         8941   227.245   227.245     0.210     0.406     0.004     0.330     1.000     0.109     0.206     0.227    -0.025     0.167     0.279     0.000     0.000     0.000    -0.055     0.155     0.002     0.004     0.003     0.006     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8940         8940   237.426   237.426     0.339     0.500     0.001     0.463     1.500     0.095     0.338     0.205    -0.027     0.171     0.400     0.000     0.000     0.000    -0.038     0.115     0.004     0.005    -0.001     0.002     0.000     0.000     0.000     0.000    -0.001     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8946         3974   242.818   238.006     3.357     4.163     0.015     2.159     5.172     0.218     3.342     3.530    -7.109     4.550    16.894     0.000     0.000     0.000     0.083     0.697    -0.288     0.326    -5.104     5.725     0.000     0.000     0.000     0.000    -1.134     3.101     0.000     0.000
