!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052600      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8961         4195   214.004   189.532     2.912     3.069     0.102     1.908     4.729     0.183     2.810     2.203    -5.308     3.279    11.866     0.000     0.000     0.000     0.014     0.108    -0.024     0.032    -3.004     3.284     0.000     0.000     0.000     0.000    -0.735     2.052     0.000     0.000
     2    31.400GHz    -1         8961         4334   205.276   177.655     2.321     3.595     0.213     1.363     4.917     0.085     2.108     3.266    -7.897     4.863    15.904     0.000     0.000     0.000     0.002     0.140    -0.015     0.021    -4.863     5.348     0.000     0.000     0.000     0.000    -1.024     2.870     0.000     0.000
     3    50.300GHz    -1         8961         4328   243.894   235.641     2.411     2.254    -0.004     1.127     3.572     0.112     2.415     1.904    -5.426     3.394    11.246     0.000     0.000     0.000     0.051     0.195    -0.013     0.018    -3.026     3.324     0.000     0.000     0.000     0.000    -0.417     1.176     0.000     0.000
     4    52.799GHz     1         8961         4334   256.162   256.499     0.001     0.583    -0.005     0.277     1.186     0.062     0.007     0.487    -1.178     0.735     1.616     0.000     0.000     0.000     0.002     0.005     0.065     0.066    -0.521     0.573     0.000     0.000     0.000     0.000     0.022     0.064     0.000     0.000
     5    53.595GHz     1         8961         4334   248.890   249.979     0.047     0.310    -0.005     0.176     0.472     0.163     0.052     0.249    -0.303     0.203     0.443     0.000     0.000     0.000    -0.077     0.122     0.010     0.008    -0.026     0.028     0.000     0.000     0.000     0.000     0.004     0.013     0.000     0.000
     6    54.400GHz    -1         8961         8387   232.178   232.596    -2.147     0.683    -0.040     0.187     0.265     0.579    -2.107     0.652     0.137     0.240    -1.958     0.000     0.000     0.000    -0.341     0.659     0.061     0.055     0.001     0.002     0.000     0.000     0.000     0.000    -0.007     0.012     0.000     0.000
     7    54.941GHz     1         8961         8958   224.183   224.182    -0.056     0.339     0.001     0.134     0.255     0.282    -0.058     0.309     0.271     0.236    -0.223     0.000     0.000     0.000    -0.108     0.197     0.002     0.002     0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
     8    55.499GHz     1         8961         8961   216.919   216.919    -0.059     0.267    -0.000     0.129     0.275     0.221    -0.059     0.233    -0.090     0.099     0.184     0.000     0.000     0.000    -0.122     0.193    -0.026     0.030    -0.001     0.003     0.000     0.000     0.000     0.000    -0.003     0.014     0.000     0.000
     9    57.290GHz     1         8961         8961   211.119   211.119    -0.173     0.255     0.003     0.170     0.340     0.249    -0.176     0.194    -0.061     0.162    -0.059     0.000     0.000     0.000    -0.083     0.131     0.012     0.018     0.008     0.016     0.000     0.000     0.000     0.000     0.006     0.015     0.000     0.000
    10    57.290GHz     1         8960         8960   213.893   213.893    -0.056     0.335     0.004     0.193     0.400     0.233    -0.060     0.273    -0.022     0.170    -0.009     0.000     0.000     0.000    -0.054     0.230     0.021     0.022     0.002     0.005     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8961         8961   226.782   226.782     0.189     0.404     0.002     0.328     1.000     0.108     0.187     0.225    -0.024     0.168     0.284     0.000     0.000     0.000    -0.074     0.145    -0.004     0.008     0.002     0.005     0.000     0.000     0.000     0.000     0.003     0.006     0.000     0.000
    13    57.290GHz     1         8951         8951   236.657   236.657     0.360     0.528     0.018     0.477     1.500     0.101     0.341     0.212    -0.026     0.178     0.407     0.000     0.000     0.000    -0.044     0.119     0.005     0.007    -0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8961         3971   243.131   237.231     2.969     3.958    -0.036     2.123     5.240     0.207     3.005     3.413    -7.152     4.552    16.865     0.000     0.000     0.000     0.106     0.736    -0.259     0.297    -5.329     5.740     0.000     0.000     0.000     0.000    -1.225     3.289     0.000     0.000
