!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051506      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8950         4812   204.002   184.376     3.163     3.007     0.005     1.841     4.632     0.175     3.158     2.230    -5.157     3.291    11.871     0.000     0.000     0.000     0.030     0.114     0.014     0.019    -3.052     3.343     0.000     0.000     0.000     0.000    -0.548     1.828     0.000     0.000
     2    31.400GHz    -1         8950         4965   195.362   173.811     2.621     3.660     0.199     1.307     4.826     0.082     2.422     3.366    -7.748     4.944    15.870     0.000     0.000     0.000     0.022     0.151     0.005     0.007    -4.991     5.480     0.000     0.000     0.000     0.000    -0.736     2.471     0.000     0.000
     3    50.300GHz    -1         8950         4958   240.646   233.870     2.474     2.247    -0.045     1.069     3.504     0.102     2.519     1.907    -5.348     3.461    11.219     0.000     0.000     0.000     0.043     0.234    -0.018     0.024    -3.113     3.415     0.000     0.000     0.000     0.000    -0.264     0.890     0.000     0.000
     4    52.799GHz     1         8950         4965   256.093   256.058    -0.009     0.550    -0.016     0.273     1.132     0.063     0.008     0.454    -1.155     0.745     1.616     0.000     0.000     0.000     0.007     0.019     0.051     0.053    -0.533     0.585     0.000     0.000     0.000     0.000     0.022     0.073     0.000     0.000
     5    53.595GHz     1         8950         4965   249.225   249.944     0.059     0.302    -0.003     0.169     0.446     0.157     0.061     0.248    -0.293     0.201     0.441     0.000     0.000     0.000    -0.067     0.115    -0.001     0.001    -0.024     0.027     0.000     0.000     0.000     0.000     0.007     0.023     0.000     0.000
     6    54.400GHz    -1         8950         8483   232.429   232.727    -2.115     0.672    -0.001     0.195     0.249     0.647    -2.114     0.653     0.144     0.245    -1.939     0.000     0.000     0.000    -0.358     0.641     0.039     0.036     0.007     0.011     0.000     0.000     0.000     0.000    -0.007     0.013     0.000     0.000
     7    54.941GHz     1         8950         8950   224.394   224.394    -0.061     0.340     0.005     0.134     0.251     0.285    -0.066     0.312     0.273     0.239    -0.229     0.000     0.000     0.000    -0.107     0.188    -0.005     0.005     0.002     0.003     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
     8    55.499GHz     1         8950         8950   217.224   217.224    -0.051     0.268     0.000     0.130     0.275     0.224    -0.051     0.234    -0.088     0.100     0.186     0.000     0.000     0.000    -0.119     0.192    -0.027     0.031    -0.001     0.002     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     9    57.290GHz     1         8950         8950   211.599   211.599    -0.177     0.246    -0.007     0.165     0.340     0.237    -0.170     0.184    -0.057     0.161    -0.066     0.000     0.000     0.000    -0.079     0.121     0.018     0.028     0.010     0.017     0.000     0.000     0.000     0.000     0.004     0.013     0.000     0.000
    10    57.290GHz     1         8950         8950   214.328   214.328    -0.063     0.324    -0.003     0.188     0.400     0.222    -0.061     0.262    -0.019     0.173    -0.015     0.000     0.000     0.000    -0.052     0.213     0.022     0.024     0.002     0.003     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8950         8950   227.577   227.577     0.188     0.380    -0.008     0.323     1.000     0.104     0.196     0.219    -0.023     0.165     0.277     0.000     0.000     0.000    -0.069     0.152     0.010     0.017     0.001     0.002     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8946         8946   237.465   237.465     0.324     0.515     0.002     0.463     1.500     0.095     0.322     0.227    -0.024     0.172     0.402     0.000     0.000     0.000    -0.051     0.143    -0.000     0.001    -0.004     0.007     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8950         4441   239.293   234.139     3.384     4.204     0.083     2.166     5.228     0.213     3.302     3.582    -7.044     4.652    16.850     0.000     0.000     0.000     0.163     0.588    -0.273     0.309    -5.509     5.928     0.000     0.000     0.000     0.000    -0.886     2.801     0.000     0.000
