!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050412      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8956         4265   212.603   188.970     3.145     3.103    -0.027     1.860     4.705     0.176     3.172     2.397    -5.086     3.256    11.828     0.000     0.000     0.000     0.009     0.047     0.031     0.036    -2.886     3.252     0.000     0.000     0.000     0.000    -0.724     2.072     0.000     0.000
     2    31.400GHz    -1         8956         4419   204.123   177.443     2.685     3.832     0.171     1.348     4.880     0.083     2.514     3.543    -7.643     4.911    15.832     0.000     0.000     0.000     0.010     0.117     0.022     0.027    -4.732     5.356     0.000     0.000     0.000     0.000    -0.976     2.818     0.000     0.000
     3    50.300GHz    -1         8956         4412   243.768   235.752     2.661     2.388     0.076     1.089     3.549     0.105     2.585     2.045    -5.265     3.423    11.209     0.000     0.000     0.000     0.046     0.258    -0.044     0.053    -2.957     3.341     0.000     0.000     0.000     0.000    -0.404     1.172     0.000     0.000
     4    52.799GHz     1         8956         4419   256.570   256.979     0.052     0.585     0.002     0.285     1.168     0.068     0.050     0.473    -1.148     0.745     1.614     0.000     0.000     0.000     0.013     0.032     0.053     0.054    -0.501     0.567     0.000     0.000     0.000     0.000     0.017     0.050     0.000     0.000
     5    53.595GHz     1         8956         4419   249.450   250.681     0.079     0.303     0.000     0.174     0.461     0.162     0.079     0.243    -0.287     0.196     0.446     0.000     0.000     0.000    -0.073     0.118     0.007     0.006    -0.018     0.020     0.000     0.000     0.000     0.000     0.003     0.010     0.000     0.000
     6    54.400GHz    -1         8956         8421   232.884   233.044    -2.051     0.691    -0.019     0.199     0.261     0.643    -2.032     0.654     0.149     0.250    -1.906     0.000     0.000     0.000    -0.326     0.661     0.038     0.033     0.019     0.033     0.000     0.000     0.000     0.000    -0.007     0.012     0.000     0.000
     7    54.941GHz     1         8956         8955   224.845   224.844    -0.061     0.340    -0.001     0.135     0.255     0.284    -0.060     0.312     0.273     0.240    -0.230     0.000     0.000     0.000    -0.107     0.203     0.006     0.006     0.001     0.002     0.000     0.000     0.000     0.000    -0.002     0.007     0.000     0.000
     8    55.499GHz     1         8956         8956   217.635   217.635    -0.063     0.279    -0.001     0.130     0.275     0.223    -0.062     0.248    -0.091     0.101     0.177     0.000     0.000     0.000    -0.128     0.219    -0.015     0.017    -0.002     0.004     0.000     0.000     0.000     0.000    -0.003     0.013     0.000     0.000
     9    57.290GHz     1         8956         8956   211.969   211.969    -0.179     0.251     0.001     0.169     0.340     0.246    -0.180     0.184    -0.057     0.163    -0.075     0.000     0.000     0.000    -0.063     0.096     0.003     0.005     0.007     0.014     0.000     0.000     0.000     0.000     0.004     0.011     0.000     0.000
    10    57.290GHz     1         8956         8956   214.861   214.861    -0.071     0.313    -0.005     0.190     0.400     0.226    -0.066     0.250    -0.025     0.171    -0.026     0.000     0.000     0.000    -0.038     0.195     0.022     0.023     0.000     0.001     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8956         8956   228.889   228.889     0.206     0.392    -0.003     0.325     1.000     0.106     0.209     0.227    -0.029     0.174     0.275     0.000     0.000     0.000    -0.045     0.149     0.009     0.011    -0.000     0.001     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
    13    57.290GHz     1         8952         8952   239.181   239.181     0.327     0.501    -0.001     0.448     1.500     0.089     0.328     0.216    -0.030     0.178     0.400     0.000     0.000     0.000    -0.038     0.123     0.002     0.003    -0.004     0.009     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8956         3952   243.212   237.536     3.511     4.399     0.143     2.160     5.219     0.210     3.369     3.758    -7.035     4.573    16.838     0.000     0.000     0.000     0.134     0.664    -0.288     0.290    -5.129     5.774     0.000     0.000     0.000     0.000    -1.152     3.146     0.000     0.000
