!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051500      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8791         4199   211.265   189.699     2.969     2.977    -0.003     1.777     4.735     0.161     2.972     2.305    -5.217     3.203    11.874     0.000     0.000     0.000     0.016     0.130     0.017     0.020    -2.971     3.306     0.000     0.000     0.000     0.000    -0.748     2.101     0.000     0.000
     2    31.400GHz    -1         8791         4317   201.908   177.206     2.285     3.701     0.145     1.316     4.923     0.081     2.140     3.417    -7.908     4.850    15.873     0.000     0.000     0.000     0.005     0.160     0.007     0.009    -4.841     5.420     0.000     0.000     0.000     0.000    -0.996     2.799     0.000     0.000
     3    50.300GHz    -1         8791         4305   242.268   235.472     2.483     2.368     0.077     1.073     3.575     0.103     2.406     2.012    -5.447     3.379    11.216     0.000     0.000     0.000     0.063     0.254    -0.023     0.029    -3.024     3.377     0.000     0.000     0.000     0.000    -0.379     1.076     0.000     0.000
     4    52.799GHz     1         8791         4318   255.806   256.698     0.030     0.611    -0.002     0.276     1.181     0.062     0.032     0.516    -1.173     0.724     1.618     0.000     0.000     0.000     0.009     0.020     0.059     0.059    -0.516     0.578     0.000     0.000     0.000     0.000     0.035     0.099     0.000     0.000
     5    53.595GHz     1         8791         4318   248.868   250.274     0.052     0.308    -0.002     0.171     0.467     0.157     0.054     0.251    -0.297     0.194     0.441     0.000     0.000     0.000    -0.076     0.119     0.001     0.001    -0.023     0.026     0.000     0.000     0.000     0.000     0.008     0.024     0.000     0.000
     6    54.400GHz    -1         8791         8250   232.344   232.836    -2.108     0.724    -0.017     0.193     0.261     0.615    -2.091     0.668     0.145     0.241    -1.937     0.000     0.000     0.000    -0.342     0.671     0.052     0.045     0.007     0.012     0.000     0.000     0.000     0.000    -0.015     0.028     0.000     0.000
     7    54.941GHz     1         8791         8790   224.389   224.389    -0.065     0.346    -0.002     0.135     0.254     0.286    -0.063     0.319     0.274     0.237    -0.231     0.000     0.000     0.000    -0.103     0.200    -0.006     0.006     0.002     0.004     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
     8    55.499GHz     1         8791         8791   217.277   217.277    -0.049     0.276    -0.001     0.132     0.275     0.229    -0.048     0.239    -0.089     0.101     0.185     0.000     0.000     0.000    -0.114     0.200    -0.026     0.030    -0.001     0.002     0.000     0.000     0.000     0.000    -0.003     0.014     0.000     0.000
     9    57.290GHz     1         8791         8791   211.812   211.812    -0.168     0.250     0.001     0.169     0.340     0.247    -0.168     0.187    -0.058     0.163    -0.066     0.000     0.000     0.000    -0.071     0.114     0.012     0.019     0.009     0.017     0.000     0.000     0.000     0.000     0.005     0.014     0.000     0.000
    10    57.290GHz     1         8791         8791   214.705   214.705    -0.053     0.314     0.003     0.189     0.400     0.224    -0.056     0.260    -0.019     0.172    -0.014     0.000     0.000     0.000    -0.044     0.205     0.017     0.019     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8791         8791   228.465   228.465     0.215     0.393    -0.004     0.326     1.000     0.106     0.219     0.223    -0.022     0.168     0.278     0.000     0.000     0.000    -0.049     0.151     0.009     0.015     0.002     0.003     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8787         8787   238.784   238.784     0.343     0.519     0.000     0.469     1.500     0.098     0.343     0.217    -0.025     0.174     0.402     0.000     0.000     0.000    -0.030     0.128    -0.000     0.001    -0.003     0.006     0.000     0.000     0.000     0.000    -0.001     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8791         3882   241.340   237.238     3.073     4.132     0.211     2.124     5.287     0.204     2.862     3.583    -7.205     4.529    16.842     0.000     0.000     0.000     0.090     0.625    -0.301     0.304    -5.346     5.836     0.000     0.000     0.000     0.000    -1.218     3.233     0.000     0.000
