!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051712      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8939         4399   211.778   187.431     3.182     2.950    -0.082     1.842     4.644     0.175     3.263     2.243    -5.067     3.265    11.857     0.000     0.000     0.000     0.017     0.102     0.007     0.008    -2.927     3.268     0.000     0.000     0.000     0.000    -0.624     1.905     0.000     0.000
     2    31.400GHz    -1         8939         4559   203.058   176.036     2.798     3.626     0.185     1.314     4.813     0.081     2.612     3.348    -7.667     4.904    15.873     0.000     0.000     0.000     0.010     0.154     0.005     0.006    -4.742     5.356     0.000     0.000     0.000     0.000    -0.867     2.648     0.000     0.000
     3    50.300GHz    -1         8939         4548   243.433   235.193     2.779     2.283     0.093     1.082     3.501     0.106     2.686     1.946    -5.283     3.418    11.221     0.000     0.000     0.000     0.052     0.232    -0.024     0.028    -2.954     3.330     0.000     0.000     0.000     0.000    -0.327     1.013     0.000     0.000
     4    52.799GHz     1         8939         4559   256.409   256.579     0.061     0.576     0.002     0.274     1.151     0.062     0.059     0.478    -1.139     0.735     1.618     0.000     0.000     0.000     0.007     0.016     0.055     0.052    -0.504     0.569     0.000     0.000     0.000     0.000     0.023     0.071     0.000     0.000
     5    53.595GHz     1         8939         4559   249.267   250.264     0.071     0.302     0.004     0.175     0.456     0.164     0.067     0.241    -0.289     0.196     0.444     0.000     0.000     0.000    -0.073     0.115     0.005     0.004    -0.024     0.027     0.000     0.000     0.000     0.000     0.005     0.015     0.000     0.000
     6    54.400GHz    -1         8939         8465   232.566   232.793    -2.132     0.664    -0.018     0.194     0.262     0.602    -2.114     0.663     0.143     0.239    -1.943     0.000     0.000     0.000    -0.363     0.666     0.047     0.041     0.005     0.008     0.000     0.000     0.000     0.000    -0.004     0.007     0.000     0.000
     7    54.941GHz     1         8939         8937   224.520   224.520    -0.066     0.336     0.002     0.136     0.255     0.290    -0.068     0.305     0.271     0.235    -0.229     0.000     0.000     0.000    -0.113     0.194     0.003     0.003     0.002     0.003     0.000     0.000     0.000     0.000    -0.002     0.005     0.000     0.000
     8    55.499GHz     1         8939         8938   217.263   217.262    -0.055     0.262     0.003     0.129     0.275     0.221    -0.058     0.228    -0.090     0.100     0.187     0.000     0.000     0.000    -0.125     0.187    -0.027     0.031    -0.001     0.002     0.000     0.000     0.000     0.000    -0.003     0.011     0.000     0.000
     9    57.290GHz     1         8939         8939   211.563   211.563    -0.167     0.251     0.006     0.167     0.340     0.242    -0.173     0.182    -0.060     0.166    -0.066     0.000     0.000     0.000    -0.076     0.110     0.016     0.023     0.008     0.016     0.000     0.000     0.000     0.000     0.005     0.014     0.000     0.000
    10    57.290GHz     1         8939         8939   214.332   214.332    -0.064     0.325     0.002     0.192     0.400     0.231    -0.067     0.258    -0.024     0.174    -0.020     0.000     0.000     0.000    -0.051     0.207     0.024     0.025     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8939         8939   227.613   227.613     0.205     0.408     0.010     0.326     1.000     0.107     0.196     0.236    -0.025     0.167     0.279     0.000     0.000     0.000    -0.063     0.162     0.002     0.004     0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8933         8933   237.684   237.684     0.339     0.512     0.006     0.464     1.500     0.096     0.333     0.219    -0.027     0.173     0.402     0.000     0.000     0.000    -0.041     0.123     0.002     0.004    -0.002     0.004     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8939         4078   243.152   237.128     3.756     4.239     0.225     2.155     5.149     0.215     3.531     3.509    -7.045     4.515    16.884     0.000     0.000     0.000     0.115     0.656    -0.280     0.299    -5.123     5.742     0.000     0.000     0.000     0.000    -1.021     2.948     0.000     0.000
