!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052900      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8831         4047   216.562   190.848     3.106     3.193     0.118     1.898     4.752     0.180     2.989     2.342    -5.259     3.265    11.899     0.000     0.000     0.000     0.008     0.096     0.004     0.006    -2.885     3.272     0.000     0.000     0.000     0.000    -0.778     2.102     0.000     0.000
     2    31.400GHz    -1         8831         4195   207.809   178.771     2.613     3.765     0.250     1.373     4.919     0.085     2.363     3.426    -7.853     4.879    15.928     0.000     0.000     0.000     0.000     0.145     0.003     0.004    -4.681     5.338     0.000     0.000     0.000     0.000    -1.034     2.826     0.000     0.000
     3    50.300GHz    -1         8831         4181   245.123   236.045     2.587     2.299     0.031     1.113     3.574     0.109     2.557     1.983    -5.385     3.387    11.239     0.000     0.000     0.000     0.050     0.195    -0.008     0.011    -2.915     3.318     0.000     0.000     0.000     0.000    -0.424     1.172     0.000     0.000
     4    52.799GHz     1         8831         4195   256.613   256.528     0.026     0.603    -0.015     0.300     1.191     0.074     0.042     0.473    -1.164     0.730     1.618     0.000     0.000     0.000     0.004     0.008     0.060     0.064    -0.500     0.570     0.000     0.000     0.000     0.000     0.024     0.067     0.000     0.000
     5    53.595GHz     1         8831         4195   249.184   250.020     0.054     0.312     0.004     0.199     0.472     0.215     0.050     0.241    -0.299     0.200     0.441     0.000     0.000     0.000    -0.077     0.116     0.006     0.006    -0.026     0.029     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
     6    54.400GHz    -1         8831         8246   232.412   232.751    -2.141     0.664    -0.010     0.205     0.271     0.664    -2.131     0.627     0.138     0.241    -1.962     0.000     0.000     0.000    -0.351     0.641     0.062     0.060     0.001     0.001     0.000     0.000     0.000     0.000    -0.019     0.033     0.000     0.000
     7    54.941GHz     1         8831         8827   224.357   224.360    -0.050     0.341     0.012     0.152     0.255     0.362    -0.062     0.310     0.273     0.237    -0.219     0.000     0.000     0.000    -0.110     0.188    -0.006     0.006     0.002     0.003     0.000     0.000     0.000     0.000    -0.002     0.005     0.000     0.000
     8    55.499GHz     1         8831         8830   217.031   217.032    -0.049     0.277     0.010     0.153     0.275     0.312    -0.059     0.231    -0.089     0.098     0.186     0.000     0.000     0.000    -0.122     0.188    -0.030     0.035    -0.001     0.002     0.000     0.000     0.000     0.000    -0.003     0.012     0.000     0.000
     9    57.290GHz     1         8831         8831   211.306   211.306    -0.148     0.272     0.019     0.195     0.340     0.331    -0.167     0.190    -0.061     0.163    -0.057     0.000     0.000     0.000    -0.076     0.128     0.014     0.021     0.008     0.016     0.000     0.000     0.000     0.000     0.006     0.015     0.000     0.000
    10    57.290GHz     1         8831         8831   214.137   214.137    -0.028     0.348     0.028     0.210     0.400     0.280    -0.055     0.269    -0.023     0.173    -0.008     0.000     0.000     0.000    -0.054     0.226     0.025     0.027     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8829         8829   227.235   227.235     0.215     0.440    -0.005     0.370     1.000     0.137     0.220     0.216    -0.022     0.173     0.288     0.000     0.000     0.000    -0.056     0.137     0.005     0.008     0.002     0.004     0.000     0.000     0.000     0.000     0.003     0.006     0.000     0.000
    13    57.290GHz     1         8831         8831   237.317   237.317     0.335     0.588    -0.026     0.540     1.500     0.130     0.361     0.208    -0.021     0.178     0.413     0.000     0.000     0.000    -0.035     0.110     0.005     0.007    -0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8831         3819   244.727   237.974     3.365     4.224     0.146     2.133     5.237     0.211     3.220     3.729    -7.107     4.526    16.869     0.000     0.000     0.000     0.087     0.801    -0.277     0.304    -5.076     5.728     0.000     0.000     0.000     0.000    -1.276     3.322     0.000     0.000
