!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019053100      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8839         4192   212.703   187.966     3.162     3.072     0.163     1.871     4.697     0.175     2.998     2.205    -5.179     3.249    11.902     0.000     0.000     0.000     0.011     0.073     0.002     0.002    -3.103     3.269     0.000     0.000     0.000     0.000    -0.634     1.859     0.000     0.000
     2    31.400GHz    -1         8839         4357   204.026   176.674     2.554     3.611     0.243     1.347     4.892     0.082     2.311     3.241    -7.747     4.846    15.931     0.000     0.000     0.000     0.007     0.127     0.005     0.007    -5.016     5.335     0.000     0.000     0.000     0.000    -0.870     2.557     0.000     0.000
     3    50.300GHz    -1         8839         4346   243.665   234.978     2.459     2.185    -0.041     1.092     3.546     0.108     2.499     1.906    -5.309     3.366    11.245     0.000     0.000     0.000     0.039     0.186    -0.009     0.012    -3.113     3.305     0.000     0.000     0.000     0.000    -0.354     1.049     0.000     0.000
     4    52.799GHz     1         8839         4357   256.331   256.209    -0.001     0.577    -0.027     0.299     1.164     0.076     0.026     0.462    -1.151     0.729     1.621     0.000     0.000     0.000     0.003     0.007     0.058     0.059    -0.531     0.565     0.000     0.000     0.000     0.000     0.027     0.080     0.000     0.000
     5    53.595GHz     1         8839         4357   249.109   249.890     0.047     0.318    -0.015     0.195     0.460     0.203     0.062     0.243    -0.296     0.199     0.443     0.000     0.000     0.000    -0.069     0.121     0.004     0.004    -0.027     0.029     0.000     0.000     0.000     0.000     0.006     0.017     0.000     0.000
     6    54.400GHz    -1         8839         8360   232.459   232.808    -2.135     0.682    -0.013     0.213     0.258     0.748    -2.122     0.640     0.134     0.237    -1.965     0.000     0.000     0.000    -0.343     0.667     0.068     0.063     0.001     0.002     0.000     0.000     0.000     0.000    -0.017     0.032     0.000     0.000
     7    54.941GHz     1         8839         8834   224.518   224.516    -0.053     0.336     0.009     0.148     0.254     0.344    -0.062     0.309     0.270     0.235    -0.219     0.000     0.000     0.000    -0.103     0.191    -0.008     0.009     0.002     0.004     0.000     0.000     0.000     0.000    -0.002     0.007     0.000     0.000
     8    55.499GHz     1         8839         8839   217.346   217.346    -0.045     0.276     0.008     0.144     0.275     0.275    -0.053     0.235    -0.089     0.098     0.185     0.000     0.000     0.000    -0.116     0.192    -0.030     0.035    -0.001     0.002     0.000     0.000     0.000     0.000    -0.003     0.015     0.000     0.000
     9    57.290GHz     1         8839         8839   211.767   211.767    -0.164     0.267    -0.001     0.191     0.340     0.315    -0.163     0.190    -0.061     0.164    -0.057     0.000     0.000     0.000    -0.073     0.127     0.014     0.022     0.008     0.016     0.000     0.000     0.000     0.000     0.006     0.014     0.000     0.000
    10    57.290GHz     1         8839         8838   214.608   214.608    -0.041     0.343     0.011     0.206     0.400     0.267    -0.051     0.270    -0.022     0.172    -0.005     0.000     0.000     0.000    -0.054     0.229     0.025     0.028     0.002     0.004     0.000     0.000     0.000     0.000     0.003     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8836         8836   227.782   227.782     0.194     0.444    -0.027     0.385     1.000     0.149     0.221     0.214    -0.019     0.169     0.293     0.000     0.000     0.000    -0.058     0.131    -0.001     0.001     0.003     0.006     0.000     0.000     0.000     0.000     0.003     0.006     0.000     0.000
    13    57.290GHz     1         8835         8835   237.750   237.750     0.332     0.632    -0.030     0.582     1.500     0.151     0.363     0.205    -0.021     0.177     0.419     0.000     0.000     0.000    -0.042     0.108     0.006     0.010    -0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8839         3988   243.101   236.060     3.121     3.947    -0.097     2.120     5.227     0.205     3.218     3.511    -7.015     4.521    16.848     0.000     0.000     0.000     0.140     0.776    -0.257     0.291    -5.440     5.705     0.000     0.000     0.000     0.000    -1.058     2.979     0.000     0.000
