!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052100      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8835         3929   215.912   191.034     3.079     3.062     0.188     1.825     4.711     0.168     2.891     2.258    -5.274     3.222    11.862     0.000     0.000     0.000     0.009     0.120    -0.015     0.018    -2.978     3.241     0.000     0.000     0.000     0.000    -0.712     2.000     0.000     0.000
     2    31.400GHz    -1         8835         4058   206.789   178.389     2.450     3.682     0.241     1.351     4.892     0.080     2.210     3.380    -7.855     4.807    15.900     0.000     0.000     0.000    -0.005     0.162    -0.006     0.008    -4.852     5.312     0.000     0.000     0.000     0.000    -0.971     2.762     0.000     0.000
     3    50.300GHz    -1         8835         4050   244.314   236.217     2.415     2.315    -0.042     1.113     3.553     0.110     2.458     1.986    -5.417     3.372    11.240     0.000     0.000     0.000     0.067     0.210    -0.032     0.041    -3.011     3.292     0.000     0.000     0.000     0.000    -0.390     1.117     0.000     0.000
     4    52.799GHz     1         8835         4062   256.162   256.893    -0.025     0.610    -0.039     0.298     1.178     0.076     0.014     0.491    -1.177     0.731     1.620     0.000     0.000     0.000     0.005     0.010     0.055     0.056    -0.512     0.561     0.000     0.000     0.000     0.000     0.022     0.063     0.000     0.000
     5    53.595GHz     1         8835         4062   248.835   250.268     0.020     0.319    -0.024     0.196     0.468     0.205     0.044     0.241    -0.302     0.201     0.442     0.000     0.000     0.000    -0.081     0.110     0.006     0.005    -0.024     0.027     0.000     0.000     0.000     0.000     0.003     0.010     0.000     0.000
     6    54.400GHz    -1         8835         8236   232.118   232.592    -2.149     0.683    -0.004     0.210     0.272     0.718    -2.145     0.628     0.141     0.241    -1.954     0.000     0.000     0.000    -0.360     0.639     0.051     0.045     0.003     0.005     0.000     0.000     0.000     0.000    -0.026     0.046     0.000     0.000
     7    54.941GHz     1         8835         8835   224.051   224.051    -0.061     0.348    -0.003     0.150     0.257     0.349    -0.058     0.308     0.274     0.237    -0.223     0.000     0.000     0.000    -0.110     0.194     0.000     0.000     0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     8    55.499GHz     1         8835         8835   216.781   216.781    -0.046     0.271     0.011     0.148     0.275     0.289    -0.056     0.228    -0.091     0.098     0.185     0.000     0.000     0.000    -0.120     0.189    -0.026     0.030    -0.001     0.002     0.000     0.000     0.000     0.000    -0.003     0.014     0.000     0.000
     9    57.290GHz     1         8835         8835   211.183   211.183    -0.140     0.270     0.034     0.197     0.340     0.345    -0.174     0.188    -0.061     0.163    -0.068     0.000     0.000     0.000    -0.068     0.115     0.010     0.016     0.008     0.015     0.000     0.000     0.000     0.000     0.006     0.015     0.000     0.000
    10    57.290GHz     1         8835         8835   214.175   214.175    -0.019     0.346     0.034     0.214     0.400     0.292    -0.053     0.261    -0.022     0.174    -0.017     0.000     0.000     0.000    -0.038     0.208     0.019     0.021     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8832         8832   227.991   227.991     0.231     0.447     0.036     0.355     1.000     0.127     0.195     0.231    -0.027     0.174     0.274     0.000     0.000     0.000    -0.059     0.155     0.003     0.005     0.001     0.002     0.000     0.000     0.000     0.000     0.002     0.003     0.000     0.000
    13    57.290GHz     1         8832         8832   238.068   238.068     0.365     0.543     0.044     0.489     1.500     0.107     0.321     0.212    -0.028     0.174     0.395     0.000     0.000     0.000    -0.045     0.122     0.002     0.003    -0.003     0.007     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8835         3650   243.395   238.471     2.991     4.125    -0.052     2.149     5.221     0.212     3.044     3.629    -7.139     4.535    16.905     0.000     0.000     0.000     0.070     0.806    -0.308     0.320    -5.271     5.699     0.000     0.000     0.000     0.000    -1.213     3.255     0.000     0.000
