!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050700      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8785         4246   211.739   190.333     3.003     2.984     0.050     1.797     4.733     0.161     2.953     2.360    -5.268     3.277    11.843     0.000     0.000     0.000     0.014     0.098     0.029     0.034    -2.910     3.244     0.000     0.000     0.000     0.000    -0.755     2.101     0.000     0.000
     2    31.400GHz    -1         8785         4384   202.094   177.858     2.426     3.702     0.208     1.300     4.911     0.075     2.218     3.455    -7.840     4.883    15.860     0.000     0.000     0.000     0.008     0.151     0.019     0.023    -4.810     5.343     0.000     0.000     0.000     0.000    -1.017     2.866     0.000     0.000
     3    50.300GHz    -1         8785         4377   242.457   235.863     2.439     2.364     0.001     1.105     3.565     0.111     2.437     2.003    -5.421     3.422    11.225     0.000     0.000     0.000     0.052     0.266    -0.034     0.044    -2.997     3.323     0.000     0.000     0.000     0.000    -0.387     1.096     0.000     0.000
     4    52.799GHz     1         8785         4385   256.006   256.920     0.020     0.585    -0.004     0.280     1.177     0.065     0.024     0.480    -1.185     0.748     1.618     0.000     0.000     0.000     0.011     0.027     0.062     0.061    -0.506     0.562     0.000     0.000     0.000     0.000     0.023     0.067     0.000     0.000
     5    53.595GHz     1         8785         4385   249.150   250.517     0.057     0.304    -0.006     0.174     0.465     0.164     0.062     0.246    -0.299     0.200     0.445     0.000     0.000     0.000    -0.070     0.121     0.002     0.002    -0.018     0.020     0.000     0.000     0.000     0.000     0.004     0.011     0.000     0.000
     6    54.400GHz    -1         8785         8245   232.850   233.218    -2.043     0.711    -0.007     0.186     0.261     0.565    -2.036     0.688     0.146     0.245    -1.916     0.000     0.000     0.000    -0.324     0.705     0.058     0.047     0.017     0.027     0.000     0.000     0.000     0.000    -0.017     0.032     0.000     0.000
     7    54.941GHz     1         8785         8782   224.958   224.958    -0.057     0.346    -0.002     0.134     0.256     0.279    -0.055     0.320     0.274     0.240    -0.231     0.000     0.000     0.000    -0.101     0.209     0.002     0.001     0.001     0.003     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
     8    55.499GHz     1         8785         8784   217.884   217.884    -0.054     0.281    -0.000     0.130     0.275     0.223    -0.054     0.248    -0.091     0.102     0.179     0.000     0.000     0.000    -0.119     0.217    -0.019     0.021    -0.002     0.003     0.000     0.000     0.000     0.000    -0.003     0.015     0.000     0.000
     9    57.290GHz     1         8785         8785   212.356   212.356    -0.179     0.245    -0.001     0.167     0.340     0.240    -0.178     0.180    -0.058     0.162    -0.075     0.000     0.000     0.000    -0.063     0.098     0.005     0.008     0.008     0.016     0.000     0.000     0.000     0.000     0.005     0.012     0.000     0.000
    10    57.290GHz     1         8785         8785   215.260   215.260    -0.065     0.317    -0.000     0.188     0.400     0.222    -0.065     0.253    -0.022     0.172    -0.024     0.000     0.000     0.000    -0.041     0.203     0.021     0.024     0.001     0.002     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8779         8779   228.604   228.604     0.178     0.396    -0.005     0.324     1.000     0.105     0.183     0.234    -0.031     0.171     0.269     0.000     0.000     0.000    -0.067     0.169     0.013     0.018    -0.001     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
    13    57.290GHz     1         8782         8782   238.522   238.522     0.302     0.492    -0.013     0.448     1.500     0.089     0.315     0.218    -0.032     0.177     0.393     0.000     0.000     0.000    -0.046     0.126     0.008     0.011    -0.007     0.014     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8785         3967   241.512   237.654     3.095     4.132     0.036     2.134     5.266     0.206     3.060     3.572    -7.152     4.584    16.878     0.000     0.000     0.000     0.120     0.708    -0.290     0.298    -5.293     5.757     0.000     0.000     0.000     0.000    -1.203     3.209     0.000     0.000
