!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050700      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8785         4194   211.739   189.497     3.171     3.052     0.106     1.818     4.710     0.167     3.066     2.404    -5.211     3.293    11.843     0.000     0.000     0.000     0.015     0.099     0.030     0.035    -2.895     3.259     0.000     0.000     0.000     0.000    -0.715     2.053     0.000     0.000
     2    31.400GHz    -1         8785         4374   202.094   177.299     2.594     3.803     0.228     1.313     4.879     0.078     2.367     3.553    -7.784     4.907    15.860     0.000     0.000     0.000     0.008     0.151     0.019     0.024    -4.771     5.345     0.000     0.000     0.000     0.000    -0.966     2.804     0.000     0.000
     3    50.300GHz    -1         8785         4370   242.457   235.545     2.525     2.406     0.005     1.107     3.545     0.112     2.520     2.055    -5.379     3.434    11.225     0.000     0.000     0.000     0.048     0.266    -0.034     0.043    -2.971     3.323     0.000     0.000     0.000     0.000    -0.369     1.074     0.000     0.000
     4    52.799GHz     1         8785         4374   256.006   256.694     0.023     0.600    -0.013     0.295     1.166     0.073     0.036     0.482    -1.174     0.749     1.619     0.000     0.000     0.000     0.011     0.028     0.062     0.060    -0.501     0.562     0.000     0.000     0.000     0.000     0.020     0.060     0.000     0.000
     5    53.595GHz     1         8785         4374   249.150   250.362     0.059     0.311    -0.013     0.188     0.461     0.193     0.072     0.247    -0.296     0.199     0.446     0.000     0.000     0.000    -0.068     0.120     0.004     0.003    -0.018     0.020     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
     6    54.400GHz    -1         8785         8301   232.850   233.157    -2.039     0.716    -0.009     0.199     0.261     0.648    -2.030     0.689     0.146     0.245    -1.916     0.000     0.000     0.000    -0.318     0.706     0.057     0.046     0.017     0.027     0.000     0.000     0.000     0.000    -0.016     0.030     0.000     0.000
     7    54.941GHz     1         8785         8782   224.958   224.958    -0.054     0.353     0.001     0.145     0.256     0.326    -0.055     0.321     0.275     0.240    -0.231     0.000     0.000     0.000    -0.101     0.209     0.001     0.001     0.001     0.003     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
     8    55.499GHz     1         8785         8784   217.884   217.884    -0.048     0.292     0.011     0.144     0.275     0.275    -0.059     0.252    -0.091     0.102     0.178     0.000     0.000     0.000    -0.120     0.218    -0.022     0.024    -0.002     0.003     0.000     0.000     0.000     0.000    -0.003     0.016     0.000     0.000
     9    57.290GHz     1         8785         8785   212.356   212.356    -0.165     0.256     0.012     0.187     0.340     0.302    -0.177     0.179    -0.058     0.162    -0.075     0.000     0.000     0.000    -0.062     0.096     0.006     0.009     0.008     0.016     0.000     0.000     0.000     0.000     0.005     0.012     0.000     0.000
    10    57.290GHz     1         8785         8785   215.260   215.260    -0.049     0.324     0.019     0.201     0.400     0.254    -0.068     0.254    -0.023     0.171    -0.025     0.000     0.000     0.000    -0.041     0.203     0.019     0.021     0.001     0.002     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8779         8779   228.604   228.604     0.166     0.432    -0.018     0.341     1.000     0.117     0.184     0.235    -0.031     0.171     0.270     0.000     0.000     0.000    -0.067     0.171     0.013     0.018    -0.001     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
    13    57.290GHz     1         8782         8782   238.522   238.522     0.286     0.527    -0.029     0.468     1.500     0.098     0.315     0.221    -0.031     0.177     0.395     0.000     0.000     0.000    -0.048     0.129     0.006     0.009    -0.006     0.013     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8785         3941   241.512   237.383     3.281     4.198     0.073     2.140     5.232     0.210     3.208     3.655    -7.114     4.601    16.878     0.000     0.000     0.000     0.119     0.711    -0.293     0.301    -5.244     5.755     0.000     0.000     0.000     0.000    -1.139     3.132     0.000     0.000
