!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051818      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8793         4717   202.780   181.898     3.486     3.143     0.079     1.892     4.595     0.187     3.407     2.291    -5.113     3.296    11.847     0.000     0.000     0.000     0.030     0.105    -0.004     0.006    -2.937     3.292     0.000     0.000     0.000     0.000    -0.415     1.595     0.000     0.000
     2    31.400GHz    -1         8793         4941   194.066   172.113     3.042     3.918     0.198     1.290     4.765     0.083     2.844     3.579    -7.708     4.991    15.880     0.000     0.000     0.000     0.024     0.151    -0.001     0.001    -4.772     5.386     0.000     0.000     0.000     0.000    -0.579     2.216     0.000     0.000
     3    50.300GHz    -1         8793         4929   239.808   233.330     2.828     2.422     0.074     1.101     3.472     0.113     2.754     2.094    -5.292     3.458    11.229     0.000     0.000     0.000     0.035     0.217    -0.024     0.034    -2.968     3.344     0.000     0.000     0.000     0.000    -0.226     0.874     0.000     0.000
     4    52.799GHz     1         8793         4941   255.474   255.724     0.052     0.596     0.013     0.300     1.133     0.078     0.039     0.471    -1.142     0.743     1.618     0.000     0.000     0.000     0.005     0.014     0.050     0.055    -0.506     0.571     0.000     0.000     0.000     0.000     0.014     0.054     0.000     0.000
     5    53.595GHz     1         8793         4941   248.878   249.742     0.086     0.306     0.015     0.191     0.450     0.202     0.071     0.244    -0.288     0.198     0.445     0.000     0.000     0.000    -0.063     0.119    -0.000     0.000    -0.024     0.027     0.000     0.000     0.000     0.000     0.001     0.006     0.000     0.000
     6    54.400GHz    -1         8793         8309   232.415   232.873    -2.077     0.691     0.032     0.204     0.256     0.696    -2.109     0.665     0.142     0.241    -1.946     0.000     0.000     0.000    -0.343     0.661     0.043     0.038     0.005     0.008     0.000     0.000     0.000     0.000    -0.010     0.020     0.000     0.000
     7    54.941GHz     1         8793         8792   224.461   224.461    -0.045     0.345     0.010     0.147     0.252     0.338    -0.055     0.310     0.271     0.237    -0.225     0.000     0.000     0.000    -0.105     0.199     0.003     0.003     0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     8    55.499GHz     1         8793         8793   217.337   217.337    -0.034     0.284     0.012     0.146     0.275     0.283    -0.046     0.237    -0.089     0.099     0.186     0.000     0.000     0.000    -0.115     0.198    -0.026     0.029    -0.001     0.003     0.000     0.000     0.000     0.000    -0.002     0.009     0.000     0.000
     9    57.290GHz     1         8793         8793   211.913   211.913    -0.159     0.259     0.005     0.189     0.340     0.309    -0.164     0.185    -0.058     0.163    -0.066     0.000     0.000     0.000    -0.065     0.117     0.012     0.020     0.009     0.017     0.000     0.000     0.000     0.000     0.005     0.013     0.000     0.000
    10    57.290GHz     1         8793         8793   214.885   214.885    -0.043     0.324     0.019     0.203     0.400     0.260    -0.062     0.257    -0.021     0.173    -0.017     0.000     0.000     0.000    -0.042     0.202     0.014     0.015     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8789         8789   228.344   228.344     0.203     0.434     0.004     0.352     1.000     0.124     0.200     0.215    -0.023     0.169     0.279     0.000     0.000     0.000    -0.062     0.136     0.002     0.004     0.003     0.006     0.000     0.000     0.000     0.000     0.001     0.001     0.000     0.000
    13    57.290GHz     1         8787         8787   238.448   238.448     0.325     0.543    -0.015     0.481     1.500     0.103     0.340     0.199    -0.026     0.168     0.400     0.000     0.000     0.000    -0.038     0.115     0.005     0.007    -0.000     0.001     0.000     0.000     0.000     0.000    -0.001     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8793         4411   238.349   233.482     4.007     4.490     0.089     2.190     5.144     0.223     3.918     3.818    -6.987     4.601    16.902     0.000     0.000     0.000     0.194     0.664    -0.260     0.306    -5.211     5.741     0.000     0.000     0.000     0.000    -0.720     2.598     0.000     0.000
