!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051818      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8793         4738   202.780   182.246     3.334     3.042     0.033     1.850     4.605     0.177     3.300     2.236    -5.112     3.291    11.847     0.000     0.000     0.000     0.029     0.104    -0.004     0.006    -3.042     3.306     0.000     0.000     0.000     0.000    -0.417     1.599     0.000     0.000
     2    31.400GHz    -1         8793         4927   194.066   172.093     2.855     3.810     0.179     1.273     4.794     0.079     2.676     3.495    -7.702     4.987    15.880     0.000     0.000     0.000     0.023     0.150    -0.001     0.001    -4.944     5.403     0.000     0.000     0.000     0.000    -0.579     2.215     0.000     0.000
     3    50.300GHz    -1         8793         4910   239.808   233.395     2.719     2.366     0.064     1.084     3.487     0.108     2.655     2.040    -5.284     3.455    11.229     0.000     0.000     0.000     0.037     0.217    -0.024     0.034    -3.078     3.355     0.000     0.000     0.000     0.000    -0.225     0.871     0.000     0.000
     4    52.799GHz     1         8793         4927   255.474   255.905     0.040     0.569     0.016     0.275     1.134     0.066     0.024     0.460    -1.140     0.741     1.620     0.000     0.000     0.000     0.005     0.013     0.051     0.056    -0.524     0.573     0.000     0.000     0.000     0.000     0.012     0.048     0.000     0.000
     5    53.595GHz     1         8793         4927   248.878   249.918     0.082     0.294     0.004     0.171     0.450     0.164     0.078     0.239    -0.287     0.197     0.446     0.000     0.000     0.000    -0.064     0.116     0.005     0.004    -0.024     0.027     0.000     0.000     0.000     0.000     0.002     0.009     0.000     0.000
     6    54.400GHz    -1         8793         8301   232.415   232.918    -2.084     0.691     0.028     0.189     0.257     0.587    -2.112     0.667     0.141     0.241    -1.946     0.000     0.000     0.000    -0.345     0.662     0.043     0.038     0.005     0.008     0.000     0.000     0.000     0.000    -0.010     0.021     0.000     0.000
     7    54.941GHz     1         8793         8792   224.461   224.461    -0.053     0.338     0.002     0.135     0.252     0.285    -0.055     0.311     0.271     0.236    -0.225     0.000     0.000     0.000    -0.106     0.201     0.003     0.003     0.002     0.004     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
     8    55.499GHz     1         8793         8793   217.337   217.337    -0.042     0.270     0.002     0.131     0.275     0.227    -0.044     0.235    -0.089     0.099     0.187     0.000     0.000     0.000    -0.115     0.198    -0.024     0.027    -0.001     0.003     0.000     0.000     0.000     0.000    -0.002     0.009     0.000     0.000
     9    57.290GHz     1         8793         8793   211.913   211.913    -0.167     0.251    -0.001     0.173     0.340     0.258    -0.166     0.184    -0.059     0.163    -0.067     0.000     0.000     0.000    -0.066     0.117     0.011     0.019     0.009     0.016     0.000     0.000     0.000     0.000     0.005     0.013     0.000     0.000
    10    57.290GHz     1         8793         8793   214.885   214.885    -0.057     0.323     0.003     0.191     0.400     0.228    -0.060     0.259    -0.021     0.173    -0.016     0.000     0.000     0.000    -0.042     0.205     0.015     0.017     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8789         8789   228.344   228.344     0.202     0.398     0.003     0.326     1.000     0.106     0.199     0.218    -0.022     0.171     0.279     0.000     0.000     0.000    -0.063     0.139     0.002     0.003     0.003     0.006     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8787         8787   238.448   238.448     0.336     0.510    -0.003     0.458     1.500     0.093     0.338     0.204    -0.026     0.172     0.400     0.000     0.000     0.000    -0.039     0.116     0.004     0.006    -0.000     0.000     0.000     0.000     0.000     0.000    -0.001     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8793         4419   238.349   233.759     3.862     4.396     0.116     2.158     5.174     0.216     3.747     3.749    -6.986     4.606    16.902     0.000     0.000     0.000     0.187     0.662    -0.257     0.304    -5.380     5.787     0.000     0.000     0.000     0.000    -0.720     2.598     0.000     0.000
