!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019053118      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8961         4761   201.191   183.175     3.233     2.876     0.003     1.901     4.595     0.186     3.230     2.103    -5.160     3.299    11.910     0.000     0.000     0.000     0.018     0.066    -0.004     0.005    -3.155     3.365     0.000     0.000     0.000     0.000    -0.380     1.497     0.000     0.000
     2    31.400GHz    -1         8961         4987   192.166   172.205     2.790     3.423     0.234     1.328     4.795     0.084     2.556     3.118    -7.755     4.969    15.936     0.000     0.000     0.000     0.013     0.109     0.001     0.002    -5.131     5.463     0.000     0.000     0.000     0.000    -0.508     2.027     0.000     0.000
     3    50.300GHz    -1         8961         4980   239.415   233.777     2.653     2.176     0.099     1.065     3.479     0.103     2.554     1.851    -5.318     3.442    11.229     0.000     0.000     0.000     0.046     0.163    -0.012     0.016    -3.187     3.389     0.000     0.000     0.000     0.000    -0.204     0.818     0.000     0.000
     4    52.799GHz     1         8961         4987   255.721   256.441     0.002     0.515     0.004     0.269     1.116     0.062    -0.002     0.419    -1.147     0.741     1.620     0.000     0.000     0.000     0.004     0.008     0.051     0.054    -0.543     0.578     0.000     0.000     0.000     0.000     0.013     0.052     0.000     0.000
     5    53.595GHz     1         8961         4987   249.066   250.261     0.054     0.291     0.003     0.170     0.440     0.162     0.051     0.233    -0.293     0.200     0.443     0.000     0.000     0.000    -0.076     0.109     0.004     0.004    -0.028     0.030     0.000     0.000     0.000     0.000     0.001     0.004     0.000     0.000
     6    54.400GHz    -1         8961         8379   232.201   232.807    -2.200     0.654    -0.011     0.202     0.254     0.685    -2.189     0.615     0.139     0.239    -1.970     0.000     0.000     0.000    -0.417     0.625     0.072     0.064     0.000     0.000     0.000     0.000     0.000     0.000    -0.013     0.028     0.000     0.000
     7    54.941GHz     1         8961         8960   224.068   224.067    -0.068     0.334    -0.001     0.134     0.252     0.284    -0.068     0.303     0.272     0.236    -0.218     0.000     0.000     0.000    -0.116     0.178    -0.006     0.006     0.003     0.004     0.000     0.000     0.000     0.000    -0.002     0.006     0.000     0.000
     8    55.499GHz     1         8961         8961   216.726   216.726    -0.057     0.253     0.002     0.131     0.275     0.227    -0.060     0.214    -0.090     0.098     0.185     0.000     0.000     0.000    -0.126     0.176    -0.026     0.030    -0.001     0.002     0.000     0.000     0.000     0.000    -0.002     0.010     0.000     0.000
     9    57.290GHz     1         8961         8961   211.016   211.016    -0.172     0.261     0.003     0.171     0.340     0.253    -0.175     0.193    -0.062     0.165    -0.057     0.000     0.000     0.000    -0.080     0.126     0.011     0.017     0.010     0.016     0.000     0.000     0.000     0.000     0.004     0.011     0.000     0.000
    10    57.290GHz     1         8961         8961   213.692   213.692    -0.058     0.336     0.005     0.190     0.400     0.226    -0.063     0.273    -0.021     0.174    -0.005     0.000     0.000     0.000    -0.062     0.227     0.021     0.024     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8958         8958   226.572   226.572     0.225     0.392     0.003     0.331     1.000     0.110     0.222     0.217    -0.019     0.166     0.293     0.000     0.000     0.000    -0.062     0.140     0.004     0.006     0.004     0.006     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    13    57.290GHz     1         8960         8960   236.575   236.575     0.363     0.505     0.002     0.460     1.500     0.094     0.361     0.209    -0.024     0.176     0.417     0.000     0.000     0.000    -0.036     0.109     0.003     0.005    -0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8961         4394   238.792   234.711     3.635     3.967     0.191     2.172     5.173     0.216     3.443     3.294    -7.110     4.627    16.821     0.000     0.000     0.000     0.174     0.637    -0.188     0.217    -5.607     5.844     0.000     0.000     0.000     0.000    -0.646     2.412     0.000     0.000
