!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052206      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8955         4752   205.837   185.972     3.154     3.031     0.068     1.847     4.649     0.176     3.086     2.267    -5.191     3.271    11.882     0.000     0.000     0.000     0.019     0.123    -0.010     0.013    -3.092     3.306     0.000     0.000     0.000     0.000    -0.523     1.770     0.000     0.000
     2    31.400GHz    -1         8955         4928   196.694   174.286     2.573     3.740     0.180     1.307     4.845     0.082     2.394     3.409    -7.762     4.883    15.908     0.000     0.000     0.000     0.009     0.149    -0.009     0.012    -5.051     5.383     0.000     0.000     0.000     0.000    -0.701     2.410     0.000     0.000
     3    50.300GHz    -1         8955         4919   241.793   234.648     2.516     2.352     0.036     1.069     3.512     0.103     2.479     1.978    -5.361     3.420    11.233     0.000     0.000     0.000     0.047     0.199    -0.026     0.033    -3.143     3.340     0.000     0.000     0.000     0.000    -0.270     0.936     0.000     0.000
     4    52.799GHz     1         8955         4928   256.797   256.766    -0.013     0.552     0.004     0.278     1.135     0.067    -0.017     0.450    -1.164     0.741     1.618     0.000     0.000     0.000     0.003     0.006     0.052     0.052    -0.535     0.570     0.000     0.000     0.000     0.000     0.009     0.032     0.000     0.000
     5    53.595GHz     1         8955         4928   249.720   250.525     0.045     0.306    -0.002     0.175     0.445     0.175     0.047     0.243    -0.299     0.202     0.441     0.000     0.000     0.000    -0.072     0.116     0.002     0.001    -0.026     0.028     0.000     0.000     0.000     0.000     0.001     0.004     0.000     0.000
     6    54.400GHz    -1         8955         8468   232.843   233.186    -2.131     0.660     0.016     0.199     0.248     0.678    -2.147     0.632     0.136     0.238    -1.961     0.000     0.000     0.000    -0.361     0.628     0.048     0.044     0.002     0.003     0.000     0.000     0.000     0.000    -0.011     0.021     0.000     0.000
     7    54.941GHz     1         8955         8955   224.804   224.804    -0.061     0.334     0.002     0.134     0.251     0.286    -0.063     0.307     0.271     0.235    -0.223     0.000     0.000     0.000    -0.108     0.188    -0.005     0.005     0.002     0.004     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8955         8955   217.636   217.636    -0.053     0.262    -0.002     0.129     0.275     0.221    -0.051     0.226    -0.090     0.097     0.185     0.000     0.000     0.000    -0.115     0.184    -0.028     0.033    -0.002     0.003     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     9    57.290GHz     1         8955         8955   212.155   212.155    -0.171     0.249     0.001     0.167     0.340     0.242    -0.172     0.184    -0.060     0.162    -0.067     0.000     0.000     0.000    -0.071     0.120     0.013     0.020     0.009     0.017     0.000     0.000     0.000     0.000     0.004     0.013     0.000     0.000
    10    57.290GHz     1         8955         8955   214.995   214.995    -0.063     0.321    -0.001     0.191     0.400     0.227    -0.062     0.261    -0.021     0.172    -0.016     0.000     0.000     0.000    -0.049     0.213     0.020     0.025     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8955         8955   228.454   228.454     0.188     0.386    -0.010     0.320     1.000     0.103     0.197     0.228    -0.028     0.167     0.273     0.000     0.000     0.000    -0.055     0.155     0.005     0.009     0.001     0.001     0.000     0.000     0.000     0.000     0.001     0.004     0.000     0.000
    13    57.290GHz     1         8954         8954   238.632   238.632     0.325     0.496    -0.003     0.455     1.500     0.092     0.328     0.205    -0.030     0.174     0.393     0.000     0.000     0.000    -0.040     0.115     0.009     0.012    -0.004     0.007     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8955         4456   241.255   235.615     3.356     4.174     0.144     2.163     5.219     0.210     3.213     3.602    -7.065     4.582    16.871     0.000     0.000     0.000     0.135     0.726    -0.274     0.321    -5.595     5.762     0.000     0.000     0.000     0.000    -0.859     2.804     0.000     0.000
