!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050900      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8791         4103   214.218   189.959     3.007     3.092     0.111     1.817     4.771     0.166     2.896     2.353    -5.137     3.288    11.822     0.000     0.000     0.000     0.018     0.108     0.009     0.011    -2.968     3.235     0.000     0.000     0.000     0.000    -0.848     2.249     0.000     0.000
     2    31.400GHz    -1         8791         4251   205.597   178.468     2.433     3.764     0.233     1.353     4.954     0.082     2.199     3.460    -7.682     4.909    15.852     0.000     0.000     0.000     0.011     0.162     0.004     0.005    -4.833     5.312     0.000     0.000     0.000     0.000    -1.153     3.071     0.000     0.000
     3    50.300GHz    -1         8791         4236   243.591   235.774     2.459     2.335     0.011     1.095     3.601     0.104     2.448     2.001    -5.298     3.429    11.213     0.000     0.000     0.000     0.046     0.254    -0.038     0.052    -3.024     3.312     0.000     0.000     0.000     0.000    -0.451     1.217     0.000     0.000
     4    52.799GHz     1         8791         4252   255.977   256.666     0.026     0.606    -0.026     0.285     1.203     0.065     0.053     0.502    -1.150     0.742     1.618     0.000     0.000     0.000     0.010     0.025     0.057     0.061    -0.509     0.560     0.000     0.000     0.000     0.000     0.027     0.074     0.000     0.000
     5    53.595GHz     1         8791         4252   248.915   250.288     0.065     0.318    -0.015     0.188     0.479     0.182     0.080     0.246    -0.290     0.196     0.444     0.000     0.000     0.000    -0.067     0.115     0.005     0.004    -0.020     0.022     0.000     0.000     0.000     0.000     0.007     0.020     0.000     0.000
     6    54.400GHz    -1         8791         8219   232.596   232.997    -2.044     0.712     0.008     0.190     0.268     0.564    -2.052     0.672     0.146     0.246    -1.922     0.000     0.000     0.000    -0.313     0.682     0.050     0.044     0.012     0.020     0.000     0.000     0.000     0.000    -0.025     0.044     0.000     0.000
     7    54.941GHz     1         8791         8789   224.727   224.726    -0.041     0.346     0.005     0.146     0.256     0.328    -0.046     0.314     0.274     0.240    -0.232     0.000     0.000     0.000    -0.095     0.203     0.006     0.006     0.001     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     8    55.499GHz     1         8791         8791   217.690   217.690    -0.029     0.289     0.017     0.150     0.275     0.302    -0.046     0.247    -0.090     0.100     0.181     0.000     0.000     0.000    -0.116     0.218    -0.016     0.019    -0.002     0.003     0.000     0.000     0.000     0.000    -0.004     0.015     0.000     0.000
     9    57.290GHz     1         8791         8791   212.209   212.209    -0.160     0.267     0.016     0.189     0.340     0.312    -0.176     0.177    -0.057     0.162    -0.073     0.000     0.000     0.000    -0.062     0.091     0.004     0.005     0.007     0.014     0.000     0.000     0.000     0.000     0.005     0.013     0.000     0.000
    10    57.290GHz     1         8791         8791   215.149   215.149    -0.044     0.339     0.023     0.209     0.400     0.275    -0.067     0.253    -0.021     0.172    -0.025     0.000     0.000     0.000    -0.040     0.200     0.019     0.020     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8786         8786   228.705   228.705     0.197     0.435     0.009     0.343     1.000     0.117     0.188     0.241    -0.030     0.167     0.270     0.000     0.000     0.000    -0.062     0.177     0.010     0.015    -0.001     0.001     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8788         8788   238.636   238.636     0.307     0.551     0.007     0.494     1.500     0.109     0.300     0.208    -0.034     0.170     0.392     0.000     0.000     0.000    -0.054     0.117     0.003     0.004    -0.005     0.010     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8791         3828   242.215   236.969     3.052     4.189     0.013     2.204     5.317     0.218     3.039     3.642    -6.925     4.595    16.857     0.000     0.000     0.000     0.132     0.707    -0.303     0.305    -5.355     5.740     0.000     0.000     0.000     0.000    -1.366     3.438     0.000     0.000
