!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050900      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8791         4161   214.218   190.970     2.859     3.040     0.069     1.806     4.808     0.161     2.790     2.307    -5.136     3.286    11.822     0.000     0.000     0.000     0.017     0.108     0.009     0.011    -3.026     3.269     0.000     0.000     0.000     0.000    -0.895     2.300     0.000     0.000
     2    31.400GHz    -1         8791         4283   205.597   179.243     2.246     3.674     0.206     1.364     5.007     0.081     2.040     3.398    -7.690     4.906    15.852     0.000     0.000     0.000     0.009     0.163     0.004     0.005    -4.913     5.364     0.000     0.000     0.000     0.000    -1.222     3.147     0.000     0.000
     3    50.300GHz    -1         8791         4268   243.591   236.161     2.370     2.319     0.001     1.092     3.627     0.102     2.369     1.972    -5.301     3.426    11.213     0.000     0.000     0.000     0.048     0.254    -0.038     0.051    -3.074     3.344     0.000     0.000     0.000     0.000    -0.478     1.247     0.000     0.000
     4    52.799GHz     1         8791         4283   255.977   256.913     0.032     0.597    -0.010     0.273     1.218     0.059     0.042     0.506    -1.151     0.741     1.617     0.000     0.000     0.000     0.010     0.024     0.056     0.058    -0.518     0.566     0.000     0.000     0.000     0.000     0.029     0.076     0.000     0.000
     5    53.595GHz     1         8791         4283   248.915   250.460     0.070     0.305    -0.001     0.174     0.485     0.155     0.072     0.244    -0.290     0.196     0.444     0.000     0.000     0.000    -0.069     0.115     0.002     0.002    -0.020     0.022     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
     6    54.400GHz    -1         8791         8262   232.596   232.967    -2.044     0.699     0.006     0.181     0.272     0.511    -2.050     0.672     0.147     0.246    -1.922     0.000     0.000     0.000    -0.311     0.681     0.049     0.043     0.012     0.020     0.000     0.000     0.000     0.000    -0.026     0.045     0.000     0.000
     7    54.941GHz     1         8791         8791   224.727   224.727    -0.048     0.337     0.002     0.135     0.256     0.280    -0.050     0.313     0.273     0.239    -0.234     0.000     0.000     0.000    -0.096     0.205     0.007     0.007     0.001     0.002     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     8    55.499GHz     1         8791         8791   217.690   217.690    -0.038     0.278     0.002     0.132     0.275     0.229    -0.040     0.243    -0.090     0.100     0.182     0.000     0.000     0.000    -0.116     0.218    -0.011     0.013    -0.002     0.003     0.000     0.000     0.000     0.000    -0.004     0.015     0.000     0.000
     9    57.290GHz     1         8791         8791   212.209   212.209    -0.173     0.251     0.004     0.167     0.340     0.242    -0.177     0.180    -0.057     0.163    -0.072     0.000     0.000     0.000    -0.062     0.092     0.001     0.002     0.007     0.014     0.000     0.000     0.000     0.000     0.006     0.013     0.000     0.000
    10    57.290GHz     1         8791         8791   215.149   215.149    -0.063     0.320     0.005     0.189     0.400     0.224    -0.068     0.255    -0.021     0.173    -0.024     0.000     0.000     0.000    -0.040     0.199     0.015     0.016     0.000     0.001     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8786         8786   228.705   228.705     0.207     0.399     0.011     0.320     1.000     0.103     0.196     0.238    -0.028     0.167     0.272     0.000     0.000     0.000    -0.062     0.177     0.014     0.022    -0.001     0.001     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8788         8788   238.636   238.636     0.318     0.507     0.009     0.461     1.500     0.095     0.309     0.207    -0.032     0.171     0.393     0.000     0.000     0.000    -0.053     0.120     0.008     0.013    -0.005     0.010     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8791         3862   242.215   237.410     2.829     4.122    -0.017     2.183     5.371     0.212     2.846     3.548    -6.922     4.593    16.857     0.000     0.000     0.000     0.123     0.712    -0.306     0.312    -5.466     5.799     0.000     0.000     0.000     0.000    -1.441     3.510     0.000     0.000
