!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050306      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8929         4773   204.658   185.197     3.343     3.140     0.117     1.899     4.601     0.188     3.225     2.277    -5.112     3.292    11.806     0.000     0.000     0.000     0.005     0.022     0.024     0.031    -3.025     3.305     0.000     0.000     0.000     0.000    -0.472     1.662     0.000     0.000
     2    31.400GHz    -1         8929         4963   195.734   174.138     2.853     3.839     0.214     1.338     4.781     0.086     2.639     3.517    -7.652     4.910    15.812     0.000     0.000     0.000     0.013     0.099     0.019     0.025    -4.913     5.451     0.000     0.000     0.000     0.000    -0.638     2.274     0.000     0.000
     3    50.300GHz    -1         8929         4954   240.947   234.399     2.612     2.397     0.044     1.075     3.479     0.105     2.569     2.080    -5.293     3.450    11.197     0.000     0.000     0.000     0.037     0.258    -0.045     0.054    -3.076     3.407     0.000     0.000     0.000     0.000    -0.253     0.906     0.000     0.000
     4    52.799GHz     1         8929         4963   256.154   256.357     0.012     0.565     0.008     0.275     1.125     0.065     0.004     0.471    -1.156     0.753     1.610     0.000     0.000     0.000     0.011     0.031     0.050     0.049    -0.524     0.581     0.000     0.000     0.000     0.000     0.013     0.046     0.000     0.000
     5    53.595GHz     1         8929         4963   249.353   250.287     0.086     0.310     0.009     0.173     0.444     0.169     0.077     0.247    -0.290     0.200     0.445     0.000     0.000     0.000    -0.066     0.119     0.004     0.003    -0.019     0.021     0.000     0.000     0.000     0.000     0.003     0.012     0.000     0.000
     6    54.400GHz    -1         8929         8419   232.804   233.112    -2.030     0.677     0.009     0.191     0.250     0.609    -2.039     0.644     0.150     0.247    -1.901     0.000     0.000     0.000    -0.335     0.632     0.025     0.021     0.025     0.040     0.000     0.000     0.000     0.000    -0.003     0.006     0.000     0.000
     7    54.941GHz     1         8929         8928   224.771   224.772    -0.065     0.344     0.002     0.133     0.251     0.281    -0.067     0.316     0.273     0.239    -0.232     0.000     0.000     0.000    -0.105     0.198    -0.003     0.003     0.001     0.002     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8929         8929   217.668   217.668    -0.053     0.283     0.005     0.131     0.275     0.227    -0.059     0.247    -0.091     0.100     0.180     0.000     0.000     0.000    -0.122     0.212    -0.022     0.025    -0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     9    57.290GHz     1         8929         8929   212.229   212.229    -0.169     0.244     0.004     0.167     0.340     0.240    -0.173     0.183    -0.056     0.166    -0.076     0.000     0.000     0.000    -0.056     0.093     0.004     0.006     0.008     0.015     0.000     0.000     0.000     0.000     0.003     0.010     0.000     0.000
    10    57.290GHz     1         8929         8929   215.196   215.196    -0.062     0.310     0.002     0.189     0.400     0.224    -0.064     0.246    -0.024     0.173    -0.023     0.000     0.000     0.000    -0.039     0.193     0.022     0.025     0.000     0.001     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8929         8929   228.477   228.477     0.167     0.399     0.001     0.325     1.000     0.106     0.166     0.225    -0.031     0.175     0.274     0.000     0.000     0.000    -0.084     0.151     0.008     0.010    -0.001     0.002     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
    13    57.290GHz     1         8929         8929   238.005   238.005     0.302     0.495     0.013     0.449     1.500     0.090     0.289     0.206    -0.029     0.176     0.401     0.000     0.000     0.000    -0.077     0.104     0.000     0.000    -0.005     0.009     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8929         4448   239.957   235.054     3.536     4.241     0.091     2.146     5.176     0.213     3.445     3.690    -7.027     4.628    16.822     0.000     0.000     0.000     0.165     0.660    -0.294     0.320    -5.425     5.884     0.000     0.000     0.000     0.000    -0.796     2.673     0.000     0.000
