!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050306      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8929         4732   204.658   184.288     3.525     3.240     0.195     1.953     4.591     0.200     3.330     2.332    -5.056     3.298    11.806     0.000     0.000     0.000     0.005     0.022     0.024     0.030    -3.011     3.302     0.000     0.000     0.000     0.000    -0.438     1.608     0.000     0.000
     2    31.400GHz    -1         8929         4951   195.734   173.473     3.065     3.949     0.264     1.348     4.766     0.089     2.801     3.619    -7.564     4.922    15.812     0.000     0.000     0.000     0.014     0.098     0.019     0.024    -4.894     5.449     0.000     0.000     0.000     0.000    -0.586     2.191     0.000     0.000
     3    50.300GHz    -1         8929         4942   240.947   234.040     2.711     2.453     0.050     1.081     3.471     0.107     2.661     2.147    -5.233     3.456    11.197     0.000     0.000     0.000     0.034     0.256    -0.044     0.052    -3.061     3.407     0.000     0.000     0.000     0.000    -0.233     0.877     0.000     0.000
     4    52.799GHz     1         8929         4951   256.154   256.180     0.013     0.596    -0.003     0.304     1.122     0.080     0.016     0.480    -1.142     0.754     1.609     0.000     0.000     0.000     0.010     0.029     0.049     0.047    -0.523     0.583     0.000     0.000     0.000     0.000     0.013     0.050     0.000     0.000
     5    53.595GHz     1         8929         4951   249.353   250.187     0.081     0.327     0.004     0.198     0.443     0.217     0.077     0.247    -0.287     0.200     0.443     0.000     0.000     0.000    -0.065     0.118     0.003     0.003    -0.019     0.021     0.000     0.000     0.000     0.000     0.002     0.010     0.000     0.000
     6    54.400GHz    -1         8929         8443   232.804   233.090    -2.030     0.680     0.012     0.202     0.249     0.684    -2.042     0.641     0.150     0.247    -1.901     0.000     0.000     0.000    -0.337     0.628     0.025     0.021     0.025     0.040     0.000     0.000     0.000     0.000    -0.003     0.006     0.000     0.000
     7    54.941GHz     1         8929         8928   224.771   224.772    -0.058     0.355     0.011     0.147     0.251     0.345    -0.068     0.315     0.273     0.239    -0.233     0.000     0.000     0.000    -0.104     0.195    -0.004     0.004     0.001     0.001     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
     8    55.499GHz     1         8929         8929   217.668   217.668    -0.041     0.302     0.015     0.151     0.275     0.304    -0.057     0.243    -0.091     0.100     0.178     0.000     0.000     0.000    -0.122     0.210    -0.019     0.022    -0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     9    57.290GHz     1         8929         8929   212.229   212.229    -0.151     0.257     0.027     0.182     0.340     0.292    -0.178     0.186    -0.057     0.166    -0.076     0.000     0.000     0.000    -0.057     0.094     0.000     0.001     0.008     0.015     0.000     0.000     0.000     0.000     0.003     0.010     0.000     0.000
    10    57.290GHz     1         8929         8929   215.196   215.196    -0.037     0.323     0.029     0.202     0.400     0.260    -0.066     0.246    -0.025     0.173    -0.024     0.000     0.000     0.000    -0.039     0.193     0.020     0.023     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8929         8929   228.477   228.477     0.200     0.430     0.035     0.343     1.000     0.119     0.165     0.223    -0.031     0.174     0.274     0.000     0.000     0.000    -0.084     0.150     0.007     0.009    -0.001     0.001     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
    13    57.290GHz     1         8929         8929   238.005   238.005     0.344     0.530     0.063     0.476     1.500     0.103     0.280     0.204    -0.032     0.175     0.399     0.000     0.000     0.000    -0.079     0.101    -0.001     0.002    -0.005     0.009     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8929         4423   239.957   234.578     3.719     4.364     0.076     2.197     5.158     0.224     3.643     3.821    -6.955     4.633    16.822     0.000     0.000     0.000     0.174     0.656    -0.293     0.312    -5.376     5.874     0.000     0.000     0.000     0.000    -0.729     2.570     0.000     0.000
