!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050100      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8770         4108   213.319   189.974     3.006     2.881     0.060     1.764     4.797     0.155     2.946     2.219    -5.097     3.233    11.800     0.000     0.000     0.000     0.002     0.009     0.022     0.028    -2.972     3.285     0.000     0.000     0.000     0.000    -0.808     2.135     0.000     0.000
     2    31.400GHz    -1         8770         4222   204.141   178.089     2.385     3.502     0.201     1.336     4.997     0.079     2.184     3.264    -7.703     4.871    15.806     0.000     0.000     0.000     0.010     0.100     0.019     0.025    -4.867     5.394     0.000     0.000     0.000     0.000    -1.082     2.875     0.000     0.000
     3    50.300GHz    -1         8770         4214   242.530   235.602     2.448     2.312     0.054     1.131     3.630     0.110     2.394     1.941    -5.309     3.396    11.203     0.000     0.000     0.000     0.033     0.259    -0.046     0.061    -3.050     3.374     0.000     0.000     0.000     0.000    -0.437     1.167     0.000     0.000
     4    52.799GHz     1         8770         4222   255.505   256.791     0.023     0.599     0.003     0.281     1.208     0.063     0.020     0.503    -1.160     0.741     1.607     0.000     0.000     0.000     0.010     0.031     0.053     0.053    -0.525     0.582     0.000     0.000     0.000     0.000     0.035     0.094     0.000     0.000
     5    53.595GHz     1         8770         4222   248.765   250.554     0.074     0.308    -0.001     0.177     0.478     0.164     0.076     0.246    -0.290     0.195     0.437     0.000     0.000     0.000    -0.065     0.121     0.005     0.004    -0.021     0.023     0.000     0.000     0.000     0.000     0.010     0.028     0.000     0.000
     6    54.400GHz    -1         8770         8143   232.712   233.023    -1.952     0.697    -0.012     0.178     0.270     0.477    -1.939     0.673     0.166     0.254    -1.879     0.000     0.000     0.000    -0.274     0.647     0.005     0.004     0.028     0.048     0.000     0.000     0.000     0.000     0.014     0.026     0.000     0.000
     7    54.941GHz     1         8770         8770   224.785   224.785    -0.058     0.347     0.002     0.133     0.255     0.276    -0.060     0.322     0.274     0.238    -0.234     0.000     0.000     0.000    -0.099     0.211    -0.002     0.002     0.001     0.001     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
     8    55.499GHz     1         8770         8770   217.676   217.676    -0.062     0.285     0.000     0.132     0.275     0.230    -0.062     0.252    -0.093     0.101     0.175     0.000     0.000     0.000    -0.123     0.225    -0.016     0.017    -0.002     0.005     0.000     0.000     0.000     0.000    -0.003     0.012     0.000     0.000
     9    57.290GHz     1         8770         8770   211.961   211.961    -0.178     0.250     0.001     0.171     0.340     0.252    -0.179     0.185    -0.056     0.168    -0.073     0.000     0.000     0.000    -0.062     0.092    -0.000     0.000     0.007     0.015     0.000     0.000     0.000     0.000     0.005     0.012     0.000     0.000
    10    57.290GHz     1         8770         8770   214.882   214.882    -0.068     0.314    -0.002     0.192     0.400     0.229    -0.066     0.250    -0.025     0.176    -0.024     0.000     0.000     0.000    -0.039     0.195     0.021     0.020    -0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8770         8770   228.436   228.436     0.191     0.398     0.013     0.328     1.000     0.108     0.177     0.217    -0.033     0.176     0.270     0.000     0.000     0.000    -0.059     0.135     0.002     0.002    -0.002     0.004     0.000     0.000     0.000     0.000    -0.002     0.004     0.000     0.000
    13    57.290GHz     1         8768         8768   238.576   238.576     0.338     0.504     0.019     0.454     1.500     0.092     0.318     0.208    -0.034     0.180     0.392     0.000     0.000     0.000    -0.037     0.107     0.005     0.008    -0.007     0.015     0.000     0.000     0.000     0.000    -0.002     0.004     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8770         3871   240.843   236.570     3.033     4.016    -0.015     2.106     5.360     0.200     3.048     3.499    -6.979     4.563    16.857     0.000     0.000     0.000     0.163     0.748    -0.319     0.342    -5.350     5.881     0.000     0.000     0.000     0.000    -1.323     3.363     0.000     0.000
