!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019053018      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8783         4417   204.182   183.419     3.484     3.019     0.106     1.940     4.583     0.197     3.379     2.238    -5.195     3.248    11.906     0.000     0.000     0.000     0.016     0.065     0.002     0.003    -2.960     3.325     0.000     0.000     0.000     0.000    -0.390     1.506     0.000     0.000
     2    31.400GHz    -1         8783         4643   195.233   172.397     3.002     3.776     0.226     1.319     4.743     0.086     2.776     3.460    -7.838     4.915    15.933     0.000     0.000     0.000     0.012     0.112     0.003     0.004    -4.803     5.413     0.000     0.000     0.000     0.000    -0.531     2.068     0.000     0.000
     3    50.300GHz    -1         8783         4630   240.780   233.912     2.843     2.386     0.118     1.095     3.454     0.115     2.725     2.024    -5.359     3.392    11.238     0.000     0.000     0.000     0.050     0.169    -0.010     0.013    -2.985     3.360     0.000     0.000     0.000     0.000    -0.208     0.822     0.000     0.000
     4    52.799GHz     1         8783         4643   256.102   256.470     0.034     0.574     0.010     0.298     1.120     0.078     0.024     0.445    -1.157     0.730     1.619     0.000     0.000     0.000     0.003     0.006     0.054     0.055    -0.510     0.575     0.000     0.000     0.000     0.000     0.015     0.061     0.000     0.000
     5    53.595GHz     1         8783         4643   249.225   250.231     0.053     0.306     0.007     0.191     0.443     0.203     0.046     0.237    -0.295     0.197     0.442     0.000     0.000     0.000    -0.080     0.110     0.002     0.002    -0.026     0.029     0.000     0.000     0.000     0.000     0.002     0.010     0.000     0.000
     6    54.400GHz    -1         8783         8316   232.365   232.816    -2.158     0.653     0.018     0.212     0.257     0.748    -2.177     0.599     0.137     0.239    -1.969     0.000     0.000     0.000    -0.388     0.600     0.054     0.049     0.001     0.001     0.000     0.000     0.000     0.000    -0.012     0.026     0.000     0.000
     7    54.941GHz     1         8783         8781   224.249   224.249    -0.051     0.339     0.007     0.150     0.252     0.353    -0.058     0.296     0.271     0.236    -0.220     0.000     0.000     0.000    -0.109     0.171    -0.000     0.000     0.002     0.004     0.000     0.000     0.000     0.000    -0.003     0.008     0.000     0.000
     8    55.499GHz     1         8783         8783   216.994   216.994    -0.031     0.264     0.014     0.149     0.275     0.298    -0.045     0.208    -0.089     0.099     0.185     0.000     0.000     0.000    -0.116     0.172    -0.022     0.026    -0.001     0.002     0.000     0.000     0.000     0.000    -0.002     0.009     0.000     0.000
     9    57.290GHz     1         8783         8782   211.536   211.537    -0.136     0.274     0.026     0.195     0.340     0.334    -0.161     0.185    -0.061     0.164    -0.057     0.000     0.000     0.000    -0.074     0.121     0.018     0.029     0.009     0.016     0.000     0.000     0.000     0.000     0.004     0.013     0.000     0.000
    10    57.290GHz     1         8783         8783   214.324   214.324    -0.014     0.345     0.044     0.207     0.400     0.279    -0.058     0.260    -0.022     0.173    -0.006     0.000     0.000     0.000    -0.056     0.211     0.021     0.025     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8781         8781   227.638   227.638     0.297     0.444     0.069     0.367     1.000     0.139     0.228     0.219    -0.019     0.170     0.292     0.000     0.000     0.000    -0.052     0.134     0.001     0.002     0.003     0.005     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    13    57.290GHz     1         8780         8780   237.831   237.831     0.456     0.583     0.087     0.531     1.500     0.129     0.370     0.206    -0.021     0.178     0.418     0.000     0.000     0.000    -0.033     0.106     0.006     0.010    -0.000     0.001     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8783         4109   240.278   234.765     3.939     4.339     0.194     2.237     5.128     0.236     3.744     3.627    -7.108     4.561    16.843     0.000     0.000     0.000     0.171     0.654    -0.190     0.218    -5.298     5.787     0.000     0.000     0.000     0.000    -0.673     2.464     0.000     0.000
