!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052300      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8805         4044   211.782   186.651     3.284     3.082     0.202     1.842     4.708     0.173     3.082     2.274    -5.144     3.261    11.887     0.000     0.000     0.000     0.025     0.130    -0.014     0.017    -3.059     3.248     0.000     0.000     0.000     0.000    -0.614     1.911     0.000     0.000
     2    31.400GHz    -1         8805         4212   202.894   175.221     2.626     3.650     0.298     1.304     4.896     0.079     2.328     3.353    -7.753     4.912    15.911     0.000     0.000     0.000     0.011     0.156    -0.013     0.017    -4.990     5.318     0.000     0.000     0.000     0.000    -0.837     2.638     0.000     0.000
     3    50.300GHz    -1         8805         4205   242.949   234.647     2.538     2.266     0.071     1.069     3.556     0.103     2.467     1.952    -5.347     3.425    11.231     0.000     0.000     0.000     0.052     0.211    -0.025     0.032    -3.103     3.301     0.000     0.000     0.000     0.000    -0.341     1.082     0.000     0.000
     4    52.799GHz     1         8805         4212   256.269   256.624    -0.024     0.574    -0.032     0.294     1.170     0.074     0.009     0.455    -1.157     0.739     1.617     0.000     0.000     0.000     0.004     0.009     0.059     0.058    -0.528     0.563     0.000     0.000     0.000     0.000     0.014     0.044     0.000     0.000
     5    53.595GHz     1         8805         4212   249.214   250.364     0.027     0.306    -0.021     0.187     0.463     0.192     0.048     0.241    -0.295     0.199     0.442     0.000     0.000     0.000    -0.082     0.115     0.006     0.005    -0.025     0.027     0.000     0.000     0.000     0.000     0.003     0.010     0.000     0.000
     6    54.400GHz    -1         8805         8300   232.469   232.874    -2.167     0.671    -0.019     0.206     0.262     0.707    -2.148     0.619     0.136     0.238    -1.959     0.000     0.000     0.000    -0.363     0.629     0.050     0.044     0.002     0.004     0.000     0.000     0.000     0.000    -0.015     0.028     0.000     0.000
     7    54.941GHz     1         8805         8805   224.371   224.371    -0.071     0.338    -0.008     0.150     0.255     0.349    -0.063     0.305     0.270     0.235    -0.221     0.000     0.000     0.000    -0.114     0.192    -0.000     0.000     0.002     0.004     0.000     0.000     0.000     0.000    -0.000     0.000     0.000     0.000
     8    55.499GHz     1         8805         8804   217.056   217.057    -0.056     0.271     0.003     0.148     0.275     0.289    -0.059     0.226    -0.090     0.098     0.186     0.000     0.000     0.000    -0.123     0.185    -0.028     0.033    -0.001     0.003     0.000     0.000     0.000     0.000    -0.003     0.014     0.000     0.000
     9    57.290GHz     1         8805         8805   211.342   211.342    -0.150     0.271     0.024     0.187     0.340     0.306    -0.174     0.190    -0.061     0.162    -0.065     0.000     0.000     0.000    -0.075     0.124     0.014     0.022     0.008     0.016     0.000     0.000     0.000     0.000     0.006     0.015     0.000     0.000
    10    57.290GHz     1         8805         8805   214.244   214.244    -0.020     0.355     0.035     0.207     0.400     0.275    -0.055     0.262    -0.022     0.173    -0.017     0.000     0.000     0.000    -0.043     0.212     0.023     0.026     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8803         8803   227.981   227.981     0.215     0.428     0.014     0.347     1.000     0.121     0.201     0.206    -0.028     0.168     0.275     0.000     0.000     0.000    -0.054     0.126     0.006     0.009     0.001     0.002     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    13    57.290GHz     1         8804         8804   238.113   238.113     0.344     0.557     0.012     0.503     1.500     0.113     0.331     0.202    -0.029     0.175     0.394     0.000     0.000     0.000    -0.043     0.110     0.012     0.019    -0.004     0.007     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8805         3795   241.880   235.936     3.331     4.179     0.135     2.160     5.245     0.211     3.196     3.626    -7.096     4.588    16.869     0.000     0.000     0.000     0.142     0.719    -0.273     0.294    -5.424     5.717     0.000     0.000     0.000     0.000    -1.023     3.057     0.000     0.000
