!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052006      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8954         4821   203.521   183.876     3.366     2.912     0.126     1.814     4.593     0.170     3.240     2.162    -5.134     3.295    11.859     0.000     0.000     0.000     0.027     0.104    -0.007     0.009    -3.032     3.320     0.000     0.000     0.000     0.000    -0.473     1.696     0.000     0.000
     2    31.400GHz    -1         8954         5006   194.623   173.174     2.918     3.608     0.255     1.274     4.774     0.078     2.662     3.305    -7.655     4.948    15.891     0.000     0.000     0.000     0.020     0.145    -0.003     0.004    -4.958     5.415     0.000     0.000     0.000     0.000    -0.632     2.289     0.000     0.000
     3    50.300GHz    -1         8954         4993   240.639   233.913     2.703     2.276     0.052     1.050     3.469     0.100     2.650     1.925    -5.272     3.452    11.235     0.000     0.000     0.000     0.039     0.202    -0.024     0.032    -3.085     3.355     0.000     0.000     0.000     0.000    -0.243     0.888     0.000     0.000
     4    52.799GHz     1         8954         5006   256.224   256.309     0.020     0.561     0.000     0.275     1.123     0.065     0.020     0.456    -1.142     0.745     1.621     0.000     0.000     0.000     0.004     0.009     0.049     0.051    -0.525     0.573     0.000     0.000     0.000     0.000     0.012     0.045     0.000     0.000
     5    53.595GHz     1         8954         5006   249.364   250.230     0.051     0.302    -0.005     0.173     0.444     0.167     0.056     0.244    -0.292     0.203     0.443     0.000     0.000     0.000    -0.071     0.114    -0.000     0.000    -0.025     0.028     0.000     0.000     0.000     0.000     0.002     0.007     0.000     0.000
     6    54.400GHz    -1         8954         8405   232.491   232.841    -2.160     0.656    -0.010     0.202     0.249     0.696    -2.150     0.622     0.141     0.242    -1.948     0.000     0.000     0.000    -0.387     0.622     0.052     0.047     0.004     0.007     0.000     0.000     0.000     0.000    -0.012     0.023     0.000     0.000
     7    54.941GHz     1         8954         8953   224.366   224.366    -0.071     0.334    -0.001     0.133     0.251     0.282    -0.070     0.305     0.271     0.237    -0.225     0.000     0.000     0.000    -0.116     0.185    -0.003     0.003     0.002     0.005     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
     8    55.499GHz     1         8954         8954   217.051   217.051    -0.061     0.261    -0.000     0.128     0.275     0.217    -0.061     0.225    -0.090     0.098     0.185     0.000     0.000     0.000    -0.124     0.183    -0.029     0.034    -0.001     0.003     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     9    57.290GHz     1         8954         8954   211.389   211.389    -0.169     0.254     0.005     0.169     0.340     0.247    -0.174     0.187    -0.060     0.161    -0.068     0.000     0.000     0.000    -0.071     0.123     0.013     0.019     0.009     0.016     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
    10    57.290GHz     1         8954         8954   214.239   214.239    -0.061     0.332     0.003     0.191     0.400     0.228    -0.065     0.265    -0.021     0.171    -0.016     0.000     0.000     0.000    -0.048     0.216     0.017     0.019     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8954         8954   227.475   227.475     0.188     0.403     0.003     0.323     1.000     0.105     0.185     0.240    -0.025     0.172     0.275     0.000     0.000     0.000    -0.068     0.156     0.002     0.003     0.001     0.003     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8952         8952   237.396   237.396     0.307     0.518     0.000     0.465     1.500     0.096     0.306     0.216    -0.028     0.173     0.394     0.000     0.000     0.000    -0.057     0.120     0.001     0.001    -0.004     0.007     0.000     0.000     0.000     0.000    -0.000     0.000     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8954         4465   239.678   234.486     3.766     4.170     0.105     2.174     5.154     0.220     3.661     3.506    -6.915     4.582    16.907     0.000     0.000     0.000     0.189     0.696    -0.254     0.287    -5.471     5.757     0.000     0.000     0.000     0.000    -0.794     2.708     0.000     0.000
