!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052006      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8954         4829   203.521   182.886     3.566     2.967     0.202     1.828     4.580     0.175     3.364     2.200    -5.083     3.298    11.859     0.000     0.000     0.000     0.029     0.103    -0.006     0.008    -2.992     3.299     0.000     0.000     0.000     0.000    -0.443     1.648     0.000     0.000
     2    31.400GHz    -1         8954         5027   194.623   172.628     3.129     3.670     0.286     1.268     4.747     0.080     2.844     3.350    -7.593     4.950    15.891     0.000     0.000     0.000     0.023     0.143    -0.003     0.004    -4.888     5.386     0.000     0.000     0.000     0.000    -0.587     2.219     0.000     0.000
     3    50.300GHz    -1         8954         5017   240.639   233.548     2.817     2.318     0.066     1.069     3.454     0.104     2.752     1.956    -5.227     3.454    11.235     0.000     0.000     0.000     0.036     0.201    -0.024     0.032    -3.041     3.335     0.000     0.000     0.000     0.000    -0.228     0.866     0.000     0.000
     4    52.799GHz     1         8954         5027   256.224   256.021     0.025     0.572    -0.015     0.294     1.120     0.075     0.040     0.457    -1.131     0.745     1.621     0.000     0.000     0.000     0.005     0.012     0.050     0.053    -0.517     0.570     0.000     0.000     0.000     0.000     0.013     0.049     0.000     0.000
     5    53.595GHz     1         8954         5027   249.364   250.020     0.052     0.307    -0.018     0.187     0.444     0.197     0.070     0.240    -0.288     0.203     0.445     0.000     0.000     0.000    -0.068     0.111     0.005     0.005    -0.024     0.027     0.000     0.000     0.000     0.000     0.001     0.003     0.000     0.000
     6    54.400GHz    -1         8954         8465   232.491   232.812    -2.161     0.657    -0.011     0.213     0.249     0.777    -2.150     0.619     0.139     0.241    -1.948     0.000     0.000     0.000    -0.386     0.621     0.052     0.047     0.004     0.007     0.000     0.000     0.000     0.000    -0.012     0.023     0.000     0.000
     7    54.941GHz     1         8954         8953   224.366   224.366    -0.066     0.341     0.004     0.145     0.251     0.336    -0.070     0.305     0.271     0.236    -0.225     0.000     0.000     0.000    -0.117     0.187    -0.001     0.001     0.003     0.005     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
     8    55.499GHz     1         8954         8954   217.051   217.051    -0.050     0.271     0.013     0.143     0.275     0.274    -0.063     0.227    -0.090     0.097     0.185     0.000     0.000     0.000    -0.125     0.183    -0.030     0.035    -0.001     0.003     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     9    57.290GHz     1         8954         8952   211.389   211.390    -0.152     0.273     0.027     0.190     0.340     0.319    -0.179     0.188    -0.061     0.160    -0.070     0.000     0.000     0.000    -0.072     0.124     0.011     0.017     0.009     0.016     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
    10    57.290GHz     1         8954         8954   214.239   214.239    -0.041     0.351     0.025     0.207     0.400     0.272    -0.067     0.264    -0.021     0.170    -0.017     0.000     0.000     0.000    -0.048     0.213     0.015     0.018     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8954         8954   227.475   227.475     0.187     0.454     0.006     0.356     1.000     0.126     0.181     0.242    -0.026     0.173     0.274     0.000     0.000     0.000    -0.068     0.155    -0.001     0.002     0.002     0.003     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8952         8952   237.396   237.396     0.306     0.571    -0.002     0.506     1.500     0.114     0.308     0.213    -0.029     0.172     0.394     0.000     0.000     0.000    -0.056     0.116     0.001     0.002    -0.003     0.006     0.000     0.000     0.000     0.000    -0.000     0.000     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8954         4464   239.678   234.006     4.024     4.264     0.149     2.186     5.125     0.225     3.875     3.557    -6.871     4.589    16.907     0.000     0.000     0.000     0.203     0.690    -0.253     0.286    -5.373     5.719     0.000     0.000     0.000     0.000    -0.738     2.621     0.000     0.000
