!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052000      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8976         4119   214.532   191.313     3.172     3.037     0.243     1.857     4.717     0.178     2.929     2.253    -5.332     3.233    11.856     0.000     0.000     0.000     0.001     0.116    -0.006     0.007    -2.967     3.246     0.000     0.000     0.000     0.000    -0.624     1.904     0.000     0.000
     2    31.400GHz    -1         8976         4285   204.425   177.471     2.424     3.694     0.272     1.354     4.903     0.083     2.151     3.395    -8.011     4.901    15.891     0.000     0.000     0.000    -0.015     0.161    -0.001     0.001    -4.856     5.318     0.000     0.000     0.000     0.000    -0.856     2.622     0.000     0.000
     3    50.300GHz    -1         8976         4279   243.683   236.472     2.491     2.296     0.054     1.070     3.561     0.104     2.437     1.983    -5.496     3.394    11.239     0.000     0.000     0.000     0.081     0.220    -0.029     0.034    -3.017     3.296     0.000     0.000     0.000     0.000    -0.342     1.052     0.000     0.000
     4    52.799GHz     1         8976         4285   256.441   257.583     0.002     0.589    -0.005     0.290     1.175     0.071     0.007     0.482    -1.188     0.730     1.620     0.000     0.000     0.000     0.007     0.012     0.061     0.057    -0.514     0.563     0.000     0.000     0.000     0.000     0.021     0.064     0.000     0.000
     5    53.595GHz     1         8976         4285   249.234   250.864     0.024     0.305    -0.015     0.188     0.464     0.192     0.038     0.244    -0.301     0.197     0.445     0.000     0.000     0.000    -0.088     0.116     0.002     0.002    -0.024     0.026     0.000     0.000     0.000     0.000     0.003     0.011     0.000     0.000
     6    54.400GHz    -1         8976         8453   232.566   233.009    -2.133     0.693    -0.007     0.207     0.265     0.689    -2.126     0.648     0.143     0.241    -1.946     0.000     0.000     0.000    -0.359     0.658     0.054     0.047     0.004     0.007     0.000     0.000     0.000     0.000    -0.022     0.041     0.000     0.000
     7    54.941GHz     1         8976         8974   224.532   224.532    -0.061     0.346    -0.001     0.146     0.254     0.332    -0.060     0.312     0.273     0.236    -0.224     0.000     0.000     0.000    -0.109     0.197    -0.002     0.002     0.002     0.004     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
     8    55.499GHz     1         8976         8976   217.301   217.301    -0.056     0.284     0.003     0.152     0.275     0.306    -0.059     0.236    -0.091     0.100     0.186     0.000     0.000     0.000    -0.118     0.192    -0.031     0.035    -0.001     0.003     0.000     0.000     0.000     0.000    -0.003     0.013     0.000     0.000
     9    57.290GHz     1         8976         8976   211.744   211.744    -0.158     0.266     0.019     0.190     0.340     0.317    -0.177     0.184    -0.062     0.162    -0.070     0.000     0.000     0.000    -0.068     0.112     0.009     0.014     0.008     0.015     0.000     0.000     0.000     0.000     0.006     0.015     0.000     0.000
    10    57.290GHz     1         8975         8975   214.794   214.794    -0.021     0.338     0.035     0.209     0.400     0.281    -0.056     0.257    -0.023     0.171    -0.017     0.000     0.000     0.000    -0.034     0.203     0.013     0.014     0.002     0.003     0.000     0.000     0.000     0.000     0.003     0.006     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8974         8974   228.894   228.894     0.236     0.441     0.037     0.354     1.000     0.127     0.199     0.239    -0.027     0.175     0.275     0.000     0.000     0.000    -0.051     0.161    -0.001     0.002     0.002     0.003     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8965         8965   239.120   239.120     0.367     0.541     0.041     0.492     1.500     0.108     0.327     0.216    -0.028     0.174     0.396     0.000     0.000     0.000    -0.039     0.123     0.001     0.001    -0.002     0.004     0.000     0.000     0.000     0.000    -0.000     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8976         3910   243.297   239.658     3.099     3.951     0.076     2.092     5.230     0.197     3.023     3.571    -7.255     4.553    16.918     0.000     0.000     0.000     0.018     0.775    -0.290     0.320    -5.322     5.701     0.000     0.000     0.000     0.000    -1.046     3.062     0.000     0.000
