!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050818      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8802         4869   201.468   183.893     2.981     2.893    -0.107     1.796     4.598     0.168     3.089     2.183    -5.113     3.297    11.835     0.000     0.000     0.000     0.018     0.108     0.015     0.019    -3.219     3.272     0.000     0.000     0.000     0.000    -0.446     1.678     0.000     0.000
     2    31.400GHz    -1         8802         5038   191.898   172.518     2.482     3.478     0.104     1.274     4.812     0.077     2.378     3.195    -7.629     4.890    15.860     0.000     0.000     0.000     0.012     0.156     0.008     0.010    -5.264     5.360     0.000     0.000     0.000     0.000    -0.609     2.305     0.000     0.000
     3    50.300GHz    -1         8802         5028   238.930   233.646     2.461     2.222     0.063     1.048     3.493     0.101     2.398     1.870    -5.287     3.446    11.211     0.000     0.000     0.000     0.046     0.248    -0.035     0.048    -3.289     3.339     0.000     0.000     0.000     0.000    -0.248     0.945     0.000     0.000
     4    52.799GHz     1         8802         5038   255.350   256.111    -0.014     0.521    -0.007     0.271     1.120     0.066    -0.007     0.435    -1.148     0.747     1.618     0.000     0.000     0.000     0.009     0.025     0.055     0.058    -0.555     0.565     0.000     0.000     0.000     0.000     0.014     0.054     0.000     0.000
     5    53.595GHz     1         8802         5038   248.964   250.097     0.073     0.296    -0.005     0.173     0.443     0.172     0.077     0.243    -0.291     0.200     0.444     0.000     0.000     0.000    -0.063     0.114     0.005     0.004    -0.021     0.022     0.000     0.000     0.000     0.000     0.004     0.014     0.000     0.000
     6    54.400GHz    -1         8802         8290   232.589   233.055    -2.083     0.687    -0.013     0.193     0.255     0.622    -2.070     0.658     0.144     0.243    -1.919     0.000     0.000     0.000    -0.344     0.662     0.046     0.039     0.016     0.023     0.000     0.000     0.000     0.000    -0.013     0.026     0.000     0.000
     7    54.941GHz     1         8802         8802   224.649   224.649    -0.058     0.337     0.000     0.136     0.252     0.289    -0.058     0.309     0.273     0.239    -0.232     0.000     0.000     0.000    -0.106     0.196     0.006     0.005     0.001     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     8    55.499GHz     1         8802         8802   217.504   217.504    -0.056     0.268     0.001     0.130     0.275     0.224    -0.057     0.234    -0.090     0.100     0.181     0.000     0.000     0.000    -0.128     0.205    -0.016     0.018    -0.002     0.004     0.000     0.000     0.000     0.000    -0.002     0.010     0.000     0.000
     9    57.290GHz     1         8802         8802   211.771   211.771    -0.186     0.251    -0.001     0.172     0.340     0.256    -0.185     0.183    -0.057     0.162    -0.073     0.000     0.000     0.000    -0.072     0.106     0.005     0.008     0.009     0.016     0.000     0.000     0.000     0.000     0.004     0.011     0.000     0.000
    10    57.290GHz     1         8802         8802   214.473   214.473    -0.077     0.323    -0.001     0.193     0.400     0.233    -0.076     0.258    -0.021     0.171    -0.025     0.000     0.000     0.000    -0.051     0.211     0.021     0.025     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8801         8801   227.858   227.858     0.183     0.387     0.000     0.313     1.000     0.098     0.183     0.229    -0.030     0.167     0.270     0.000     0.000     0.000    -0.064     0.156     0.008     0.012    -0.001     0.002     0.000     0.000     0.000     0.000     0.001     0.001     0.000     0.000
    13    57.290GHz     1         8801         8801   237.812   237.812     0.287     0.503    -0.023     0.456     1.500     0.093     0.310     0.209    -0.034     0.169     0.392     0.000     0.000     0.000    -0.043     0.118     0.002     0.004    -0.006     0.011     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8802         4541   238.010   234.744     3.360     4.065     0.183     2.120     5.212     0.208     3.177     3.455    -6.971     4.590    16.852     0.000     0.000     0.000     0.130     0.673    -0.284     0.314    -5.817     5.774     0.000     0.000     0.000     0.000    -0.733     2.628     0.000     0.000
