!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019050818      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8802         4888   201.468   183.252     3.145     3.019    -0.069     1.842     4.587     0.177     3.214     2.233    -5.069     3.300    11.835     0.000     0.000     0.000     0.020     0.108     0.015     0.019    -3.148     3.237     0.000     0.000     0.000     0.000    -0.438     1.663     0.000     0.000
     2    31.400GHz    -1         8802         5055   191.898   172.252     2.693     3.590     0.122     1.278     4.780     0.079     2.570     3.281    -7.577     4.912    15.860     0.000     0.000     0.000     0.014     0.156     0.008     0.010    -5.138     5.314     0.000     0.000     0.000     0.000    -0.596     2.284     0.000     0.000
     3    50.300GHz    -1         8802         5045   238.930   233.380     2.581     2.272     0.065     1.056     3.475     0.103     2.516     1.925    -5.250     3.457    11.211     0.000     0.000     0.000     0.043     0.249    -0.036     0.049    -3.210     3.313     0.000     0.000     0.000     0.000    -0.241     0.934     0.000     0.000
     4    52.799GHz     1         8802         5055   255.350   255.839    -0.005     0.533    -0.017     0.286     1.118     0.074     0.012     0.441    -1.141     0.750     1.618     0.000     0.000     0.000     0.009     0.026     0.055     0.058    -0.541     0.559     0.000     0.000     0.000     0.000     0.012     0.046     0.000     0.000
     5    53.595GHz     1         8802         5055   248.964   249.887     0.074     0.301    -0.008     0.187     0.443     0.201     0.082     0.245    -0.288     0.200     0.445     0.000     0.000     0.000    -0.061     0.114     0.004     0.003    -0.021     0.021     0.000     0.000     0.000     0.000     0.003     0.013     0.000     0.000
     6    54.400GHz    -1         8802         8369   232.589   232.972    -2.076     0.685    -0.011     0.206     0.255     0.715    -2.065     0.658     0.144     0.244    -1.919     0.000     0.000     0.000    -0.339     0.661     0.045     0.038     0.015     0.022     0.000     0.000     0.000     0.000    -0.012     0.026     0.000     0.000
     7    54.941GHz     1         8802         8802   224.649   224.649    -0.048     0.341     0.006     0.145     0.252     0.330    -0.054     0.306     0.273     0.239    -0.231     0.000     0.000     0.000    -0.106     0.196     0.010     0.010     0.001     0.003     0.000     0.000     0.000     0.000    -0.001     0.003     0.000     0.000
     8    55.499GHz     1         8802         8802   217.504   217.504    -0.041     0.282     0.014     0.146     0.275     0.286    -0.055     0.231    -0.090     0.100     0.180     0.000     0.000     0.000    -0.128     0.205    -0.013     0.015    -0.002     0.004     0.000     0.000     0.000     0.000    -0.002     0.010     0.000     0.000
     9    57.290GHz     1         8802         8801   211.771   211.772    -0.168     0.268     0.020     0.193     0.340     0.325    -0.188     0.184    -0.057     0.162    -0.074     0.000     0.000     0.000    -0.072     0.105     0.002     0.003     0.009     0.016     0.000     0.000     0.000     0.000     0.004     0.011     0.000     0.000
    10    57.290GHz     1         8802         8802   214.473   214.473    -0.054     0.331     0.022     0.209     0.400     0.275    -0.077     0.259    -0.021     0.170    -0.025     0.000     0.000     0.000    -0.052     0.212     0.020     0.024     0.000     0.001     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8801         8801   227.858   227.858     0.213     0.424     0.030     0.342     1.000     0.118     0.183     0.228    -0.031     0.168     0.270     0.000     0.000     0.000    -0.064     0.154     0.009     0.013    -0.001     0.002     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    13    57.290GHz     1         8801         8801   237.812   237.812     0.336     0.535     0.015     0.480     1.500     0.103     0.321     0.204    -0.032     0.170     0.395     0.000     0.000     0.000    -0.043     0.112     0.008     0.012    -0.006     0.011     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8802         4559   238.010   234.298     3.585     4.167     0.203     2.150     5.183     0.214     3.382     3.539    -6.925     4.602    16.852     0.000     0.000     0.000     0.140     0.675    -0.286     0.313    -5.681     5.734     0.000     0.000     0.000     0.000    -0.717     2.604     0.000     0.000
