!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051218      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8794         4811   200.634   181.966     3.285     3.175    -0.007     1.868     4.584     0.181     3.291     2.392    -5.068     3.281    11.854     0.000     0.000     0.000     0.027     0.115     0.005     0.007    -3.104     3.351     0.000     0.000     0.000     0.000    -0.423     1.644     0.000     0.000
     2    31.400GHz    -1         8794         5009   191.674   171.516     2.790     3.916     0.141     1.286     4.786     0.081     2.649     3.635    -7.629     4.932    15.871     0.000     0.000     0.000     0.019     0.148    -0.001     0.001    -5.037     5.486     0.000     0.000     0.000     0.000    -0.574     2.239     0.000     0.000
     3    50.300GHz    -1         8794         4993   238.852   233.058     2.645     2.506     0.047     1.112     3.479     0.113     2.599     2.147    -5.261     3.445    11.221     0.000     0.000     0.000     0.040     0.241    -0.027     0.039    -3.152     3.426     0.000     0.000     0.000     0.000    -0.222     0.883     0.000     0.000
     4    52.799GHz     1         8794         5009   255.390   255.880     0.006     0.593    -0.017     0.286     1.119     0.072     0.024     0.488    -1.139     0.744     1.619     0.000     0.000     0.000     0.007     0.020     0.052     0.055    -0.534     0.582     0.000     0.000     0.000     0.000     0.018     0.070     0.000     0.000
     5    53.595GHz     1         8794         5009   248.986   249.974     0.071     0.308     0.001     0.187     0.444     0.194     0.070     0.252    -0.289     0.200     0.442     0.000     0.000     0.000    -0.065     0.123    -0.000     0.000    -0.023     0.025     0.000     0.000     0.000     0.000     0.005     0.021     0.000     0.000
     6    54.400GHz    -1         8794         8366   232.590   232.963    -2.091     0.698     0.011     0.189     0.255     0.591    -2.102     0.678     0.143     0.242    -1.940     0.000     0.000     0.000    -0.345     0.675     0.039     0.033     0.009     0.014     0.000     0.000     0.000     0.000    -0.008     0.017     0.000     0.000
     7    54.941GHz     1         8794         8794   224.664   224.664    -0.057     0.350     0.008     0.141     0.252     0.314    -0.066     0.318     0.274     0.239    -0.229     0.000     0.000     0.000    -0.106     0.201    -0.005     0.004     0.002     0.003     0.000     0.000     0.000     0.000    -0.001     0.004     0.000     0.000
     8    55.499GHz     1         8794         8794   217.560   217.560    -0.048     0.278     0.004     0.142     0.275     0.268    -0.052     0.238    -0.090     0.099     0.184     0.000     0.000     0.000    -0.120     0.203    -0.023     0.027    -0.001     0.003     0.000     0.000     0.000     0.000    -0.002     0.009     0.000     0.000
     9    57.290GHz     1         8794         8794   212.076   212.076    -0.157     0.265     0.016     0.188     0.340     0.308    -0.173     0.181    -0.057     0.161    -0.067     0.000     0.000     0.000    -0.071     0.102     0.008     0.011     0.010     0.019     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
    10    57.290GHz     1         8794         8794   214.921   214.921    -0.032     0.333     0.031     0.204     0.400     0.267    -0.063     0.259    -0.021     0.173    -0.015     0.000     0.000     0.000    -0.049     0.205     0.018     0.019     0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8794         8794   228.280   228.280     0.206     0.439     0.023     0.345     1.000     0.119     0.184     0.243    -0.025     0.167     0.272     0.000     0.000     0.000    -0.069     0.179     0.006     0.010     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
    13    57.290GHz     1         8791         8791   238.191   238.191     0.312     0.551     0.007     0.494     1.500     0.108     0.306     0.214    -0.031     0.172     0.394     0.000     0.000     0.000    -0.048     0.123    -0.001     0.002    -0.007     0.014     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8794         4465   237.452   233.036     3.542     4.317     0.120     2.154     5.203     0.214     3.422     3.749    -6.977     4.619    16.849     0.000     0.000     0.000     0.162     0.653    -0.289     0.327    -5.622     5.874     0.000     0.000     0.000     0.000    -0.701     2.571     0.000     0.000
