!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051218      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8794         4785   200.634   182.763     3.089     2.996    -0.050     1.821     4.602     0.171     3.139     2.279    -5.114     3.278    11.854     0.000     0.000     0.000     0.025     0.114     0.005     0.007    -3.181     3.355     0.000     0.000     0.000     0.000    -0.449     1.689     0.000     0.000
     2    31.400GHz    -1         8794         4965   191.674   171.904     2.540     3.722     0.121     1.279     4.824     0.077     2.420     3.475    -7.676     4.921    15.871     0.000     0.000     0.000     0.017     0.148    -0.001     0.001    -5.181     5.498     0.000     0.000     0.000     0.000    -0.611     2.301     0.000     0.000
     3    50.300GHz    -1         8794         4950   238.852   233.310     2.514     2.399     0.053     1.094     3.502     0.107     2.461     2.048    -5.295     3.439    11.221     0.000     0.000     0.000     0.043     0.241    -0.028     0.041    -3.243     3.433     0.000     0.000     0.000     0.000    -0.238     0.911     0.000     0.000
     4    52.799GHz     1         8794         4965   255.390   256.130    -0.002     0.565    -0.007     0.265     1.124     0.061     0.005     0.477    -1.144     0.741     1.619     0.000     0.000     0.000     0.008     0.021     0.053     0.057    -0.551     0.585     0.000     0.000     0.000     0.000     0.019     0.073     0.000     0.000
     5    53.595GHz     1         8794         4965   248.986   250.162     0.071     0.300     0.003     0.171     0.445     0.162     0.068     0.248    -0.289     0.199     0.443     0.000     0.000     0.000    -0.068     0.121     0.001     0.001    -0.024     0.026     0.000     0.000     0.000     0.000     0.005     0.020     0.000     0.000
     6    54.400GHz    -1         8794         8300   232.590   233.023    -2.097     0.701     0.012     0.182     0.256     0.545    -2.109     0.677     0.143     0.242    -1.940     0.000     0.000     0.000    -0.353     0.675     0.039     0.033     0.009     0.014     0.000     0.000     0.000     0.000    -0.008     0.018     0.000     0.000
     7    54.941GHz     1         8794         8794   224.664   224.664    -0.060     0.347     0.002     0.133     0.252     0.277    -0.062     0.318     0.274     0.239    -0.228     0.000     0.000     0.000    -0.107     0.203    -0.003     0.003     0.002     0.004     0.000     0.000     0.000     0.000    -0.000     0.002     0.000     0.000
     8    55.499GHz     1         8794         8794   217.560   217.560    -0.054     0.270    -0.002     0.129     0.275     0.221    -0.052     0.237    -0.090     0.100     0.184     0.000     0.000     0.000    -0.119     0.201    -0.024     0.028    -0.001     0.002     0.000     0.000     0.000     0.000    -0.002     0.009     0.000     0.000
     9    57.290GHz     1         8794         8794   212.076   212.076    -0.172     0.254     0.002     0.170     0.340     0.249    -0.173     0.183    -0.057     0.162    -0.066     0.000     0.000     0.000    -0.071     0.103     0.007     0.010     0.010     0.019     0.000     0.000     0.000     0.000     0.004     0.012     0.000     0.000
    10    57.290GHz     1         8794         8794   214.921   214.921    -0.056     0.326     0.004     0.190     0.400     0.226    -0.059     0.260    -0.021     0.173    -0.014     0.000     0.000     0.000    -0.048     0.207     0.021     0.022     0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.005     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8794         8794   228.280   228.280     0.195     0.412     0.011     0.326     1.000     0.106     0.184     0.246    -0.024     0.167     0.273     0.000     0.000     0.000    -0.070     0.180     0.004     0.007     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
    13    57.290GHz     1         8791         8791   238.191   238.191     0.307     0.513     0.003     0.461     1.500     0.095     0.303     0.218    -0.031     0.170     0.395     0.000     0.000     0.000    -0.049     0.129    -0.004     0.007    -0.007     0.013     0.000     0.000     0.000     0.000    -0.001     0.001     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8794         4451   237.452   233.436     3.329     4.159     0.121     2.120     5.238     0.207     3.208     3.626    -7.038     4.617    16.849     0.000     0.000     0.000     0.159     0.651    -0.286     0.324    -5.734     5.929     0.000     0.000     0.000     0.000    -0.741     2.634     0.000     0.000
