!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019052500      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8830         4006   215.829   190.740     2.794     2.975     0.020     1.847     4.719     0.174     2.774     2.194    -5.280     3.254    11.866     0.000     0.000     0.000     0.009     0.134    -0.032     0.039    -3.004     3.237     0.000     0.000     0.000     0.000    -0.785     2.120     0.000     0.000
     2    31.400GHz    -1         8830         4125   207.089   178.450     2.217     3.495     0.158     1.350     4.908     0.081     2.060     3.219    -7.847     4.825    15.909     0.000     0.000     0.000    -0.002     0.162    -0.018     0.023    -4.893     5.277     0.000     0.000     0.000     0.000    -1.089     2.954     0.000     0.000
     3    50.300GHz    -1         8830         4111   244.425   235.899     2.361     2.177     0.003     1.100     3.568     0.106     2.358     1.882    -5.408     3.375    11.242     0.000     0.000     0.000     0.052     0.210    -0.016     0.020    -3.049     3.282     0.000     0.000     0.000     0.000    -0.462     1.266     0.000     0.000
     4    52.799GHz     1         8830         4126   256.197   256.691     0.006     0.585    -0.003     0.281     1.187     0.065     0.008     0.492    -1.174     0.732     1.615     0.000     0.000     0.000     0.003     0.007     0.066     0.066    -0.522     0.563     0.000     0.000     0.000     0.000     0.020     0.055     0.000     0.000
     5    53.595GHz     1         8830         4126   248.890   250.187     0.055     0.302    -0.005     0.178     0.472     0.166     0.060     0.239    -0.300     0.200     0.444     0.000     0.000     0.000    -0.075     0.121     0.014     0.012    -0.026     0.028     0.000     0.000     0.000     0.000     0.002     0.007     0.000     0.000
     6    54.400GHz    -1         8830         8231   232.259   232.677    -2.117     0.675    -0.026     0.196     0.268     0.612    -2.091     0.638     0.140     0.238    -1.956     0.000     0.000     0.000    -0.321     0.648     0.056     0.051     0.002     0.003     0.000     0.000     0.000     0.000    -0.012     0.021     0.000     0.000
     7    54.941GHz     1         8830         8830   224.294   224.294    -0.053     0.330    -0.001     0.135     0.256     0.280    -0.052     0.303     0.271     0.235    -0.224     0.000     0.000     0.000    -0.102     0.193     0.003     0.003     0.002     0.004     0.000     0.000     0.000     0.000    -0.002     0.005     0.000     0.000
     8    55.499GHz     1         8830         8830   217.092   217.092    -0.053     0.268     0.001     0.132     0.275     0.230    -0.054     0.230    -0.091     0.100     0.185     0.000     0.000     0.000    -0.119     0.192    -0.024     0.028    -0.001     0.003     0.000     0.000     0.000     0.000    -0.003     0.013     0.000     0.000
     9    57.290GHz     1         8830         8830   211.323   211.323    -0.174     0.258     0.003     0.172     0.340     0.255    -0.177     0.193    -0.061     0.164    -0.061     0.000     0.000     0.000    -0.082     0.128     0.013     0.020     0.008     0.016     0.000     0.000     0.000     0.000     0.006     0.015     0.000     0.000
    10    57.290GHz     1         8830         8830   214.086   214.086    -0.058     0.326     0.003     0.191     0.400     0.227    -0.061     0.269    -0.021     0.172    -0.013     0.000     0.000     0.000    -0.052     0.223     0.021     0.024     0.002     0.004     0.000     0.000     0.000     0.000     0.002     0.004     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8827         8827   227.301   227.301     0.225     0.390     0.018     0.330     1.000     0.109     0.208     0.204    -0.022     0.164     0.283     0.000     0.000     0.000    -0.063     0.131     0.005     0.008     0.002     0.005     0.000     0.000     0.000     0.000     0.003     0.006     0.000     0.000
    13    57.290GHz     1         8825         8825   237.369   237.369     0.379     0.533     0.026     0.485     1.500     0.105     0.353     0.203    -0.025     0.176     0.404     0.000     0.000     0.000    -0.033     0.112     0.008     0.013    -0.002     0.004     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8830         3797   243.511   237.720     2.916     3.893    -0.036     2.099     5.211     0.198     2.953     3.483    -7.164     4.514    16.875     0.000     0.000     0.000     0.077     0.789    -0.294     0.306    -5.231     5.694     0.000     0.000     0.000     0.000    -1.310     3.410     0.000     0.000
