!   Satellite/Sensor   YYYYMMDDHH   #chan
           amsua_n15   2019051900      15
!ichan| freq/wavenum|iuse|  #total obs|  #assim obs| Tb-Total| Tb-Assim| O-F noBC|         |   O-F BC|         |Obs Error|Cost (Jo)| bc_total|         |bc_fixang|         |bc_const |         |bc_satang|         |bc_tlap  |         |bc_tlap2 |         |bc_clw   |         |bc_coslat|         |bc_sinlat|         |bc_emis  |         |bc_sst   |         
!     |             |    |            |            |     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|     mean|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev|     mean|   stddev
     1    23.800GHz    -1         8794         4150   211.848   188.161     3.104     2.995     0.139     1.817     4.722     0.169     2.964     2.314    -5.229     3.287    11.847     0.000     0.000     0.000     0.016     0.113    -0.005     0.006    -3.054     3.253     0.000     0.000     0.000     0.000    -0.610     1.888     0.000     0.000
     2    31.400GHz    -1         8794         4292   202.502   175.800     2.517     3.649     0.253     1.305     4.907     0.079     2.265     3.399    -7.810     4.913    15.881     0.000     0.000     0.000     0.003     0.160    -0.002     0.002    -4.973     5.315     0.000     0.000     0.000     0.000    -0.833     2.597     0.000     0.000
     3    50.300GHz    -1         8794         4284   242.684   235.145     2.523     2.297     0.061     1.084     3.560     0.109     2.463     2.011    -5.381     3.427    11.232     0.000     0.000     0.000     0.066     0.220    -0.027     0.037    -3.091     3.293     0.000     0.000     0.000     0.000    -0.338     1.058     0.000     0.000
     4    52.799GHz     1         8794         4292   255.974   256.770    -0.008     0.573    -0.017     0.286     1.169     0.068     0.009     0.468    -1.164     0.740     1.620     0.000     0.000     0.000     0.007     0.013     0.056     0.058    -0.527     0.563     0.000     0.000     0.000     0.000     0.017     0.054     0.000     0.000
     5    53.595GHz     1         8794         4292   248.947   250.345     0.033     0.318    -0.019     0.187     0.462     0.194     0.052     0.241    -0.296     0.200     0.446     0.000     0.000     0.000    -0.081     0.113     0.005     0.004    -0.025     0.026     0.000     0.000     0.000     0.000     0.003     0.011     0.000     0.000
     6    54.400GHz    -1         8794         8228   232.331   232.720    -2.134     0.707    -0.024     0.211     0.265     0.738    -2.110     0.650     0.141     0.239    -1.941     0.000     0.000     0.000    -0.358     0.652     0.055     0.048     0.005     0.008     0.000     0.000     0.000     0.000    -0.012     0.023     0.000     0.000
     7    54.941GHz     1         8794         8794   224.322   224.322    -0.062     0.351    -0.002     0.148     0.256     0.339    -0.060     0.310     0.271     0.235    -0.225     0.000     0.000     0.000    -0.110     0.196     0.002     0.002     0.002     0.004     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000
     8    55.499GHz     1         8794         8794   217.122   217.122    -0.051     0.283    -0.002     0.146     0.275     0.282    -0.050     0.230    -0.090     0.099     0.187     0.000     0.000     0.000    -0.119     0.193    -0.024     0.027    -0.001     0.003     0.000     0.000     0.000     0.000    -0.003     0.014     0.000     0.000
     9    57.290GHz     1         8794         8794   211.547   211.547    -0.156     0.260     0.021     0.187     0.340     0.307    -0.177     0.185    -0.060     0.163    -0.067     0.000     0.000     0.000    -0.076     0.116     0.012     0.019     0.008     0.016     0.000     0.000     0.000     0.000     0.006     0.014     0.000     0.000
    10    57.290GHz     1         8794         8794   214.347   214.347    -0.040     0.331     0.025     0.200     0.400     0.254    -0.065     0.260    -0.022     0.173    -0.016     0.000     0.000     0.000    -0.048     0.209     0.016     0.018     0.002     0.004     0.000     0.000     0.000     0.000     0.003     0.007     0.000     0.000
    11    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    12    57.290GHz     1         8790         8790   228.024   228.024     0.244     0.436     0.038     0.343     1.000     0.119     0.205     0.231    -0.024     0.171     0.279     0.000     0.000     0.000    -0.056     0.156     0.002     0.003     0.003     0.006     0.000     0.000     0.000     0.000     0.001     0.002     0.000     0.000
    13    57.290GHz     1         8794         8794   238.213   238.213     0.402     0.542     0.064     0.498     1.500     0.112     0.338     0.211    -0.027     0.173     0.400     0.000     0.000     0.000    -0.038     0.118     0.004     0.006    -0.000     0.000     0.000     0.000     0.000     0.000    -0.001     0.002     0.000     0.000
    14    57.290GHz    -1            0        -9999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999 -9999.999
    15    88.997GHz    -1         8794         3872   241.630   237.160     3.240     4.112     0.074     2.163     5.244     0.215     3.165     3.552    -7.150     4.568    16.901     0.000     0.000     0.000     0.101     0.704    -0.267     0.292    -5.406     5.676     0.000     0.000     0.000     0.000    -1.015     3.001     0.000     0.000
